
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-1.251465	1.406579	0	3.671649	0.1609036	0.01280274	0.2192909	
1	-0.9225464	-0.4688721	0	-0.4537048	0.04470572	-0.1176758	-0.2418823	
2	-1.391418	-1.875458	0	0.9529017	0.07370562	-0.1674194	0.09886345	
3	-1.860291	1.172165	0	-0.2192688	0.1949892	-0.1954041	-0.03085327	
4	0.4840371	-0.234436	0	-0.9225464	0.1932826	-0.1351013	0.102617	
5	0.01517272	-0.4688721	0	-0.9225464	0.1109015	-0.1490479	0.2999558	
6	0.2496088	-0.234436	0	-0.2192688	-0.05587769	-0.2460022	-0.06918335	
7	-0.4536743	-3.985352	0	4.234953	0.1742886	0.06856213	-0.5584717	
8	-4.673462	-1.641022	0	1.656202	0.8223825	0.3316792	-0.8047485	
9	-1.391418	2.045199E-07	0	-1.156982	2.056792	0.4109056	-0.7860718	
10	0.01517289	-0.9377136	0	-1.156982	4.332762	0.5085605	-1.002228	
11	0.2496089	-0.234436	0	-0.4537048	8.318769	0.4218454	-0.9846191	
12	-0.4536743	-0.9377136	0	-0.9225464	13.58335	0.3499696	-1.637512	
13	0.01517281	-4.688629	0	2.593931	17.8418	0.5985483	-2.498932	
14	-3.266876	-2.344299	0	0.4840371	22.12709	0.9374608	-3.721924	
15	-0.2192688	-1.17215	0	3.062788	25.89484	1.080087	-5.630768	
16	0.01517291	0.703301	0	10.56462	30.72785	0.634044	-8.246826	
17	0.4840373	-4.688629	0	19.70746	37.238	0.1166849	-11.759	
18	0.9529017	-11.72159	0	33.30452	44.20842	0.3694168	-15.98132	
19	0.9529017	-17.81683	0	54.40339	52.15734	0.8450572	-21.51968	
20	-1.860291	-20.63	0	72.45465	59.5311	-0.7034912	-30.19547	
21	-0.4536743	-22.7399	0	63.07738	63.9371	-8.026367	-43.17493	
22	0.2496089	-33.0549	0	79.95648	64.81204	-11.53189	-48.58459	
23	-0.2192688	-47.82413	0	79.48763	67.0321	-12.33038	-47.07831	
24	0.01517289	-66.34424	0	79.72206	70.02448	-11.83948	-41.401	
25	-3.266876	-72.20505	0	72.92353	71.96063	-8.571533	-36.33774	
26	-1.391418	-75.95596	0	77.61217	72.39956	-4.551758	-32.57968	
27	-0.2192688	-79.70688	0	77.61217	71.83458	0.5558155	-27.03992	
28	0.7184736	-81.81677	0	77.37774	72.09115	6.753335	-20.41626	
29	0.9529022	-81.81677	0	77.1433	72.01667	12.56733	-16.47742	
30	1.421767	-82.75449	0	77.37773	72.21343	14.43974	-15.4599	
