
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-11.06876	-1.641052	0	0.652911	-0.06173706	0.07643986	-0.1059875	
1	-0.5974121	-0.7033081	0	-0.5974121	0.2185163	-0.06747437	-0.4088745	
2	-1.066254	-4.454193	0	4.091241	0.07894044	-0.04064941	0.08077481	
3	-5.286041	-0.7033081	0	0.5747612	-0.03671265	-0.1861877	0.1340532	
4	-1.066254	-0.4688721	0	-0.3629761	-0.01113892	-0.003417244	-0.09017944	
5	-1.066254	-0.234436	0	-0.5974121	-0.02853394	0.03648028	-0.09835815	
6	0.1058967	1.641022	0	0.1058968	-0.06533813	0.2257038	-0.03103638	
7	-0.3629761	0	0	-0.3629761	-0.1706848	0.3166164	0.07698669	
8	0.1058967	-2.34433	0	1.981347	-0.2879639	0.2211007	0.01949685	
9	-3.176147	0.2344282	0	0.3403254	-0.3011475	0.3457572	-0.1324463	
10	-1.769562	-2.13443E-07	0	0.105897	-0.3155823	0.3087693	-0.2647705	
11	-1.769562	-0.7033081	0	-0.5974121	-0.31427	0.3287629	-0.2858582	
12	-1.30069	0.4688643	0	-0.8318176	-0.3612061	0.3696181	-0.1772156	
13	-1.30069	1.641021	0	-0.3629761	-0.3167419	0.3045723	-0.05630493	
14	-0.8318176	-2.813202	0	1.746919	-0.2576904	0.2896852	-0.04675293	
15	-2.941711	1.641021	0	-0.5974121	-0.322937	0.2534246	0.01347332	
16	0.1058966	-0.234436	0	-0.5974121	-0.3208618	0.2197909	0.08732274	
17	-0.8318176	0.2344282	0	0.1058968	-0.3684998	0.175195	0.1488324	
18	-2.003998	0.2344282	0	-0.12854	-0.3744812	0.3895555	0.1424239	
19	-1.066254	-5.391937	0	4.325669	-0.2877808	0.3057547	0.2909902	
20	-5.754913	-0.234436	0	1.746919	-0.2800293	0.3831114	0.2651068	
21	-0.8318481	-6.136485E-07	0	-0.5974121	-0.210144	0.1632391	0.3616604	
