
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.9639893	0.9377439	0	0.2082408	-0.001241129	0.6363974	-0.03616333	
1	0.9738611	-0.7033081	0	0.03613216	-0.0002970115	0.05726667	-0.001810833	
2	0.739425	-3.282043	0	3.552612	-0.008422852	0.260842	-0.0173645	
3	-2.777069	2.133559E-07	0	1.91159	-0.009002686	0.3502019	-0.02017212	
4	0.5049968	1.172158	0	0.03613232	-0.008270264	0.652073	-0.04577637	
5	0.9738612	1.406594	0	-0.1983032	-0.006958008	0.9310257	-0.07073975	
6	0.7394251	0.2344286	0	0.5049968	-0.01242065	1.132274	-0.159668	
7	1.20829	1.406594	0	0.2705684	0.05122336	1.288561	-0.1552429	
8	1.442726	-1.17215	0	2.380455	0.01406282	1.40384	-0.1315002	
9	-1.370453	1.406594	0	0.03613228	0.02879479	1.722334	-0.1390991	
10	1.91159	-0.234436	0	0.03613228	0.03222839	1.349863	-0.02883911	
11	0.7394251	0.2344286	0	-0.1983032	0.4273799	0.6255599	0.7037888	
12	0.7394251	-0.234436	0	26.05809	0.2948045	0.542272	1.194981	
13	0.7394251	-11.72162	0	49.03242	0.5315496	1.373227	1.371374	
14	-3.714783	-21.80219	0	46.45367	2.51626	3.326122	0.7047384	
15	-0.1983032	-28.36627	0	44.57822	2.41456	3.475902	1.212952	
16	0.9738611	-34.46152	0	43.17163	4.907355	3.82929	10.9107	
17	-4.652496	-34.22708	0	42.70276	15.29808	6.029244	17.2575	
18	-8.169006	-34.22708	0	29.34014	26.78494	9.062469	21.37738	
19	-10.74774	-35.63367	0	2.614886	41.85775	11.70649	30.62311	
20	-28.56458	-34.69592	0	-0.1983032	59.27546	16.82603	43.19602	
21	-20.82831	-51.10617	0	0.505	73.46289	32.9972	53.45595	
22	-2.542633	-60.01459	0	-0.4327393	80.42115	68.1636	93.47722	
23	-2.073761	-60.7179	0	0.03613545	80.67696	131.4023	164.9229	
24	-2.073761	-62.12448	0	8.944552	77.69845	165.0892	-157.9194	
25	-5.121368	-61.42117	0	29.57457	73.42812	175.0249	-152.5514	
26	-3.949219	-60.24902	0	39.65515	70.19996	175.6503	-156.4249	
27	-2.308197	-60.01459	0	42.2339	69.45834	170.7943	-163.9692	
28	-1.370453	-60.01459	0	47.15697	68.81403	166.5582	-168.6318	
29	-0.9016113	-60.48346	0	56.53425	68.84138	165.8409	-170.0818	
30	-0.1983032	-61.18677	0	68.49028	69.79984	167.6611	-168.808	
31	-2.777069	-60.48346	0	80.91518	70.76105	168.6346	-168.4063	
32	-0.9016113	-61.89005	0	86.30712	72.13989	167.8302	-170.2609	
33	-0.9016113	-65.8754	0	89.58916	73.86088	165.2274	-172.5333	
34	-0.9016113	-69.62631	0	89.58916	75.02109	161.3976	-175.6154	
35	-1.136017	-75.48712	0	90.76133	76.44312	159.6234	-176.0528	
36	-3.949219	-77.59698	0	90.76133	76.62572	160.5535	-173.616	
37	-2.308197	-77.36258	0	89.8236	75.77415	161.0513	-172.4403	
38	-0.6671753	-76.42484	0	89.58918	74.79264	160.7641	-170.4697	
39	0.504994	-76.65927	0	87.01043	72.43875	155.63	-170.6322	
40	-5.59024	-73.61166	0	85.13497	70.91647	152.685	-168.5676	
41	-19.89059	-66.81314	0	87.47929	69.94038	149.1816	-168.0912	
42	-38.64514	-63.06223	0	86.54157	69.08096	148.1656	-165.4155	
43	-45.20926	-63.06223	0	85.60384	69.00497	149.9074	-161.374	
44	-46.14697	-63.06223	0	86.776	69.69188	151.7606	-157.8318	
45	-46.14697	-66.34427	0	87.01044	70.11027	149.6924	-158.8768	
46	-45.91254	-67.98529	0	88.41703	70.37953	147.4951	-159.7748	
47	-48.25687	-67.75085	0	88.1826	70.04948	145.6831	-159.9119	
48	-46.61584	-66.34427	0	87.47929	69.7627	144.9454	-158.3636	
49	-45.91254	-60.7179	0	87.94816	69.76762	144.5138	-157.7661	
50	-45.91254	-56.96698	0	87.94816	70.18867	142.6283	-159.0546	
51	-45.6781	-53.91937	0	87.47929	70.18196	140.0306	-160.4993	
52	-45.20926	-54.62268	0	88.88589	70.20468	138.4185	-160.8536	
53	-48.02243	-54.15381	0	87.47929	70.43963	136.7115	-160.777	
54	-46.61584	-53.68494	0	87.71373	71.0895	136.2959	-160.671	
55	-46.61584	-53.68494	0	87.94816	71.8594	136.1527	-160.4313	
56	-46.85028	-54.15381	0	87.47929	73.16089	136.1362	-160.3963	
57	-46.61584	-55.79483	0	89.35476	74.56358	135.7478	-160.9899	
58	-49.19461	-54.62268	0	88.65146	76.53378	131.4813	-165.2292	
59	-47.31915	-54.38824	0	87.47929	77.87051	125.2844	-171.3154	
60	-46.61584	-53.21606	0	87.47929	78.84428	120.523	-176.2502	
61	-45.91257	-52.74722	0	87.71373	79.69183	117.4484	-179.5274	
62	-46.147	-52.98166	0	87.94816	80.60571	113.4365	176.2897	
63	-46.147	-55.09155	0	88.41702	81.27263	109.9588	172.7349	
64	-47.78802	-53.91937	0	87.94815	82.12872	106.635	169.5635	
65	-46.85028	-53.91937	0	87.71372	82.64603	104.1125	166.6575	
66	-46.85028	-53.91937	0	87.47929	82.79321	102.962	165.7979	
67	-46.61584	-53.91937	0	87.47929	82.73705	101.6988	165.1755	
68	-46.61584	-55.79483	0	89.35475	83.11279	102.5168	166.9526	
69	-49.19461	-55.09155	0	88.18259	83.34609	100.67	166.2774	
70	-47.55359	-53.91937	0	87.71372	83.4519	97.37266	163.8341	
71	-47.08472	-54.38824	0	87.24486	83.7096	95.69493	162.2244	
72	-46.61584	-53.68494	0	87.71372	83.77862	94.72253	161.4472	
73	-46.85028	-54.15381	0	87.47929	83.94323	94.15652	160.82	
74	-46.61584	-56.02927	0	89.35474	84.2718	94.62666	161.1595	
75	-49.19461	-54.62268	0	88.41701	84.55601	93.50744	160.2963	
76	-46.85028	-54.15381	0	87.24485	84.57235	91.7692	158.9751	
77	-46.61584	-54.15381	0	87.47927	84.49419	92.21342	159.6193	
78	-45.91257	-52.98166	0	87.47927	84.44854	92.39391	159.9779	
79	-45.67813	-53.68494	0	87.47927	84.39506	92.63116	160.6291	
80	-45.91257	-54.85712	0	88.18258	84.25677	93.23816	161.5317	
81	-47.31915	-53.68494	0	87.47927	84.1123	92.64051	161.3788	
82	-46.61584	-54.15381	0	87.47927	84.06621	92.63863	161.5551	
83	-46.38144	-53.91937	0	87.47927	84.06252	91.93095	161.1967	
84	-46.61588	-54.15381	0	87.47927	84.05238	91.66811	160.9953	
85	-46.61588	-56.02927	0	88.88588	84.03067	92.40232	161.6669	
86	-48.72577	-54.85712	0	88.18258	83.90597	92.77379	162.4012	
87	-47.55359	-54.38824	0	87.24485	83.87756	93.10518	162.8395	
88	-46.38144	-53.91937	0	87.71371	83.79006	93.54077	163.4493	
89	-46.85031	-54.15381	0	87.47927	83.68953	93.3996	163.4154	
90	-46.61588	-54.38824	0	87.24485	83.55984	93.71438	163.9443	
91	-46.38144	-56.2637	0	89.1203	83.44803	94.38011	164.9607	
92	-48.49133	-54.38824	0	88.41701	83.26524	95.65647	166.3418	
93	-47.08475	-53.68494	0	87.71371	83.18008	95.84241	166.6121	
94	-46.61588	-53.91937	0	87.47928	83.05296	95.31788	166.3458	
95	-46.61588	-53.68494	0	87.24486	83.18963	94.75147	165.6812	
96	-47.08475	-52.51276	0	87.24486	83.29694	92.92731	164.2922	
97	-47.78802	-53.91937	0	89.35475	83.37407	91.94249	163.4923	
98	-50.60123	-50.40289	0	87.71372	83.40448	91.87048	163.7346	
99	-48.49133	-48.99628	0	87.24486	83.4159	91.18571	163.4666	
100	-48.49133	-46.65198	0	87.47929	83.36727	89.9408	162.9558	
101	-48.02246	-43.36993	0	87.47929	83.34097	87.28187	161.0841	
102	-48.72577	-39.85345	0	87.47929	83.13647	83.43965	157.976	
103	-50.13235	-40.55673	0	88.18259	83.03265	82.93674	158.065	
104	-51.77338	-38.68127	0	87.71372	83.1982	84.82651	160.1152	
105	-51.53894	-38.91571	0	87.47929	83.24135	86.6462	162.104	
106	-51.0701	-38.68127	0	87.71372	83.24161	86.96319	162.4798	
107	-51.30453	-38.91571	0	87.47929	83.23103	86.92848	162.5295	
108	-51.0701	-41.96335	0	89.12031	83.27177	86.92096	162.5055	
109	-53.4144	-39.61902	0	88.41702	83.28533	86.43357	162.0111	
110	-51.0701	-38.91571	0	87.47929	83.33205	86.69221	162.1115	
111	-51.77338	-38.91571	0	87.47929	83.40177	86.8732	162.4462	
112	-51.53897	-38.91571	0	87.24487	83.44516	86.70922	162.4452	
113	-51.53897	-38.68127	0	87.47929	83.50267	86.61543	162.0265	
114	-51.77338	-41.49448	0	89.58919	83.48717	86.5722	161.9394	
115	-54.11771	-38.91571	0	87.71374	83.45612	86.15249	161.3774	
116	-51.77338	-39.15015	0	87.4793	83.47965	86.0053	161.2133	
117	-51.53897	-38.91571	0	87.4793	83.45432	85.69628	161.1479	
118	-51.53897	-39.15015	0	87.4793	83.47375	85.65789	161.004	
119	-51.30453	-41.72891	0	89.12033	83.43198	85.74273	161.1246	
120	-53.88327	-39.38458	0	88.1826	83.37177	85.40424	160.8301	
121	-51.53897	-38.91571	0	87.24487	83.36168	85.57344	160.8017	
122	-51.77338	-38.91571	0	87.94817	83.3607	85.48918	160.7452	
123	-52.00781	-38.91571	0	87.4793	83.35365	85.50877	160.7311	
124	-52.00781	-39.38458	0	87.4793	83.32174	85.05971	160.3975	
125	-52.00781	-39.85345	0	88.1826	83.30748	84.67519	159.8043	
126	-52.00781	-38.44687	0	87.4793	83.27938	84.2291	159.3165	
127	-50.60123	-37.978	0	87.4793	83.23231	83.26606	158.4356	
128	-50.83566	-37.74356	0	87.4793	83.23789	82.55095	157.757	
129	-50.83566	-37.978	0	87.4793	83.30488	82.34198	157.6941	


Angle MV instances
Rotate	3.516494	3.282066	4.454208	3.516479	5.626358	3.51651	2.578735	17.81683	7.736267	18.28568	3.047607	2.578766	2.813202	6.095234	14.30035	18.75455	6.564117	2.34433	2.813171	2.578766	2.578766	2.578766	2.34433	2.109894	2.109894	2.813202	2.109894	2.344299	2.344299	2.34433	2.34433	2.578735	2.344299	
