All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-02_12:17:27	0	Ltd Random	False	30.21419	93.81449	65.10111	81.07015	90	129.1492	0	29.99999	90	2.414837E-06	0	79.698	0.3768324	1366.122	108.7765	284.8348	0	444.0146	151.2437	164.7815	212.4722	20	0	2	1	4	4	2	10	
	2	2018-11-02_12:17:27	0	ZEROING DATA	True	0.3887171	68.05863	65.28848	60.16574	0	0	0	0	0	0	0	100	0	507.1252	75.72162	141.3625	0	17.11355	84.47359	81.6219	106.8321	0	0	0	1	0	0	0	0	
	3	2018-11-02_12:18:26	0	BAD DATA	True	58.11505	93.09198	96.2365	94.23628	90	50.41177	0	30	5.122642E-06	150	90	34.58538	0.4560131	5733.396	1219.117	1449.493	0	1114.651	567.8375	660.5629	721.73	56	3	0	1	8	23	9	14	
	4	2018-11-02_12:18:49	0	ZEROING DATA	True	22.79805	98.6644	99.80032	98.85431	0	0	0	0	0	0	0	100	0	3277.569	487.6163	440.0287	0	495.123	275.0291	1027.43	552.3398	99	3	29	1	35	17	5	11	
	5	2018-11-02_12:19:13	0	Ltd Random	False	24.58047	83.59106	56.90163	71.59109	90	50.87128	0	30	90	90.00001	0	63.03297	0.389857	4724.155	557.4822	580.9222	0	560.5268	91.15381	918.5015	2015.567	47	8	12	1	6	8	0	14	
	6	2018-11-02_12:19:25	0	ZEROING DATA	True	11.17211	99.38141	99.13712	99.17436	1.611493E-43	1.611493E-43	0	1.611493E-43	0	0	0	100	0	2832.058	321.638	154.2563	0	335.2406	383.7784	442.9893	1194.156	64	13	7	1	17	7	11	9	
	7	2018-11-02_12:20:06	0	Presets_dockPreset_1	True	40.88349	97.86118	97.01724	96.00532	1.611493E-43	150	0	150	20.03482	21.66961	48.90671	56.81563	0.4340124	3561.682	799.1085	619.1348	0	789.7312	83.26351	329.3123	941.1318	46	23	2	1	1	6	7	8	
	8	2018-11-02_12:20:09	0	ZEROING DATA	True	3.530641	98.37199	99.14079	98.13511	0	0	0	0	0	0	0	100	0	816.9084	42.43217	297.7287	0	307.8092	5.770397	42.44846	120.7195	25	7	10	1	1	4	3	1	
	9	2018-11-02_12:20:25	0	Ltd Random	False	15.65824	87.54795	98.40801	91.76804	30	69.18277	0	90.00001	5.008957E-06	150	5.008956E-06	86.72565	0.3768697	656.4406	109.9487	151.4431	0	214.2709	8.013306	144.585	28.17954	27	0	2	1	2	10	3	12	
	10	2018-11-02_12:20:33	0	ZEROING DATA	True	7.377223	99.78902	99.60123	99.65149	2.406738E-34	1.611493E-43	0	7.057507E-34	0	0	0	100	1.051583E-36	2487.843	274.4637	362.9007	0	317.2428	106.2955	329.3459	1097.594	30	7	3	1	5	7	3	7	
	11	2018-11-02_12:21:03	0	Presets_dockPreset_2	True	29.87608	98.36891	94.55298	96.56501	90	90	0	89.99999	6.574036	81.19498	156.9753	44.38503	0.5719382	2836.342	263.7998	354.2268	0	255.5309	237.119	438.9172	1286.748	79	23	13	1	11	23	7	2	
	12	2018-11-02_12:22:08	0	ZEROING DATA	True	65.73465	99.52514	66.64479	85.11246	1.611493E-43	1.611493E-43	0	1.611493E-43	0	0	0	100	0	10897.85	1822.896	1329.229	0	1464.311	1209.177	1875.552	3196.685	402	121	121	1	35	41	12	73	
	13	2018-11-02_12:22:24	0	Ltd Random	False	15.3284	78.0959	89.50075	81.91984	30	69.60184	0	150	30	90	90	83.80421	0.5106687	1138.646	276.3952	248.0293	0	271.9457	23.8404	79.14252	239.2926	11	2	0	1	0	4	2	3	
	14	2018-11-02_12:22:36	0	ZEROING DATA	True	11.99215	99.54418	99.7715	99.13023	1.611493E-43	1.611493E-43	0	1.611493E-43	0	0	0	100	0	1183.301	214.735	83.69222	0	294.9201	91.4671	291.5356	206.9507	22	1	5	1	1	8	3	5	
	15	2018-11-02_12:22:53	0	Presets_dockPreset_3	False	16.90186	91.2757	81.06796	85.30187	110	113.262	0	135	14.31941	137.4847	65.34901	75.73395	0.6393501	905.2394	229.04	133.1573	0	292.3367	36.1685	37.9648	176.5721	24	1	2	1	0	12	0	9	
	16	2018-11-02_12:23:09	0	ZEROING DATA	True	16.15241	99.46226	99.29934	99.08045	1.611493E-43	1.611493E-43	0	1.611493E-43	0	0	0	100	0	1590.507	383.5912	327.0327	0	246.0931	150.2854	333.7618	149.7428	42	5	1	1	1	19	3	13	
