
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-105.7893	-141.8314	0	104.4962	-5.855499	125.1141	61.16872	
1	-105.5548	-141.8314	0	104.4962	-5.866791	125.2468	61.20623	
2	-105.5548	-141.5969	0	104.4962	-5.793671	125.1704	61.29715	
3	-105.5548	-140.8936	0	105.1995	-5.714325	125.6734	61.34852	
4	-105.7893	-141.5969	0	104.9651	-5.618927	125.9923	61.39714	
5	-105.7893	-142.0658	0	104.4962	-5.449341	126.1242	61.44136	
6	-105.5548	-142.0658	0	104.4962	-5.342773	126.5491	61.47557	
7	-105.5548	-142.3002	0	104.4962	-4.901337	127.2223	61.60379	
8	-105.5548	-141.8314	0	104.7307	-3.213715	128.4572	62.14445	
9	-105.7893	-140.8936	0	105.6684	0.1758811	129.5674	62.66499	
10	-106.0237	-141.5969	0	104.4963	3.518803	128.7793	63.33005	
11	-105.5548	-141.8314	0	104.4963	5.67529	128.7759	63.79927	
12	-105.5548	-142.0658	0	104.7307	6.484806	128.1251	64.31901	
13	-105.5548	-142.3002	0	104.4963	7.228901	127.2207	64.42939	
14	-105.5548	-142.0658	0	104.4963	7.929468	126.1003	62.96107	
15	-105.086	-141.5969	0	104.9651	7.921939	124.4196	56.67649	
16	-94.06769	-141.8314	0	82.92852	7.935227	120.7402	49.57565	
17	-87.26917	-142.0658	0	65.81498	9.176769	119.5495	47.9043	
18	-79.76733	-141.5969	0	40.96519	9.379032	117.9628	46.4088	
19	-76.01642	-141.8314	0	30.88461	8.445816	115.3259	44.18007	
20	-64.06039	-141.1281	0	27.837	7.334623	113.315	39.17344	
21	-55.15198	-141.5969	0	17.99085	6.745302	111.4431	34.89298	
22	-44.60254	-141.8314	0	7.675851	6.179173	109.5297	32.03006	
23	-33.11536	-142.0658	0	-1.935852	7.301651	107.1046	29.07996	
24	-9.203308	-142.0658	0	-1.701416	11.7493	104.8645	32.37171	
25	-2.170349	-141.8314	0	-1.46701	16.05135	101.743	35.00879	
26	-2.639221	-141.3625	0	0.6428915	17.98141	98.84824	36.02142	
27	-4.749084	-138.5493	0	-1.935852	18.78833	97.694	33.85066	
28	-2.404785	-110.6519	0	-2.170288	19.04902	95.77342	34.33894	
29	-2.170349	-38.68127	0	-1.46701	15.80377	93.43486	28.65422	
30	-2.404785	0.703287	0	-1.935852	13.00969	93.21994	17.72728	
31	-1.467041	-2.109894	0	1.580613	13.60207	91.29521	14.10592	
32	-4.045807	-0.4688721	0	-0.2948303	10.7112	89.02438	11.95164	
33	-2.404785	1.172151	0	-1.935852	7.906634	87.91169	10.36709	
34	-1.467041	1.641016	0	-1.935852	7.3154	86.5526	8.28685	
35	-0.7637634	1.641016	0	-1.935852	5.076456	83.43343	7.315619	
36	-0.2948914	1.641016	0	-1.935852	1.429018	83.36008	6.697786	
37	-0.5293274	-0.4688721	0	-0.2948303	-1.639862	85.44944	3.525186	
38	-2.639221	0.9377229	0	-1.935852	-1.342407	87.67827	1.185881	
39	-1.467041	1.172151	0	-1.46701	-0.5658264	89.02901	1.471698	
