
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	1.703905	1.406552	0	0.7662627	-0.09976196	-0.01818848	0.1363306	
1	-0.1362915	-0.4688721	0	-0.1362915	-0.2376099	0.7909615	-0.5042725	
2	-0.1362915	0	0	-0.3707275	-0.3547668	0.8325631	-0.4920044	
3	0.0981293	0.2344284	0	-0.3707275	-0.4779968	1.504897	-0.8952942	
4	0.0981293	0.2344284	0	-0.1362915	-0.4779663	1.446399	-0.8189392	
5	0.0981293	0.2344284	0	-0.3707275	-0.3881836	1.437227	-0.7846985	
6	0.0981293	0	0	-0.1362915	-0.387146	1.770746	-0.9866638	
7	-0.1362915	0	0	-0.3707275	0.4323919	1.773506	-0.672821	
8	-0.1362915	0	0	-0.3707275	3.172461	1.444141	0.08870717	
9	-0.1362915	-0.234436	0	-0.3707275	5.695076	1.17454	0.7399673	
10	-0.1362915	0	0	-0.3707275	10.23138	0.7217523	1.516976	
11	-0.1362915	-0.234436	0	0.3325654	16.54249	0.3654933	0.685034	
12	-0.1362915	-0.234436	0	-0.1362915	23.22184	0.7906672	1.767524	
13	-0.1362915	-18.28571	0	-0.1362915	29.56453	3.443809	5.243734	
14	-0.1362915	-30.47617	0	-0.3707275	35.05616	6.694833	13.8621	
15	-3.887207	-30.47617	0	-0.1362915	39.31801	12.9223	27.01518	
16	-17.95313	-30.47617	0	-0.3707275	42.21085	19.65016	37.30415	
17	-29.20587	-30.94501	0	11.81973	44.53262	25.12946	41.491	
18	-34.36337	-30.00729	0	52.84533	47.65466	29.26108	37.33146	
19	-33.66006	-28.83514	0	44.17135	53.82553	32.71274	25.89545	
20	-24.75165	-27.66296	0	83.3215	58.99166	35.36814	20.35684	
21	-23.5795	-27.8974	0	83.3215	60.78757	37.33589	22.83174	
22	-23.34506	-29.53842	0	84.25922	62.58459	38.7126	27.84506	
23	-25.45496	-45.71423	0	88.24455	65.00753	40.86857	34.05567	
24	-28.50256	-61.89005	0	88.24455	66.92855	41.50633	35.48767	
25	-29.44031	-77.36255	0	88.24455	66.91133	42.60862	37.31671	
26	-29.44031	-86.5054	0	88.24455	66.12064	43.89889	38.89688	
27	-29.67474	-91.6629	0	88.01012	65.88566	44.65722	40.56426	
28	-29.67474	-91.6629	0	88.24455	66.14712	44.41794	41.01469	
29	-29.90915	-91.6629	0	88.24455	66.02357	43.41278	39.87619	
30	-29.67474	-91.6629	0	88.01012	65.84005	44.33429	40.6461	
31	-29.67474	-100.8058	0	88.24455	65.4052	46.45774	44.16906	
32	-30.14359	-106.6665	0	88.01012	65.4884	46.1163	45.1898	
33	-32.95679	-107.8387	0	87.77569	65.44552	45.01138	45.29642	
34	-43.74066	-108.0732	0	88.24455	65.39656	46.24508	46.01626	
35	-53.11792	-108.0732	0	88.01012	65.29704	48.08587	47.85722	
36	-57.33771	-109.4797	0	88.01012	65.39545	49.45845	49.34134	
37	-57.57214	-113.4651	0	88.01012	65.24722	51.15599	51.81878	
38	-57.57214	-117.6849	0	88.01012	65.3726	51.48943	53.27893	
39	-57.33771	-121.6702	0	88.01012	65.77341	51.29319	54.30435	
40	-57.57214	-125.1867	0	87.77569	65.7841	49.63246	54.31799	
41	-57.80658	-126.1244	0	87.77569	65.5702	48.85279	53.81001	
42	-57.57214	-126.1244	0	88.01012	65.82552	48.52909	53.07932	
43	-57.57214	-126.1244	0	88.01012	65.86871	48.82058	52.964	
44	-57.57214	-126.1244	0	87.77569	66.16763	48.83127	52.50109	
45	-57.57214	-126.1244	0	88.01012	66.76358	51.10793	53.03371	
46	-57.80658	-126.1244	0	87.77568	67.07378	54.34607	54.09568	
47	-57.57214	-126.1244	0	85.66579	67.21478	55.77106	54.00277	
48	-57.57214	-126.1244	0	80.74272	67.49667	55.9155	52.9243	
49	-57.57214	-126.1244	0	72.5376	67.20678	54.24387	50.90372	
50	-58.74429	-126.1244	0	68.55226	66.42491	52.96299	52.37252	
51	-59.4476	-126.1244	0	68.78669	66.34711	53.71518	52.58932	
52	-59.4476	-126.1244	0	68.55226	66.50056	53.5004	51.77425	
53	-59.21317	-126.1244	0	68.55226	67.123	52.1879	50.45019	
54	-59.4476	-126.1244	0	68.78669	67.99725	50.54368	48.73389	
55	-59.4476	-126.1244	0	61.75373	68.57771	49.71396	47.73628	
56	-59.4476	-126.1244	0	68.55226	69.30941	49.50888	47.44595	
57	-59.4476	-126.1244	0	68.31783	70.28901	49.55402	47.57299	
58	-59.4476	-126.1244	0	68.78669	71.01546	49.78553	48.35976	
59	-59.4476	-126.1244	0	68.78669	71.69592	47.60696	46.34618	
60	-59.21317	-126.1244	0	68.78669	71.964	45.07426	43.76432	
61	-59.4476	-126.1244	0	68.78669	71.00748	44.50349	43.46706	
62	-59.21317	-126.1244	0	68.78669	70.08875	44.48569	43.23236	
63	-59.4476	-126.1244	0	68.78669	69.86248	43.55047	41.72359	
64	-59.21317	-126.1244	0	68.78669	69.52632	42.71448	40.90598	
65	-59.4476	-126.1244	0	68.78669	68.9398	41.94921	39.99336	
66	-59.21317	-126.1244	0	68.78669	68.15714	41.89918	39.92982	
67	-59.21317	-126.1244	0	69.02112	67.97877	42.18187	40.0511	
68	-59.68204	-126.1244	0	69.02112	67.84145	41.13177	39.06231	
69	-59.4476	-126.1244	0	68.78669	67.78229	40.84203	39.00658	
70	-59.21317	-126.1244	0	68.78669	67.65314	40.50567	38.6721	
71	-59.4476	-126.1244	0	68.78669	67.69259	40.10969	38.1583	
72	-59.4476	-126.1244	0	68.78669	67.61324	39.4626	37.58511	
73	-59.4476	-126.1244	0	69.25555	67.44541	38.8515	36.85398	
74	-59.68204	-126.1244	0	68.7867	67.40894	39.21933	37.48532	
75	-59.4476	-126.1244	0	69.02113	67.54362	39.1187	37.18861	
76	-59.4476	-126.1244	0	68.7867	67.62224	38.63179	36.60873	
77	-59.21317	-126.1244	0	68.7867	67.66514	37.9133	35.80776	
78	-59.21317	-126.1244	0	68.7867	67.55631	37.88194	35.83331	
79	-59.21317	-126.1244	0	68.31783	67.51583	37.73981	35.76584	
80	-59.4476	-126.1244	0	68.0834	67.61632	37.18163	34.85684	
81	-59.4476	-126.1244	0	68.55227	67.6489	37.01963	34.64553	
82	-59.4476	-126.1244	0	68.55227	67.64682	36.67661	34.25298	
83	-59.4476	-126.1244	0	68.55227	67.71722	36.43379	34.04246	
84	-59.4476	-126.1244	0	68.7867	67.73563	36.52076	34.19085	
85	-59.4476	-126.1244	0	68.7867	67.72431	36.63955	34.42708	
86	-59.21317	-126.1244	0	68.55227	67.72211	36.73049	34.76382	
87	-59.4476	-126.1244	0	68.55227	67.48489	36.54897	34.55559	
88	-59.21317	-126.1244	0	68.55227	67.31392	37.0187	35.27735	
89	-59.4476	-126.1244	0	68.55227	67.34555	37.38419	35.84266	
90	-59.21317	-126.1244	0	69.02113	67.44994	37.58963	36.07721	
91	-59.4476	-126.1244	0	68.55227	67.54657	37.39612	35.89461	
92	-59.4476	-126.1244	0	68.55227	67.54512	37.25738	35.73088	
93	-59.21317	-126.1244	0	68.55227	67.50126	37.42672	35.9884	
94	-59.4476	-126.3588	0	68.55227	67.36518	37.52647	36.09473	
95	-59.4476	-126.1244	0	68.55227	67.39735	37.47886	36.08433	
96	-59.4476	-126.1244	0	68.55227	67.44865	37.44622	36.04521	
97	-59.4476	-126.3588	0	68.55227	67.46889	37.45461	35.98834	
98	-59.4476	-126.1244	0	68.55227	67.40169	37.42868	36.00379	
99	-59.21317	-126.1244	0	68.55227	67.35515	37.77722	36.47433	
100	-59.4476	-126.1244	0	68.55227	67.23173	38.26024	37.01733	
101	-59.4476	-126.1244	0	68.55227	67.12804	39.29655	37.99825	
102	-59.68204	-126.1244	0	68.31783	66.96456	39.75059	38.66091	
103	-59.4476	-126.1244	0	68.31783	66.89664	40.35558	39.37121	
104	-59.4476	-126.1244	0	68.0834	66.90094	40.61662	39.47527	
105	-59.4476	-126.3588	0	68.0834	66.82336	40.85594	39.67315	
106	-59.4476	-126.1244	0	68.31783	66.86114	40.97468	39.94696	
107	-59.68204	-126.1244	0	68.0834	66.75738	41.16034	40.34684	
108	-59.21317	-126.1244	0	67.84897	66.809	40.97164	40.18031	
109	-59.4476	-125.89	0	68.31783	66.83796	40.82202	39.90072	
110	-59.4476	-126.1244	0	67.14567	66.89815	40.47599	39.37572	
111	-59.21317	-126.1244	0	67.61453	66.93474	40.27086	39.07272	
112	-59.4476	-126.1244	0	68.0834	66.91321	39.88388	38.71566	
113	-59.68204	-126.1244	0	57.76839	66.87837	39.5113	38.43344	
114	-59.21317	-126.1244	0	68.31783	66.88048	39.51829	38.6302	
115	-59.4476	-126.1244	0	69.02113	66.8029	39.23277	38.49433	
116	-59.4476	-126.1244	0	69.02113	66.75172	38.80465	37.94931	
117	-59.21317	-126.1244	0	69.25556	66.76049	38.71626	37.91951	
118	-59.4476	-126.1244	0	69.25556	66.80535	38.79639	38.00939	
119	-59.4476	-126.3588	0	68.55227	66.80845	38.73008	37.93555	
120	-59.4476	-126.1244	0	69.25556	66.73887	38.18578	36.99705	
121	-59.21317	-126.1244	0	68.78671	66.61757	37.00888	36.04422	
122	-59.21317	-126.1244	0	69.02113	66.90873	36.47491	36.41468	
123	-59.21317	-126.1244	0	69.49	67.10926	36.35629	36.57433	
124	-59.4476	-126.1244	0	69.25556	67.1638	36.31492	36.33303	
125	-59.4476	-126.1244	0	69.49	67.35336	36.80812	36.89497	
126	-59.4476	-126.1244	0	69.02113	67.54089	37.06086	37.26281	
127	-59.4476	-126.1244	0	68.31783	67.56404	36.96062	37.2526	
128	-59.4476	-126.1244	0	68.78671	67.56442	37.22508	37.59786	
129	-59.21317	-126.1244	0	68.78671	67.51996	37.52156	37.74413	
130	-59.21317	-126.1244	0	69.02113	67.48621	37.65501	37.68079	
131	-59.4476	-126.1244	0	68.0834	67.39565	37.27053	37.17769	
132	-59.4476	-126.3588	0	69.72443	67.4209	35.21795	34.36478	


Angle MV instances
Rotate	3.750916	14.06592	11.25275	5.157501	8.908417	2.109894	3.047607	2.813202	10.78387	9.377258	4.219788	
ChildRotate	18.05127	12.19046	16.17581	16.17581	15.4725	9.142853	5.157501	9.142853	5.860794	3.985352	4.219772	3.985336	3.516479	
RotateInverse	
ChildRotateInverse	12.19046	41.0256	8.673981	39.15015	3.985336	2.109886	4.923073	8.205124	3.985336	7.032963	6.798534	10.31501	10.54944	
Docking x	2.740069	2.522615	4.536302	6.311115	6.679344	6.342693	5.491629	4.261852	2.892838	2.321766	3.12204	6.170879	5.166126	2.422943	
Docking y	2.653141	3.251025	6.227468	6.72786	5.479294	4.131624	3.451662	2.655403	2.155968	2.123451	2.276653	3.23814	2.178566	2.5327	2.052582	
Docking z	3.476209	8.61837	13.15307	10.28897	4.186859	4.15955	11.436	5.53861	2.474895	5.013327	6.210608	3.522957	2.477436	2.020588	2.013577	2.581867	2.812908	
Total MV Amount	559.6124


Angle TRE instances
Rotate	
ChildRotate	41	
RotateInverse	1	
ChildRotateInverse	
Docking x	
Docking y	1	14	
Docking z	1	13	
Total TRE Count	3


Correct Angles	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z
	-90	-128.7506	0	30	90	0	0

Angle Error	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z
	30.5524	2.626236	0	39.72443	22.83339	34.7887	33.99583

Time Taken	Hours	Minutes	Seconds	Milliseconds	Seconds float	Completion time
	0	0	7	839	7.839358	00h:00m:07s:839ms

Final Results	Tester Name	Time of Test	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Efficiency %	Difficulty	Total MV	Total TRE	
	1	2018-11-02_15:32:11	Ltd Random	False	00h:00m:07s:839ms	89.87457	87.26212	86.94278	94.56664	0.3763896	559.6124	3	
