
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	0.01051094	-0.2343445	0	0.7137274	0.006910316	-0.0002134991	-0.02468872	
1	-0.4441833	0.2344284	0	-0.2097473	0.0076989	-4.87027E-05	-0.008483887	
2	-0.2097473	0.2344284	0	-0.6786194	0.0153977	-9.854527E-05	-0.01696777	
3	0.2591095	0.2344284	0	-0.6786194	0.02309649	-0.0001495282	-0.02545166	
4	0.02467349	0.4688645	0	-0.6786194	0.01460919	-0.0002643697	-0.03317261	
5	0.02467349	0.4688645	0	-0.6786194	0.01382062	-0.0004299713	-0.04934692	
6	0.02467349	0.2344284	0	-0.4441833	0.03000668	-0.0003695336	-0.05014038	
7	-0.2097473	0.2344284	0	-0.9130554	0.07007743	-0.0003061227	-0.06021118	
8	0.2591095	2.668037E-08	0	-0.6786194	0.1348208	-7.339077E-05	-0.06335449	
9	0.02467345	0.2344284	0	-0.6786194	0.0315838	-3.35457E-05	-0.01776123	
10	0.02467345	0.2344284	0	-0.6786194	0.06383724	0.008578802	-0.01937866	
11	-0.2097473	-0.234436	0	0.2591095	0.06383724	0.008578802	-0.01937866	
12	-0.4441833	5.336074E-08	0	0.02467349	0.06383724	0.008578802	-0.01937866	
13	-0.4441833	0.4688645	0	-0.4441833	0.07929138	0.01616884	-0.03646851	
14	-0.2097473	0.2344284	0	-0.6786194	0.05540522	0.01616148	-0.02719116	
15	0.2591094	0.2344284	0	-0.6786194	0.144885	0.0004152073	-0.02328491	
16	0.0246734	0.2344284	0	-0.6786194	0.1202122	0.0002296131	-0.03018188	
17	0.0246734	-0.234436	0	0.7279741	0.1381087	-0.03170776	0.001680774	
18	-0.6786194	5.336074E-08	0	-0.4441833	1.160353	-0.7339172	0.3817458	
19	-0.2097473	-33.52377	0	-0.6786194	3.532456	1.758824	2.257929	
20	0.02467334	-36.10254	0	22.06128	5.759607	3.541884	3.417358	
21	0.02467334	-35.8681	0	55.58506	7.713566	4.252913	5.281079	
22	0.02467334	-36.10254	0	61.91472	10.7802	5.325627	2.812139	
23	0.02467334	-12.65933	0	59.33598	13.79814	4.643698	0.759526	
24	-7.477142	-9.142853	0	63.08689	20.77335	4.821978	-2.053162	
25	-7.711578	-9.84613	0	62.61803	33.24733	6.83111	0.7340544	
26	-7.946014	-9.611694	0	59.57041	47.89442	12.64168	7.85974	
27	-7.946014	-9.611694	0	58.39825	64.63864	32.24973	30.86865	
28	-9.118164	-11.72162	0	64.25905	75.67978	70.54472	69.40839	
29	-11.69693	-13.12817	0	38.9404	79.69572	113.211	110.075	
30	-11.69693	-15.94138	0	72.22974	81.57056	134.449	130.2843	
31	-11.69693	-16.41025	0	73.4019	80.94497	159.3529	154.2218	
32	-11.69693	-16.41025	0	74.33963	79.57408	164.7204	158.7058	
33	-11.69693	-16.17581	0	77.15282	78.17903	167.3462	161.1931	
34	-12.16577	-3.282043	0	78.55941	78.56335	167.7117	159.5733	
35	-18.72989	3.282052	0	81.3726	78.64337	168.2386	159.122	
36	-20.83978	3.750909	0	85.1235	77.7271	170.5509	158.7328	
37	-20.60535	3.985345	0	84.88908	77.59584	170.4517	158.7188	
38	-20.60535	3.750908	0	84.88908	77.52848	169.8059	158.9258	
39	-20.60535	3.51648	0	83.71692	77.56137	170.0104	158.969	
40	-20.37091	3.51648	0	84.65464	77.45272	170.3849	159.2623	
41	-20.37091	3.51648	0	86.06124	77.19501	171.1311	159.5735	
42	-20.37091	3.985344	0	86.76453	76.80394	172.0007	159.3924	
43	-20.37091	4.219772	0	92.15647	75.40686	173.1827	160.1873	
44	-20.60535	3.985344	0	100.3616	73.41924	175.1425	163.1845	
45	-20.60535	3.750908	0	104.5814	71.63321	173.5633	161.0099	
46	-22.94965	3.985344	0	110.6766	68.42839	168.5966	157.6745	
47	-28.81046	3.750908	0	115.3652	66.23824	165.887	156.1643	
48	-32.56137	3.750908	0	116.303	63.79684	163.6197	156.0444	
49	-37.95331	3.750908	0	116.303	60.82412	161.8657	156.9182	
50	-42.1731	3.282051	0	113.7242	58.48763	161.3021	156.4335	
51	-42.1731	3.282051	0	114.8964	55.87615	161.9232	156.0572	
52	-42.64197	3.750908	0	115.5997	53.16936	163.4692	157.9098	
53	-43.34525	3.750908	0	115.3652	52.13827	164.6212	159.5406	
54	-43.57968	3.985344	0	111.8487	53.32078	165.5385	161.7472	
55	-47.09616	3.985344	0	103.1748	53.51933	166.658	167.5417	
56	-56.23901	3.516479	0	86.53009	54.16294	166.656	175.4422	
57	-69.83606	3.516479	0	68.47883	54.49345	163.9444	-174.6731	
58	-87.18402	-6.329681	0	27.68766	54.94384	160.7381	-165.8054	
59	-97.26459	-30.7106	0	31.673	56.1354	157.8717	-159.0326	
60	-100.7811	-51.34061	0	13.62174	57.22819	153.8693	-155.3546	
61	-101.4844	-65.17209	0	0.2591142	60.19667	152.0018	-152.4741	
62	-99.14008	-75.01825	0	-0.2097473	62.9445	152.6854	-148.1044	
63	-100.3122	-77.59698	0	-0.6786194	63.55945	156.2399	-146.7124	
64	-101.2499	-78.76917	0	-0.6786194	63.71487	159.8341	-146.5238	
65	-101.4844	-78.53473	0	-0.6786194	63.26577	159.748	-147.5273	
66	-101.9532	-74.54938	0	-0.6786194	61.86301	160.4087	-149.0521	
67	-101.2499	-67.75085	0	4.010023	60.42666	162.4637	-150.9657	
68	-98.67117	-67.28198	0	7.760938	60.65048	163.4652	-154.5281	
69	-101.0155	-63.53107	0	10.33969	59.95436	162.8509	-156.6159	
70	-101.2499	-61.18677	0	13.15288	59.89145	163.1042	-158.3329	
71	-101.9532	-56.2637	0	16.90378	58.83526	163.0586	-161.0335	
72	-101.4844	-56.02927	0	20.42026	58.49804	162.6608	-163.5954	
73	-101.9532	-55.32596	0	34.95504	58.47589	163.426	-170.2445	
74	-98.43674	-73.37723	0	45.73891	57.01076	163.8858	-179.2424	
75	-83.19867	-101.0402	0	57.22609	56.49674	168.4364	173.508	
76	-63.50638	-101.9779	0	66.60336	56.45743	172.0835	171.654	
77	-61.39648	-101.7435	0	57.46052	56.05533	172.6416	167.5425	
78	-56.23898	-99.86804	0	74.33962	56.40569	174.507	163.8609	
79	-48.50272	-101.0402	0	89.10884	55.751	175.7293	160.2136	
80	-45.92398	-103.1501	0	95.4385	55.02955	176.5762	158.9842	
81	-44.7518	-107.8387	0	95.90736	54.82114	178.0616	160.2451	
82	-44.98624	-113.2307	0	95.90736	55.11749	179.051	160.9796	
83	-44.7518	-121.2014	0	95.90736	55.60134	178.3569	160.1677	
84	-44.28293	-124.249	0	94.03191	55.22643	175.2238	158.5023	
85	-43.34521	-129.6409	0	95.4385	55.37076	176.2043	162.9791	
86	-44.28296	-130.3442	0	93.32861	55.10617	176.6126	165.6272	
87	-44.51736	-130.5786	0	92.39088	54.61046	177.5875	168.0163	
88	-45.92398	-131.7508	0	89.57771	54.06247	177.5828	169.2599	
89	-48.73715	-131.5164	0	85.82678	53.91726	176.7194	171.684	
90	-52.48807	-128.9376	0	79.73156	53.91012	176.4807	175.0961	
91	-54.36353	-130.3442	0	75.98064	54.40644	176.548	177.59	
92	-59.52103	-130.5786	0	68.94769	54.88431	176.5501	-178.4779	
93	-64.20966	-129.6409	0	62.14915	55.71157	177.2907	-174.9525	
94	-69.60159	-130.1098	0	30.9697	55.83378	178.1703	-171.0812	
95	-74.75909	-128.7032	0	23.70231	55.47844	178.107	-167.4555	
96	-75.22797	-132.2197	0	22.99901	54.97207	178.7581	-166.173	
97	-77.10342	-134.3295	0	34.95504	54.13616	178.9535	-165.7458	
98	-77.10342	-135.2673	0	3.306726	53.99661	179.1863	-165.8662	
99	-78.04114	-135.5017	0	48.5521	53.73238	177.854	-168.0642	
100	-78.74445	-135.2673	0	49.48983	53.45214	175.9492	-170.6121	
101	-78.51001	-131.9852	0	49.48983	53.7308	176.2138	-170.0421	
102	-77.33786	-134.564	0	48.5521	53.12994	176.2072	-170.3411	
103	-78.04114	-134.3295	0	45.73891	52.27773	177.0941	-171.7848	
104	-79.68219	-133.8607	0	51.83414	50.03634	176.4168	-177.9641	
105	-82.96423	-134.3295	0	52.53745	49.68671	177.4943	-179.4931	
106	-83.90195	-130.8131	0	53.24074	49.09048	177.1721	-179.034	
107	-85.54297	-133.1574	0	52.77188	47.59745	177.0774	-177.0377	
108	-92.34149	-134.3295	0	52.53745	45.18864	176.7174	-171.6612	
109	-99.14001	-134.7984	0	52.77188	41.46106	176.1487	-171.607	
110	-100.0778	-134.7984	0	52.53746	36.91114	175.4552	-173.8303	
111	-100.3122	-135.5017	0	52.77188	31.15889	175.5423	-174.9705	
112	-100.3122	-132.2197	0	53.47519	30.45251	176.2363	-175.7097	
113	-98.43674	-134.3295	0	54.88177	30.98489	176.1657	-177.1157	
114	-99.14001	-134.0951	0	58.63269	31.01075	176.7378	-177.6365	
115	-99.37445	-134.3295	0	65.43122	31.25233	177.4248	-178.1293	
116	-99.14001	-134.0951	0	66.83781	30.94027	178.3852	-178.0874	
117	-99.14001	-131.0475	0	65.43122	30.71405	178.9101	-178.4044	
118	-96.79572	-133.1574	0	28.6254	29.96456	179.7897	-177.8871	
