All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-21_13:19:01	1	Presets_dockPreset_1	False	9.839343	95.14988	91.00149	91.37316	0	150	0	150	38.31192	45.11087	68.22542	84.1216	0.5018314	1480.155	307.3404	330.3147	0	440.0289	41.87216	49.05447	311.5452	14	5	0	1	0	0	6	4	
	2	2018-11-21_13:19:04	1	ZEROING DATA	True	2.884322	99.86094	99.70391	99.74684	0	2.061596E-26	0	1.717167E-12	0	0	0	100	1.907964E-15	776.7484	23.0061	269.5968	0	309.653	31.96086	48.3762	94.15543	9	3	1	1	3	1	1	1	
	3	2018-11-21_13:19:21	1	Ltd Random	False	16.93022	92.79415	72.67581	83.88043	90	50.52094	0	90	90	90.00001	0	59.87136	0.4561344	5904.526	300.5419	528.1752	0	551.6185	78.60725	1822.389	2623.196	24	0	8	1	6	7	0	4	
	4	2018-11-21_13:19:27	1	ZEROING DATA	True	5.307352	99.60928	99.57734	99.56848	3.217398E-24	0	0	3.217398E-24	0	0	0	100	7.149775E-27	2828.527	252.4986	233.4944	0	476.5851	224.7286	834.3745	806.8469	28	7	3	1	5	5	7	1	
	5	2018-11-21_13:20:07	1	Presets_dockPreset_4	False	39.95292	79.60168	89.57227	83.52406	110	38.66983	0	0	32.77045	149.4647	66.99084	25.49103	0.4421065	8357.882	749.2448	1176.614	0	1253.743	814.3566	1052.41	3311.51	91	0	16	1	23	39	14	0	
	6	2018-11-21_13:20:12	1	ZEROING DATA	True	4.51122	99.57668	99.51141	99.50718	0	0	0	0	0	0	0	100	0	2399.692	136.6487	271.2378	0	224.3514	238.2692	737.6592	791.5261	19	3	3	1	5	7	1	1	
	7	2018-11-21_13:20:25	1	Presets_dockPreset_2	True	13.74972	97.91997	94.85119	96.11918	90	90	0	90	42.86729	175.231	70.60046	58.86948	0.6207764	1850.688	221.5383	228.571	0	325.3916	194.2968	555.8646	325.0248	69	11	30	1	14	4	6	4	
	8	2018-11-21_13:20:30	1	ZEROING DATA	True	4.05716	99.58356	99.64046	99.56791	3.381396E-18	1.291755E-37	0	3.381396E-18	0	0	0	100	7.514213E-21	2197.352	199.4771	218.4906	0	214.9988	166.8321	715.2861	682.2676	12	1	1	1	3	1	1	5	
	9	2018-11-21_13:20:44	1	Ltd Random	True	13.91909	94.66146	97.47886	94.44104	90	90	0	150	30	30	180	72.49129	0.6333333	1551.571	291.8679	336.1754	0	414.0068	100.9051	88.0087	320.6075	28	0	2	1	0	6	6	14	
	10	2018-11-21_13:20:48	1	ZEROING DATA	True	4.122554	99.84097	99.77303	99.79459	1.628831E-18	2.992737E-38	0	2.60262E-18	0	0	0	100	4.701612E-21	2102.053	263.2806	218.7251	0	497.92	99.68121	161.6727	860.7733	32	3	3	1	5	7	11	3	
	11	2018-11-21_13:21:13	1	Presets_dockPreset_3	False	24.48192	96.75945	82.59747	87.78098	110	113.2486	0	135	45.8378	142.433	62.70316	40.36449	0.676914	2461.716	388.923	481.5234	0	588.6588	124.7694	236.2456	641.5953	78	0	3	1	63	0	0	12	
	12	2018-11-21_13:21:19	1	ZEROING DATA	True	6.597523	99.96452	99.83105	99.89066	1.390294E-30	0	0	1.599675E-30	0	0	0	100	3.322187E-33	2590.998	262.319	320.4686	0	306.882	187.319	282.5266	1231.483	19	1	3	1	1	9	1	5	
	13	2018-11-21_13:21:35	1	Ltd Random	True	15.29392	95.40089	96.90094	95.85107	90	129.5327	0	90	30	180	180	16.37339	0.7772586	3829.783	335.9411	413.7724	0	761.2007	246.7871	572.4548	1499.627	108	6	57	1	14	5	18	8	
	14	2018-11-21_13:21:43	1	ZEROING DATA	True	7.714841	99.41393	99.86475	99.56777	2.015415E-35	0	0	2.015415E-35	0	0	0	100	4.4787E-38	3046.87	224.5612	357.2744	0	233.7534	369.3547	412.5213	1449.406	14	1	1	1	3	3	5	1	
	15	2018-11-21_13:21:54	1	Presets_dockPreset_5	False	11.35293	99.67136	92.50709	95.9347	0	0	0	90	74.47858	43.90726	137.2977	83.93025	0.3840928	2148.526	160.117	324.4539	0	144.1757	167.4393	245.3476	1106.993	19	5	7	1	3	0	6	0	
	16	2018-11-21_13:21:59	1	ZEROING DATA	True	4.81796	99.70696	99.85777	99.74101	0	0	0	8.954289E-22	0	0	0	100	9.949209E-25	1890.952	174.4174	195.5163	0	280.1464	262.4423	223.1416	755.2883	24	5	7	1	5	3	1	5	
	17	2018-11-21_13:22:36	1	Presets_dockPreset_4	False	37.15615	93.29534	91.46178	90.8439	110	38.64954	0	0	77.5896	53.07434	116.8671	40.45345	0.4402006	6511.524	854.5049	1149.42	0	637.8895	565.0247	623.9745	2680.708	66	3	16	1	20	0	10	18	
	18	2018-11-21_13:22:39	1	ZEROING DATA	True	2.973124	99.8086	98.0097	99.0065	0	0	0	0	0	0	0	100	0	1041.361	266.7695	140.1903	0	113.9484	159.2908	110.6359	250.5263	13	1	1	1	3	1	4	3	
	19	2018-11-21_13:22:52	1	Ltd Random	False	12.33357	97.78838	96.68565	95.85348	90	90	0	150	30	180	90	60.15231	0.7	2259.17	471.9116	324.4539	0	222.7105	207.8076	641.7051	390.582	45	14	5	1	0	10	0	16	
	20	2018-11-21_13:22:55	1	ZEROING DATA	True	2.879816	99.28368	99.47318	99.27728	1.021967E-12	1.184673E-26	0	1.614885E-12	0	0	0	100	2.929836E-15	2021.804	198.3169	346.4905	0	340.1733	208.8271	354.1186	573.8772	16	1	5	1	3	1	5	1	
	21	2018-11-21_13:23:09	1	Presets_dockPreset_2	False	14.57893	96.72775	74.61654	86.47417	90	90	0	90	41.07999	90.71352	142.9031	59.3046	0.6052184	3966.193	275.9268	385.1716	0	790.5045	112.9733	714.8125	1686.802	27	6	5	1	4	4	4	4	
	22	2018-11-21_13:23:14	1	ZEROING DATA	True	4.703907	99.51161	99.82883	99.60652	2.526549E-21	1.611493E-43	0	2.526549E-21	0	0	0	100	5.614554E-24	1575.384	183.3956	264.9083	0	282.1865	124.081	328.6642	392.1485	8	1	3	1	1	1	1	1	
	23	2018-11-21_13:23:32	1	Ltd Random	False	18.01299	95.3697	95.11044	95.21343	90	129.1231	0	90	5.008956E-06	5.008956E-06	5.008956E-06	82.5765	0.3434701	1971.486	447.1519	767.296	0	590.2999	0	143.9634	22.7751	27	14	5	1	0	1	4	6	
	24	2018-11-21_13:23:34	1	ZEROING DATA	True	1.883813	99.5116	99.79264	99.57354	3.538811E-08	1.978923E-17	0	3.538811E-08	0	0	0	100	7.864025E-11	700.0952	209.8167	282.725	0	143.9413	0	23.47217	40.14022	5	1	1	1	1	1	1	1	
	25	2018-11-21_13:23:47	1	Presets_dockPreset_1	True	12.25311	95.6478	97.53281	96.36119	0	150	0	150	5.819183	15.32608	53.34641	83.11517	0.4161018	1732.549	448.2339	409.0839	0	559.5891	2.255981	10.1742	303.212	22	9	0	1	0	5	7	2	
	26	2018-11-21_13:23:49	1	ZEROING DATA	True	1.760493	99.64183	99.57909	99.5832	0	7.080666E-16	0	3.132664E-07	0	0	0	100	3.480738E-10	734.9877	34.69342	265.8459	0	285.7751	6.820618	19.75125	122.1013	8	5	1	1	1	1	1	1	
	27	2018-11-21_13:23:59	1	Ltd Random	False	10.61614	96.13072	74.00941	86.09751	90	50.51669	0	150	90	60	0	78.99541	0.489463	2329.741	169.2596	266.0803	0	200.6738	86.54539	753.8636	853.3187	19	4	8	1	0	4	0	4	
	28	2018-11-21_13:24:11	1	ZEROING DATA	True	11.92353	99.88319	99.09074	99.44118	0	0	0	0	0	0	0	100	0	1463.754	223.5792	163.3991	0	437.2845	157.7088	226.1292	255.6525	18	3	3	1	1	1	9	1	
	29	2018-11-21_13:24:23	1	Ltd Random	True	11.85608	97.75433	61.3588	81.71416	90	90	0	150	90	60	0	75.44864	0.5333334	1517.771	169.4944	299.8385	0	255.0621	82.67371	338.5581	372.1449	39	11	4	1	21	2	0	2	
	30	2018-11-21_13:24:26	1	ZEROING DATA	True	2.234426	99.05575	99.77024	99.33115	1.374973E-09	2.114975E-20	0	2.238461E-09	0	0	0	100	4.014927E-12	1449.156	204.8865	284.366	0	343.2156	160.7855	178.5408	277.3622	11	3	2	1	1	1	3	1	
	31	2018-11-21_13:24:39	1	Ltd Random	True	12.57311	96.06986	45.06213	73.8868	30	108.0242	0	150	90	150	0	64.26699	0.5866936	2733.263	308.5125	248.4979	0	219.4283	170.5969	656.7601	1129.467	42	2	32	1	0	5	0	4	
	32	2018-11-21_13:24:52	1	ZEROING DATA	True	13.10547	99.31623	98.48442	98.93233	0	0	0	0	0	0	0	100	0	2247.708	153.8602	432.527	0	361.8903	174.9516	356.454	768.0255	15	3	1	1	1	1	4	5	
	33	2018-11-21_13:24:58	1	Presets_dockPreset_3	True	6.066803	98.75499	94.52711	95.94106	110	113.3049	0	135	33.76395	83.69922	156.4214	80.56554	0.7024328	960.0558	146.0512	150.9743	0	318.1241	51.85959	80.21455	212.8319	24	3	13	1	1	4	3	0	
	34	2018-11-21_13:25:01	1	ZEROING DATA	True	3.119249	99.70695	99.39103	99.49911	1.204275E-13	1.364961E-28	0	1.469496E-13	0	0	0	100	2.970857E-16	1337.386	233.2596	262.3294	0	319.0622	53.49263	185.2821	283.9604	12	3	3	1	1	1	3	1	
	35	2018-11-21_13:25:14	1	Presets_dockPreset_5	True	13.17687	97.55497	95.13906	96.49785	0	0	0	90	54.2095	8.938629	124.2671	89.03053	0.3082391	1441.066	199.5016	319.7653	0	301.2452	97.94939	139.6565	382.9485	17	3	5	1	0	3	8	0	
	36	2018-11-21_13:25:18	1	ZEROING DATA	True	3.227631	99.31925	99.32168	99.2885	0	0	0	2.884242E-14	0	0	0	100	3.204713E-17	1240.463	118.6118	210.9888	0	247.3365	154.0351	141.9416	367.5487	21	5	5	1	3	3	7	1	
	37	2018-11-21_13:25:30	1	Ltd Random	True	11.66582	97.73507	99.17363	98.19478	90	129.0844	0	90	5.008957E-06	5.008957E-06	90	81.6181	0.4434271	1478.836	371.8091	385.406	0	442.3731	16.9284	68.68106	193.6384	30	2	8	1	5	5	7	5	
	38	2018-11-21_13:25:32	1	ZEROING DATA	True	2.586475	99.47901	99.80435	99.61549	2.940988E-11	1.366143E-23	0	2.940988E-11	0	0	0	100	6.535529E-14	926.0241	200.1215	286.4759	0	187.6292	0	79.85941	171.9381	10	1	1	1	1	1	7	1	
	39	2018-11-21_13:25:44	1	Ltd Random	False	11.59951	86.46578	67.00494	77.66967	90	50.35834	0	90	90	0	0	89.29068	0.3559537	1248.676	93.30392	328.2048	0	365.7139	86.4724	185.3393	189.6419	12	0	2	1	2	4	2	4	
	40	2018-11-21_13:25:55	1	ZEROING DATA	True	11.15551	99.49597	99.82424	99.63451	0	0	0	0	0	0	0	100	0	1152.047	119.504	215.2085	0	218.5469	167.1926	230.8212	200.7733	14	1	1	1	3	1	7	1	
	41	2018-11-21_13:26:07	1	Ltd Random	True	11.54068	96.25668	98.77465	97.2683	90	129.4368	0	150	5.008957E-06	5.008956E-06	150	59.68141	0.577152	1431.716	260.2195	161.9926	0	497.699	123.4481	89.27406	299.0832	89	18	0	1	40	13	13	7	
	42	2018-11-21_13:26:11	1	ZEROING DATA	True	3.894742	99.89904	99.81221	99.83583	1.620213E-17	4.132818E-36	0	2.566578E-17	0	0	0	100	4.65199E-20	1570.916	209.3361	336.6443	0	293.7552	112.8447	83.97242	534.3636	18	1	3	1	1	7	7	1	
	43	2018-11-21_13:26:28	1	Ltd Random	True	17.183	94.52454	69.52355	83.52805	90	129.0755	0	90	90	60	0	62.64407	0.5100839	4805.188	251.78	287.4137	0	623.8236	109.0429	2061.167	1471.959	16	2	0	1	0	7	2	6	
	44	2018-11-21_13:26:31	1	ZEROING DATA	True	2.41622	99.25109	99.15215	99.13344	1.500613E-10	3.546735E-22	0	1.500613E-10	0	0	0	100	3.334694E-13	1435.475	224.5571	296.5565	0	194.3731	180.2184	322.0355	217.735	8	1	1	1	3	1	1	1	
	45	2018-11-21_13:26:45	1	BAD DATA	True	14.03931	97.4379	97.67783	97.43786	0	150	0	150	33.3855	126.4565	35.38928	69.3713	0.550257	1862.323	418.6228	300.5419	0	398.0652	143.7538	146.1428	455.196	46	5	0	1	31	1	6	4	
