All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-21_12:43:12	0	BAD DATA	True	42.49327	95.73766	96.24242	95.93421	90	90	0	89.99999	5.122642E-06	90	150	15.3837	0.5666667	5382.961	778.0797	865.7573	0	1543.969	28.5315	400.7173	1765.905	106	25	42	1	14	13	11	2	
	2	2018-11-21_12:43:30	0	ZEROING DATA	True	17.86946	98.56737	98.06519	98.34606	0	0	0	0	0	0	0	100	0	4020.579	481.5235	683.6037	0	974.7682	243.3929	473.5121	1163.779	169	70	61	1	27	5	6	1	
	3	2018-11-21_12:43:46	0	Presets_dockPreset_2	True	15.87628	98.11203	96.26678	97.01232	90	90	0	89.99999	21.80291	152.6985	43.93524	73.81869	0.5427074	1236.577	261.3823	245.4503	0	168.3222	84.27906	201.4605	275.6824	40	7	3	1	4	9	10	7	
	4	2018-11-21_12:43:51	0	ZEROING DATA	True	4.847013	99.25366	99.0962	99.17188	5.427268E-22	1.611493E-43	0	5.427268E-22	0	0	0	100	1.206059E-24	1220.909	222.7013	237.0108	0	328.6828	38.89247	254.5592	139.0623	26	21	1	1	1	1	1	1	
	5	2018-11-21_12:44:04	0	Presets_dockPreset_4	True	13.09705	97.29584	98.98098	97.86926	110	37.44559	0	1.611493E-43	5.321928	10.26279	67.67343	85.84855	0.2563375	1610.929	393.1332	413.3037	0	421.0487	31.46728	39.97034	312.0057	52	5	10	1	5	13	11	9	
	6	2018-11-21_12:44:11	0	ZEROING DATA	True	7.080647	98.95808	99.33241	99.00488	2.057102E-32	1.611493E-43	0	0	0	0	0	100	2.285669E-35	1908.062	469.5674	266.0803	0	233.0254	86.48775	33.32433	819.5767	42	5	17	1	3	13	3	3	
	7	2018-11-21_12:45:01	0	Ltd Random	False	49.97636	86.15964	60.90273	74.71573	30	69.67093	0	89.99999	90	90	0	20.72469	0.4107455	10902.71	950.8561	807.3837	0	785.3472	474.6964	4038.092	3846.336	68	14	27	1	0	14	6	8	
	8	2018-11-21_12:45:09	0	ZEROING DATA	True	7.940394	99.4896	99.33607	99.26281	0	0	0	0	0	0	0	100	0	1181.336	250.7633	228.3369	0	170.0424	158.7715	67.11159	306.3105	14	1	3	1	3	1	3	3	
	9	2018-11-21_12:45:23	0	Presets_dockPreset_1	False	13.94362	86.88844	67.45949	78.47438	1.611493E-43	150	0	150	88.0797	29.45912	34.50888	68.83018	0.5022752	4711.363	216.7734	371.5748	0	338.5199	89.73363	2165.857	1528.906	2	2	0	1	0	1	0	0	
	10	2018-11-21_12:45:32	0	ZEROING DATA	True	8.95416	99.64185	99.81723	99.7021	0	1.611493E-43	0	3.580878E-41	0	0	0	100	4.063766E-44	1451.67	160.8206	338.7545	0	353.758	159.4961	259.9214	178.9195	14	3	1	1	5	1	3	1	
	11	2018-11-21_12:45:47	0	Presets_dockPreset_3	False	14.59653	96.01556	57.85123	79.49403	110	113.2995	0	135	85.26766	162.0182	137.7122	51.69428	0.8258864	2389.301	212.1612	282.2562	0	206.769	88.08041	821.2933	778.7414	40	0	0	1	33	7	0	0	
	12	2018-11-21_12:45:58	0	ZEROING DATA	True	10.97912	99.18602	99.80548	99.42288	1.611493E-43	1.611493E-43	0	1.611493E-43	0	0	0	100	0	2361.131	340.3928	543.6476	0	338.2878	189.8342	396.5531	552.4156	20	3	3	1	3	1	7	3	
	13	2018-11-21_12:46:15	0	Ltd Random	True	16.94485	96.23969	99.19909	96.6002	90	129.5701	0	89.99999	30	30	180	58.53213	0.6106335	2896.474	532.6343	724.16	0	680.7904	49.1446	58.04211	851.7018	45	4	19	1	5	0	11	6	
	14	2018-11-21_12:46:22	0	ZEROING DATA	True	6.424916	99.25114	99.48419	99.33009	2.08629E-29	1.611493E-43	0	2.08629E-29	0	0	0	100	4.6362E-32	1991.883	270.7689	361.2598	0	387.985	81.93178	86.82631	803.1108	26	3	3	1	7	7	1	5	
	15	2018-11-21_12:46:41	0	Presets_dockPreset_5	False	18.8537	98.72712	94.12374	95.22863	1.611493E-43	0	0	89.99999	46.59402	74.75162	75.03711	83.60165	0.3182031	1968.051	350.007	286.0069	0	564.7466	57.91191	69.81375	639.565	26	9	5	1	6	8	0	0	
	16	2018-11-21_12:46:47	0	ZEROING DATA	True	6.302983	98.24174	99.53869	98.70103	0	0	0	6.942303E-29	0	0	0	100	7.71367E-32	1747.575	158.4761	115.1061	0	443.7703	109.3192	162.4655	758.4368	46	9	7	1	13	11	5	3	
	17	2018-11-21_12:47:10	0	Presets_dockPreset_1	False	23.0305	93.17382	90.62549	91.61338	1.611493E-43	150	0	150	32.05029	105.1915	106.5131	70.77143	0.6041721	1934.739	489.9627	664.3802	0	417.2886	49.80996	87.30688	225.9899	13	12	0	1	0	2	0	0	
	18	2018-11-21_12:47:17	0	ZEROING DATA	True	6.393149	98.63379	99.51727	99.01184	0	1.611493E-43	0	2.037538E-29	0	0	0	100	2.263932E-32	1305.285	110.6473	368.2925	0	326.334	111.5768	180.2439	208.1902	37	3	28	1	1	1	1	3	
