
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.2355347	-3.047607	0	1.63998	0.07264451	-0.2282715	0.3949605	
1	-2.270691	0.7032928	0	-0.6296692	0.1345069	-0.0647583	0.3682632	
2	-1.332977	1.641022	0	-2.505127	0.3982597	-0.4204712	0.7469673	
3	-0.3952332	1.172157	0	-2.270691	0.3361453	-0.6422424	0.9686678	
4	-0.3952332	1.406593	0	-2.036255	0.4042995	-0.9190674	0.9011937	
5	-0.6296692	1.172157	0	-2.270691	0.3218035	-1.148682	0.7068498	
6	-0.6296692	-0.234436	0	1.011346	0.2885363	-1.22226	0.6236676	
7	-2.505127	0.9377288	0	-1.332977	0.4982641	-1.675751	-0.5291443	
8	-0.6296692	1.641022	0	-2.270691	1.709823	-2.6026	-5.426971	
9	-0.3952332	2.109886	0	-2.270691	4.71936	-4.677429	-15.8071	
10	0.3080533	1.875458	0	-2.270691	11.71542	-9.757477	-31.73108	
11	0.07361723	1.641022	0	-2.270691	17.71465	-17.5463	-45.97952	
12	0.3080533	0.703293	0	-0.8641052	20.10855	-24.54395	-50.10522	
13	-9.30365	1.406593	0	-2.270691	19.75716	-28.89185	-45.88153	
14	-28.5271	1.406593	0	9.21647	19.36063	-36.24637	-39.47272	
15	-40.01425	1.641022	0	18.12489	17.08198	-43.66302	-43.59415	
16	-41.65527	1.406593	0	17.65602	14.17526	-51.67224	-51.24902	
17	-41.65527	-1.067137E-07	0	19.29704	11.8017	-61.04849	-63.84155	
18	-42.35858	0.7032927	0	23.75125	9.701383	-69.30923	-69.2291	
19	-40.71756	1.641022	0	49.53877	6.256115	-75.6983	-79.24585	
20	-30.63696	2.344322	0	49.53877	2.884267	-80.84448	-88.51596	
21	-23.36957	2.57875	0	49.30433	3.953356	-82.00647	-88.53024	
22	-23.13513	2.813186	0	49.0699	3.670227	-84.56476	-91.50653	
23	-16.80548	1.172157	0	42.74023	1.20261	-91.08978	-99.37119	
24	-7.662628	2.109886	0	33.83182	-0.4132385	-96.52301	-105.8818	
25	-4.615021	2.109886	0	27.50215	-1.355438	-99.50458	-107.5071	
26	-4.849457	2.344322	0	19.7659	-0.5748901	-103.4435	-111.9698	
27	-4.615021	2.344322	0	18.82817	1.599153	-110.729	-118.8923	
28	-4.615021	0.9377284	0	20.23477	4.478426	-117.8735	-127.2109	
29	-12.58569	-3.760468E-07	0	22.11022	8.068511	-122.5408	-136.521	
30	-30.16809	0.9377284	0	8.747598	14.55762	-122.8941	-130.4877	
31	-58.29996	-23.44321	0	6.87214	17.10312	-124.1821	-133.371	
32	-62.75415	-25.08423	0	8.044297	17.47748	-128.6845	-145.8794	
33	-66.7395	-25.78754	0	8.278733	19.39129	-132.354	-155.7819	
34	-67.20837	-15.4725	0	13.67067	19.52032	-136.027	-162.4111	
35	-68.61496	-13.59705	0	15.07726	18.83196	-140.425	-169.0765	
36	-67.20837	-17.5824	0	18.12488	15.55385	-142.0601	-177.0471	
37	-68.8494	-19.22342	0	15.54612	10.88114	-142.5467	175.6155	
38	-69.78711	-24.14648	0	15.54612	5.068208	-140.2037	175.7197	
39	-74.24133	-24.14648	0	15.54612	4.26621	-137.1835	177.842	
40	-80.33658	-27.19412	0	30.78421	6.612703	-133.8744	174.423	
41	-90.41714	-25.31866	0	32.65967	8.469635	-133.5587	168.0901	
42	-92.52704	-24.38092	0	33.83182	4.930859	-135.4523	156.0801	
43	-93.23035	-21.80219	0	35.47284	1.316305	-134.407	149.3802	
44	-93.46475	-21.80219	0	40.86478	2.435611	-132.8381	147.7949	
45	-93.23035	-21.80219	0	53.99297	3.089068	-130.0682	144.5039	
46	-93.46475	-23.44321	0	66.41787	2.189687	-127.2101	140.8587	
47	-93.93362	-22.50546	0	70.16879	3.047609	-127.5576	135.9925	
48	-93.46475	-22.50546	0	72.5131	4.585464	-128.8446	133.4781	
49	-93.46475	-22.50546	0	74.15413	3.402584	-128.2007	135.2522	
50	-93.46475	-22.03662	0	76.26402	1.34441	-127.9781	138.1872	
51	-93.46475	-23.67764	0	79.0772	-0.2614441	-129.7539	145.2164	
52	-93.69919	-22.7399	0	78.84277	0.8130836	-135.8914	159.4918	
53	-93.46475	-22.03662	0	72.98197	0.6258979	-139.1211	170.9621	
54	-93.46475	-21.33331	0	65.94901	1.782772	-139.1726	-176.167	
55	-92.2926	-30.94501	0	64.77685	0.4960698	-138.0776	-172.0889	
56	-81.74316	-31.64832	0	55.86843	-0.4331055	-137.3978	-167.3017	
57	-80.80542	-35.39923	0	41.33364	-1.316864	-137.912	-162.012	
58	-74.24133	-46.88641	0	39.22375	-2.641754	-138.3433	-166.1649	
59	-53.61133	-63.29663	0	39.45818	-4.309784	-136.6883	-169.4147	
