All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-11_13:45:18	1	Presets_dockPreset_4	True	13.04271	89.61477	91.03197	89.27147	110	37.91644	0	0	8.221167	38.3107	161.7654	79.77786	0.395793	2205	541.5378	662.2705	0	543.179	91.3331	23.96774	342.712	33	4	6	1	18	6	0	0	
	2	2018-11-11_13:45:20	1	ZEROING DATA	True	1.87546	98.6976	99.79243	99.14435	6.313936E-08	1.36937E-17	0	0	0	0	0	100	7.015485E-11	836.4879	247.5601	87.44316	0	122.139	53.9478	79.74355	245.6543	20	7	4	1	3	3	3	1	
	3	2018-11-11_13:45:26	1	Ltd Random	True	5.907895	93.48473	91.63417	92.19544	30	108.9702	0	90	1.024528E-05	90	90	91.61375	0.4544114	954.7289	171.1353	196.2196	0	222.9448	73.36205	108.6431	182.4241	6	0	1	1	0	2	4	0	
	4	2018-11-11_13:45:29	1	ZEROING DATA	True	2.943547	98.37888	98.53592	98.38198	2.201563E-13	5.769287E-27	0	6.563593E-13	0	0	0	100	9.739062E-16	1062.708	98.46149	316.7177	0	257.6656	36.87206	191.92	161.0712	26	7	11	1	5	1	0	3	
	5	2018-11-11_13:45:34	1	Presets_dockPreset_1	False	4.305437	97.52902	92.076	94.96589	1.798039E-18	150	0	150	64.66125	89.88376	118.1333	76.82719	0.6363093	1211.211	189.89	189.89	0	189.8651	102.4942	205.6454	333.4256	40	13	9	1	0	9	4	6	
	6	2018-11-11_13:45:36	1	ZEROING DATA	True	2.534729	99.77208	99.37809	99.56247	5.515576E-31	4.724004E-23	0	8.360243E-11	0	0	0	100	9.289159E-14	1245.658	65.54732	333.1279	0	299.4634	143.8794	179.8294	223.8114	26	7	9	1	3	1	3	3	
	7	2018-11-11_13:45:41	1	Ltd Random	True	4.606276	93.56225	97.49288	94.48892	90	90	0	90	30	90	180	72.53104	0.6333333	2576.578	354.6956	355.1645	0	238.511	97.73222	124.237	1406.238	26	4	1	1	4	4	7	6	
	8	2018-11-11_13:45:43	1	ZEROING DATA	True	1.709366	98.17664	99.87251	98.85985	4.223926E-07	1.979489E-15	0	4.223926E-07	0	0	0	100	9.386502E-10	1167.646	132.9153	199.9705	0	194.1174	109.4278	177.9815	353.2337	11	3	1	1	4	1	1	1	
	9	2018-11-11_13:45:51	1	Ltd Random	True	7.674208	90.7127	78.27436	84.00014	90	128.9752	0	30	90	90.00001	0	82.85659	0.4766391	2129.307	472.1383	287.4137	0	417.0375	128.103	303.7871	520.8275	15	4	2	1	0	0	6	4	
	10	2018-11-11_13:45:54	1	ZEROING DATA	True	3.243289	98.95809	99.71997	99.01844	2.16279E-14	7.375011E-30	0	7.281932E-15	0	0	0	100	3.212204E-17	1101.986	224.3531	242.1682	0	52.27828	136.1859	275.7318	171.268	17	1	4	1	7	3	1	1	
	11	2018-11-11_13:45:58	1	Presets_dockPreset_2	False	4.191767	95.4491	77.77926	86.3755	90	90	0	90	81.53399	69.19461	138.6652	87.09818	0.6215487	1556.577	312.965	283.8971	0	262.7983	100.5398	216.6175	379.7596	3	0	0	1	1	2	0	0	
	12	2018-11-11_13:46:01	1	ZEROING DATA	True	2.422899	98.76272	99.2362	98.93319	1.857223E-10	3.823597E-22	0	1.857223E-10	0	0	0	100	4.127162E-13	1048.329	155.232	223.8826	0	294.8775	122.6487	77.69595	173.9919	17	3	4	1	1	1	3	5	
	13	2018-11-11_13:46:07	1	Presets_dockPreset_3	False	5.732759	96.63776	95.23212	95.70593	110	113.2739	0	135	8.729303	173.6092	58.06342	80.47144	0.6651953	1562.487	189.1168	317.8899	0	257.6408	192.8707	231.0751	373.8932	17	2	5	1	3	3	0	4	
	14	2018-11-11_13:46:10	1	ZEROING DATA	True	3.135493	99.186	99.75216	99.31393	7.957263E-14	5.973346E-29	0	9.683186E-14	0	0	0	100	1.96005E-16	1517.502	225.4917	238.8862	0	272.2076	160.2134	342.1849	278.5179	14	3	3	1	1	1	3	3	
	15	2018-11-11_13:46:31	1	Ltd Random	True	21.37543	97.66077	98.48913	95.227	90	90	0	150	5.008957E-06	5.008957E-06	90	50.06879	0.4666667	4262	444.9199	706.578	0	645.5616	341.8357	768.8945	1354.209	87	9	21	1	0	18	18	23	
	16	2018-11-11_13:46:35	1	ZEROING DATA	True	3.112579	98.20921	99.96204	98.90506	6.181687E-14	4.427166E-29	0	9.386764E-14	0	0	0	100	1.729828E-16	1480.706	213.8021	402.0509	0	318.3588	158.3601	102.2323	285.9023	25	12	3	1	5	1	1	3	
	17	2018-11-11_13:46:46	1	Presets_dockPreset_5	False	11.29969	65.37231	68.91261	66.3109	0	0	0	90	46.14579	46.63998	91.11606	88.25472	0.3043354	1229.352	264.4392	305.2305	0	267.9557	114.1639	87.20666	190.3569	30	4	14	1	0	10	4	0	
	18	2018-11-11_13:46:48	1	ZEROING DATA	True	2.239887	99.12087	99.88001	99.4217	0	0	0	1.084293E-09	0	0	0	100	1.20477E-12	775.2405	228.7584	143.7068	0	62.82776	80.34668	177.1733	82.42734	36	12	7	1	9	3	3	3	
	19	2018-11-11_13:46:58	1	Presets_dockPreset_2	True	9.719286	97.98431	95.68605	96.42197	90	90	0	90	36.022	171.0006	63.63494	59.52619	0.6007307	3265.501	503.4657	311.7947	0	471.3956	281.2722	736.6949	960.8793	50	8	14	1	11	8	5	4	
	20	2018-11-11_13:47:02	1	ZEROING DATA	True	3.825253	98.43712	99.57021	98.80796	3.994707E-17	1.790043E-35	0	3.994707E-17	0	0	0	100	8.877127E-20	1751.881	241.465	263.0327	0	313.4356	163.0258	463.3379	307.5841	27	10	3	1	3	7	1	3	
	21	2018-11-11_13:47:11	1	Ltd Random	False	8.445085	95.98645	62.02802	80.38946	90	129.8129	0	90	90	150	0	74.92332	0.6109033	2160.346	315.3109	338.5197	0	229.2745	145.5714	491.5934	640.0761	22	2	1	1	6	4	0	10	
	22	2018-11-11_13:47:13	1	ZEROING DATA	True	2.592992	99.47904	99.51396	99.45432	1.458785E-11	3.352262E-24	0	1.458785E-11	0	0	0	100	3.241744E-14	1222.857	192.7031	292.8056	0	233.0255	166.8219	117.4253	220.0754	8	1	1	1	1	1	1	3	
	23	2018-11-11_13:47:18	1	Ltd Random	True	3.900742	93.13491	96.15653	93.87421	30	30	0	150	90	0	0	93.68162	0.3333333	905.4397	97.28931	101.9779	0	204.1842	87.13608	167.2187	247.6337	13	2	0	1	0	0	4	9	
	24	2018-11-11_13:47:20	1	ZEROING DATA	True	2.244309	98.76271	99.69757	99.13458	3.916955E-10	5.114713E-21	0	1.935122E-09	0	0	0	100	2.585353E-12	787.2471	22.50549	117.6848	0	342.9681	164.7592	76.00156	63.32789	17	1	7	1	3	1	3	3	
	25	2018-11-11_13:47:25	1	Presets_dockPreset_1	True	5.20961	95.90758	92.41802	94.16283	3.177389E-35	150	0	150	16.41102	137.4312	86.06509	85.37473	0.599897	917.0039	77.59699	207.4723	0	158.476	119.3375	169.4837	184.6371	20	12	0	1	0	7	0	2	
	26	2018-11-11_13:47:28	1	ZEROING DATA	True	2.592817	99.70695	96.90378	98.49216	1.611493E-43	1.5746E-23	0	4.844863E-11	0	0	0	100	5.383182E-14	1111.42	40.08779	290.2268	0	291.8678	78.55286	230.8432	179.8417	12	3	3	1	3	1	0	3	
	27	2018-11-11_13:47:34	1	Presets_dockPreset_4	False	5.661821	92.5723	95.20684	92.10213	110	38.52719	0	2.941883E-38	31.91022	78.7652	79.29786	89.97803	0.3761116	898.4429	165.8704	179.1061	0	195.6434	127.6394	108.3322	121.8512	24	2	0	1	10	4	8	0	
	28	2018-11-11_13:47:36	1	ZEROING DATA	True	2.000891	98.33672	99.63207	98.76913	2.116545E-08	1.408686E-18	0	1.611493E-43	0	0	0	100	2.351716E-11	813.2775	264.0974	67.75082	0	44.64956	108.3127	155.4068	173.0602	30	7	9	1	7	1	3	5	
	29	2018-11-11_13:47:42	1	Ltd Random	True	5.745829	92.35858	94.19114	92.23796	30	69.30402	0	30	90	60	0	95.18583	0.3103378	676.6846	137.9731	101.7435	0	176.7618	70.75172	73.05289	116.4015	7	5	1	1	0	0	0	2	
	30	2018-11-11_13:47:44	1	ZEROING DATA	True	1.770446	98.7953	99.23635	98.85993	6.741386E-08	3.483755E-16	0	6.741386E-08	0	0	0	100	1.498086E-10	716.5223	85.07944	165.7435	0	198.349	148.6969	80.44499	38.20847	14	1	5	1	3	1	1	3	
	31	2018-11-11_13:47:49	1	Ltd Random	True	5.072235	90.38565	92.49389	91.20063	30	69.01044	0	90	1.024528E-05	90	90	92.22738	0.4100116	788.4844	81.36727	227.1647	0	144.4101	63.86169	107.4725	164.2083	12	0	4	1	2	3	4	0	
	32	2018-11-11_13:47:51	1	ZEROING DATA	True	1.645087	99.0232	99.63273	99.06933	2.920985E-07	6.570169E-15	0	8.732753E-07	0	0	0	100	1.29486E-09	893.3762	51.76157	244.2782	0	242.5892	55.37202	171.6039	127.7713	14	3	3	1	3	3	3	1	
	33	2018-11-11_13:47:55	1	Ltd Random	False	4.135156	95.28937	88.72385	91.89032	30	69.42413	0	150	90	0	0	89.36366	0.3771379	1406.764	183.278	115.3405	0	238.1829	89.04543	333.241	447.6761	20	0	0	1	0	2	8	12	
	34	2018-11-11_13:47:57	1	ZEROING DATA	True	2.001513	99.47903	99.3136	99.18726	6.260286E-09	3.018611E-18	0	3.122457E-08	0	0	0	100	4.164984E-11	912.1483	40.93061	214.5053	0	287.5086	157.7932	81.72916	129.6814	16	3	7	1	1	1	3	1	
	35	2018-11-11_13:48:03	1	Ltd Random	False	6.437958	95.15013	77.02827	87.3231	90	90	0	90	1.024528E-05	90	90	88.32728	0.5	990.749	154.0218	128.9375	0	216.2858	162.9873	134.5358	193.9806	14	0	2	1	4	5	4	0	
	36	2018-11-11_13:48:07	1	ZEROING DATA	True	3.121953	99.80002	98.94349	99.31109	8.486586E-14	8.060698E-29	0	8.486586E-14	0	0	0	100	1.885908E-16	1058.187	186.859	229.5089	0	243.5583	59.61943	186.0856	152.5557	17	5	1	1	1	5	1	5	
	37	2018-11-11_13:48:13	1	Presets_dockPreset_3	False	6.539383	87.71969	95.19458	90.33727	110	113.2495	0	135	29.08674	67.23209	58.27613	88.31128	0.5698271	997.3369	147.24	293.5089	0	252.0145	86.88781	70.39548	147.2901	8	0	0	1	0	6	0	2	
