
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.6055603	3.047614	0	-5.294159	-0.1584167	0.03587721	0.4770157	
1	-0.4771118	0.4688644	0	-0.2426758	-0.01092529	-0.3884583	-0.3695374	
2	0.4606123	0.7033004	0	-0.008239746	-0.02090454	-0.5449829	-1.152954	
3	-0.008239746	0.4688644	0	-0.4771118	0.04910321	-0.8609314	-1.365967	
4	0.2261839	-0.9377441	0	1.632777	0.3992389	-1.191132	-1.196838	
5	-1.649261	-0.234436	0	-0.4771118	0.7812036	-1.600739	-0.9989624	
6	-0.4771118	-0.234436	0	-0.4771118	1.113408	-1.886444	-0.741394	
7	-0.4771118	0.2344359	0	-0.2426758	0.9817798	-1.896362	-0.5548401	
8	-0.7115479	-1.334019E-07	0	-0.2426758	0.7817473	-2.222839	-0.04278564	
9	-0.4771118	-2.109894	0	1.632777	0.9849411	-2.310486	0.900381	
10	-2.821442	-1.17215	0	1.398341	3.025928	-2.078979	1.387121	
11	-1.649261	-0.4688721	0	-0.2426758	5.627572	-1.446289	1.600544	
12	-0.4771118	-0.234436	0	-0.2426758	7.6976	-1.50769	2.151236	
13	0.460612	-4.923065	0	-0.4771118	10.31305	-1.264923	2.448789	
14	0.2261836	-9.377289	0	-0.2426758	13.00315	-1.6633	1.744664	
15	-0.2426758	-15.70694	0	3.273799	16.94048	-2.908691	-0.5303345	
16	-2.35257	-17.11353	0	4.680392	21.82156	-4.41687	-3.758484	
17	-0.4771118	-18.28571	0	10.07233	27.55029	-5.414581	-6.347382	
18	-0.7115479	-18.28571	0	17.33972	31.84391	-5.224976	-8.559204	
19	0.2261839	-18.98898	0	25.3104	36.89371	-3.012482	-8.300446	
20	-0.2426758	-21.56775	0	33.04667	44.02594	0.8939087	-4.426239	
21	0.2261839	-22.27103	0	38.90747	50.84247	5.543813	-1.638275	
22	-1.414825	-21.56775	0	41.72065	58.90652	14.12948	5.908219	
23	-0.7115479	-21.80219	0	41.48622	66.15433	33.54492	23.39254	
24	-0.008239746	-21.33331	0	44.06497	71.0499	58.90173	45.08871	
25	-0.008239746	-23.20877	0	44.06497	72.47551	66.15681	49.13573	
26	0.2261839	-28.83514	0	44.2994	76.22074	73.64828	55.07938	
27	-1.883698	-29.77286	0	31.8745	80.35003	67.81126	49.45032	
28	-0.008239746	-30.94504	0	13.82324	82.39829	20.23041	5.486738	
29	0.2261841	-32.58606	0	-0.9459839	79.06618	-24.46841	-33.19766	
30	0.6950485	-32.11719	0	-0.9459839	75.57771	-49.89291	-54.54279	
31	0.4606124	-32.35162	0	-1.18042	73.26625	-66.48535	-69.10461	
32	0.6950485	-32.35162	0	0.4606148	72.10097	-74.4588	-76.32031	
33	-0.7115479	-33.75821	0	-1.18042	72.50957	-79.98181	-82.43753	
34	0.226184	-36.80585	0	-1.18042	75.06947	-92.34348	-96.34872	
35	0.4606124	-38.91571	0	-0.7115479	78.091	-114.9159	-122.5371	
36	-0.008239746	-38.68127	0	12.65108	78.0191	-160.4775	-175.0008	
37	0.4606123	-38.21243	0	21.5595	71.94193	175.5261	153.3698	
38	-1.18042	-39.15015	0	25.31041	66.83665	171.6516	145.2386	
39	-0.9459839	-39.38458	0	26.48257	62.50885	174.2111	144.9761	
40	-0.2426758	-39.38458	0	29.06132	57.55059	177.9323	146.0529	
41	0.226184	-39.38458	0	30.70234	51.50883	-178.6082	147.2099	
42	0.4606124	-40.79117	0	31.8745	46.53584	-176.3292	147.593	
43	0.4606124	-42.90106	0	32.5778	42.76762	-175.2602	147.8482	
44	-1.18042	-44.54208	0	31.40563	40.42887	-174.8785	147.9992	
45	0.2261842	-45.24539	0	31.64007	38.87093	-175.0334	147.9387	
46	0.2261842	-46.88641	0	31.64007	37.92148	-175.1045	147.941	
47	-0.008239746	-47.82416	0	31.64007	37.60928	-175.136	147.7303	
48	-0.2426758	-48.293	0	33.28109	37.55099	-175.3319	147.2285	
49	-1.883698	-49.46515	0	32.81222	37.54963	-175.4472	146.6381	
50	-0.2426758	-50.87177	0	33.51552	37.65885	-175.7443	145.5768	
51	0.2261841	-54.85709	0	37.03201	38.08481	-176.3381	144.1261	
52	0.6950485	-60.01462	0	45.70599	38.91879	-177.5735	140.957	
53	0.4606124	-63.06223	0	60.4752	40.62179	179.4922	134.1925	
54	0.4606124	-62.12451	0	0.9294689	42.34088	174.6472	122.4587	
55	-0.7115479	-63.06223	0	58.83417	42.96155	168.3172	107.0337	
56	0.2261841	-62.82779	0	104.7829	41.78958	163.3388	99.5487	
57	-8.447815	-62.59335	0	105.7206	38.07163	162.3826	104.2845	
58	-30.71884	-62.35892	0	105.2517	34.87287	161.394	109.9259	
59	-49.47339	-48.76187	0	103.1418	31.02956	158.8009	114.1763	
60	-59.78842	-44.77652	0	104.314	28.60709	157.9397	115.2816	
61	-64.24261	-42.43219	0	105.2517	27.0238	158.4712	117.553	
62	-65.88367	-42.90106	0	104.7829	26.02364	158.6005	119.564	
63	-68.69684	-42.90106	0	100.7975	23.93668	157.8811	122.779	
64	-70.33786	-42.90106	0	94.46784	22.2015	156.8941	127.5802	
65	-74.32321	-42.43219	0	86.96601	20.94767	155.9142	133.6272	
66	-76.19867	-42.66663	0	86.26273	20.67452	155.0501	140.5015	
67	-81.59058	-43.1355	0	85.79385	21.15417	155.9729	147.2743	
68	-83.70047	-42.90106	0	86.02829	21.6213	159.1831	147.1757	
69	-84.16934	-43.1355	0	86.02829	21.01685	159.6804	146.2688	
70	-83.70047	-42.90106	0	84.85612	20.7417	158.9042	146.7931	
71	-81.35614	-42.90106	0	85.325	21.34815	158.0033	147.544	
72	-83.46603	-42.90106	0	86.02829	22.91849	157.9813	148.6013	
73	-83.93491	-43.36993	0	90.95136	24.9039	157.8756	147.2177	
74	-82.99719	-43.1355	0	107.3616	25.13261	155.7384	139.0498	
75	-74.32318	-43.36993	0	127.5228	23.17338	150.6777	126.5233	
76	-63.53934	-42.90106	0	128.9293	20.42697	148.2398	118.5244	
