
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-92.54541	-79.70688	0	123.8354	0.1780787	-148.3558	-99.13474	
1	-89.26337	-80.87903	0	126.6485	0.6376284	-148.5222	-98.52722	
2	-92.31097	-82.05121	0	128.524	0.7562733	-149.0004	-98.44498	
3	-92.77985	-82.98892	0	128.0551	0.6178811	-149.071	-98.04739	
4	-94.18643	-82.05121	0	128.0551	1.047784	-148.7822	-96.94394	
5	-93.95203	-82.75452	0	128.2896	2.990521	-149.1407	-94.57077	
6	-94.42087	-80.64459	0	125.9453	7.405486	-150.2515	-90.41409	
7	-90.66995	-81.58234	0	128.2896	13.90363	-149.3366	-82.93445	
8	-92.54541	-82.05121	0	127.5863	23.10469	-143.3364	-67.23001	
9	-92.07657	-81.58234	0	128.2896	31.21363	-134.7502	-48.03168	
10	-92.54541	-81.3479	0	128.2896	35.35619	-122.0595	-25.33945	
11	-92.77985	-72.67392	0	125.242	35.68024	-112.5117	-8.785675	
12	-89.96667	-66.57867	0	126.6486	35.19347	-106.7427	-1.446411	
13	-91.84213	-65.17209	0	128.2896	36.0023	-104.4388	3.442716	
14	-92.77985	-52.74719	0	128.524	35.08374	-99.82391	9.705616	
15	-94.6553	-34.69595	0	128.524	34.58198	-94.50223	12.95121	
16	-94.42087	-23.44321	0	128.9929	32.26712	-89.56433	16.63768	
17	-94.88974	-10.315	0	127.5863	30.58369	-86.39987	20.02029	
18	-92.311	-1.17215	0	129.4617	29.11545	-82.89874	20.31795	
19	-93.95203	-0.9377441	0	129.2273	27.03727	-81.05219	21.8173	
20	-93.71759	-0.9377441	0	128.9929	26.78123	-79.56772	22.06508	
21	-93.24872	-0.9377441	0	129.4617	26.49356	-77.15906	22.20824	
22	-86.21576	-5.157501	0	126.883	25.65874	-74.39072	21.35923	
23	-74.25977	-2.109894	0	127.5863	24.58287	-71.58408	16.71488	
24	-58.5528	-0.7033081	0	128.9929	23.4269	-69.58392	9.044358	
25	-41.20483	0.2344261	0	129.2273	21.91702	-69.02026	-0.04107666	
26	-13.30743	0.2344261	0	129.2273	20.51262	-70.26398	-9.535583	
27	-1.351379	0.2344261	0	129.2273	20.12343	-70.9173	-11.07593	
28	-1.116974	-2.34433	0	127.5863	19.80286	-68.85825	-9.018616	
29	-3.930145	-0.7033081	0	128.9929	19.4287	-65.82428	-6.646027	
30	-2.289124	-0.4688721	0	128.7584	19.05689	-64.87369	-6.417999	
31	-2.52356	-0.7033081	0	128.9929	19.25181	-64.6608	-7.28595	
32	-2.054688	-0.7033081	0	128.7584	19.05134	-63.94803	-9.80957	
33	-1.820251	-4.688629	0	126.1797	19.27236	-63.6528	-13.0058	
34	-5.571167	-2.578766	0	127.1174	20.36696	-63.98721	-18.6514	
