
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-9.044646E-06	3.282035	0	1.875446	0	0	0	
1	-1.17215	1.641022	0	-2.109894	0	0	0	
2	0.2344361	1.641022	0	-1.875458	0.008190024	-8.078828E-05	-0.007995605	
3	0.2344361	1.641022	0	-1.875458	0.008190024	-8.078828E-05	-0.007995605	
4	0.2344361	1.641022	0	-1.875458	0	0	0	
5	0.2344361	0.2344282	0	1.117806E-07	0	0	0	
6	-1.406586	0.9377288	0	-0.7032776	0.2716945	0.08223239	0.2608277	
7	-0.4688721	1.641022	0	3.985345	0.3752731	0.07884041	0.3999996	
8	1.600812E-07	2.109886	0	35.8681	0.628742	-0.07098389	0.4134308	
9	0.9377289	-26.72525	0	52.98164	0.7292011	0.3656792	0.3187731	
10	0.7033007	-55.09152	0	63.06221	0.5519918	2.697912	1.23487	
11	0.4688646	-59.78015	0	65.40653	0.4490469	2.636318	1.443206	
12	-0.7032776	-59.78015	0	64.93767	0.4147099	1.590958	1.516994	
13	0.4688646	-60.48346	0	64.93767	-0.2341614	1.625179	2.797051	
14	0.2344362	-60.24902	0	65.1721	-0.1644897	3.054378	9.701346	
15	-9.142853	-60.48346	0	65.1721	-0.4506836	5.217629	14.42138	
16	-15.00363	-60.7179	0	65.87539	-0.4819031	5.139034	15.05086	
17	-18.52014	-60.48346	0	66.81313	0.6747596	4.751817	14.49254	
18	-20.16116	-60.24902	0	67.28199	2.711199	4.849137	15.18314	
19	-22.27103	-60.01462	0	68.45415	10.46874	6.486273	13.27132	
20	-28.60071	-60.01462	0	64.70325	16.94455	5.612591	13.7103	
21	-33.0549	-60.24902	0	62.59335	24.10996	6.61003	17.28826	
22	-40.79117	-60.24902	0	75.95597	29.88099	10.29677	25.42801	
23	-53.91934	-60.01462	0	82.7545	35.78896	14.98558	31.71219	
24	-60.48346	-55.09152	0	83.22337	43.5551	19.04503	34.1764	
25	-64.70322	-55.32596	0	82.28564	49.51148	19.20755	36.19254	
26	-65.8754	-55.32596	0	79.47246	52.31053	18.68034	40.85559	
27	-71.73618	-55.79483	0	79.94133	56.62504	20.44228	50.7733	
28	-76.65924	-55.32596	0	79.70689	61.17945	24.93531	59.8162	
29	-83.22336	-55.32596	0	79.47246	64.41772	28.5948	65.63407	
30	-86.27097	-55.09152	0	79.23802	67.18273	29.22978	67.99889	
31	-87.44312	-55.09152	0	79.47246	68.2412	29.43779	68.10192	
32	-87.20868	-55.32596	0	79.23802	68.64502	31.1142	69.70085	
33	-87.20868	-55.32596	0	79.47246	71.62955	37.77867	77.12531	
34	-86.73981	-55.09152	0	79.23802	77.22811	48.83567	88.0738	
35	-86.97424	-54.85709	0	79.23802	82.9907	61.38391	100.0416	
36	-86.97424	-55.09152	0	79.47246	82.90914	57.25873	94.78681	
37	-86.97424	-55.09152	0	79.47246	82.93586	57.36486	94.98734	
38	-87.20868	-55.32596	0	79.94133	83.10872	57.01743	94.52682	
39	-86.73981	-55.09152	0	79.23803	83.19147	56.80575	94.29494	
40	-86.73981	-55.32596	0	79.23803	83.23523	57.10562	94.61994	
41	-86.97424	-55.09152	0	79.23803	83.29498	57.77344	95.1853	
42	-86.97424	-55.09152	0	79.23803	83.29951	57.71265	95.12837	
43	-86.97424	-55.56039	0	79.7069	83.2813	57.69983	95.11171	
44	-86.73981	-55.32596	0	79.47247	83.32291	57.93292	95.30846	
45	-86.97424	-54.85712	0	79.23804	83.28443	58.4777	95.79705	
46	-86.97424	-55.32596	0	79.23804	83.28777	58.59296	95.85046	
47	-86.97424	-54.85712	0	79.23804	83.18128	59.48843	96.70616	
48	-86.97424	-55.09155	0	79.0036	83.22445	58.88983	96.19653	
49	-86.97424	-55.32596	0	79.7069	82.89764	59.45162	96.99934	
50	-86.73981	-55.09155	0	79.23804	82.86018	58.94203	96.76986	
51	-86.73981	-59.78018	0	79.23804	82.51337	56.99752	99.48868	
52	-88.38086	-73.37723	0	79.47247	82.35024	55.4838	102.4991	
53	-90.49072	-82.52008	0	79.47247	82.19337	53.29731	104.144	
54	-91.6629	-90.95966	0	79.94134	82.07809	51.26453	104.6974	
55	-91.42847	-91.89737	0	79.47248	81.99924	49.22115	103.165	
56	-91.6629	-94.71054	0	79.47248	82.23125	46.72409	99.52596	
57	-91.6629	-97.05487	0	81.34795	82.18541	47.65182	99.46284	
58	-91.89734	-99.86804	0	85.09885	82.34325	48.49427	99.23131	
59	-91.6629	-102.9157	0	87.6776	82.72581	45.56485	95.48296	
60	-91.42847	-104.7911	0	90.49078	83.43132	38.95259	88.97713	
61	-89.55301	-105.26	0	90.72522	85.12569	34.5793	86.42496	
62	-89.08414	-105.26	0	90.72522	86.74148	49.60966	103.1243	
63	-89.08414	-105.4944	0	90.72522	86.74232	70.85	125.5064	
64	-89.08414	-105.26	0	90.95966	86.12096	68.90076	123.6517	
65	-89.08414	-104.7911	0	91.19409	84.92943	55.48968	108.9763	
66	-88.6153	-105.26	0	90.95966	83.14626	45.04385	98.42999	
67	-89.08414	-105.26	0	90.95966	82.14717	47.01798	99.74133	
68	-89.08414	-105.7289	0	90.95966	81.85418	47.8793	99.61206	
69	-89.08414	-105.4944	0	90.72522	81.75288	47.11293	96.55996	
