
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-37.98529	-92.13181	0	139.7141	24.62584	-115.189	89.91091	
1	-38.21973	-92.36621	0	139.7141	24.82704	-115.0212	90.14306	
2	-37.98529	-91.89737	0	138.7764	24.99945	-115.1634	90.04919	
3	-39.39191	-91.89737	0	139.4797	25.075	-114.9895	90.21759	
4	-37.75085	-92.13181	0	139.4797	25.17972	-115.0545	90.27849	
5	-37.98529	-92.13181	0	139.7141	25.35755	-115.086	90.34597	
6	-37.51645	-92.13181	0	139.7141	25.58472	-115.2489	90.39661	
7	-37.51645	-92.13181	0	139.7141	25.91411	-115.3604	90.20011	
8	-37.51645	-91.89737	0	139.7141	26.4387	-115.3469	90.40261	
9	-38.45416	-92.13181	0	139.9486	26.99753	-115.8401	90.55026	
10	-37.98529	-92.36624	0	140.183	27.62061	-116.8735	90.25059	
11	-37.98529	-92.13181	0	140.183	27.95444	-117.037	89.77959	
12	-37.98529	-92.13181	0	140.183	29.04182	-117.8871	89.86864	
13	-37.98529	-91.89737	0	139.4797	30.00419	-118.396	90.15258	
14	-39.15747	-91.89737	0	140.183	30.15223	-119.3135	89.78546	
15	-38.21973	-91.89737	0	140.4174	31.04755	-120.4221	89.6935	
16	-37.98529	-91.89737	0	140.4174	32.33876	-121.1046	90.56772	
17	-37.51642	-88.38089	0	140.6518	33.79169	-121.1028	92.14901	
18	-37.75085	-83.9267	0	140.6518	34.96947	-121.3186	93.33187	
19	-37.75085	-78.53473	0	140.183	35.60474	-123.0064	93.12166	
20	-38.6886	-74.31497	0	140.6518	36.7678	-125.2201	92.36308	
21	-37.98529	-73.14282	0	140.6518	39.28805	-128.2176	92.65313	
22	-37.75085	-73.37726	0	140.6518	44.1799	-132.5055	92.92248	
23	-37.04758	-73.14282	0	140.6518	47.80401	-135.3814	90.77747	
24	-27.67029	-73.37726	0	139.9486	52.60421	-141.2566	84.66542	
25	-25.09152	-73.37726	0	140.4174	56.9976	-153.1657	77.40084	
26	-20.63733	-73.14282	0	140.4174	61.0015	-172.5923	62.62131	
27	-11.96335	-80.87909	0	140.183	63.37544	161.6482	39.83642	
28	-1.882751	-84.86441	0	123.5383	60.3051	131.8658	15.61617	
29	-1.41391	-88.38089	0	94.70318	48.86414	110.1013	2.295629	
30	-1.648346	-90.72522	0	63.05487	38.26918	97.45975	-0.4489441	
31	-3.289368	-94.00726	0	17.57505	27.79558	88.93322	1.821562	
