All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-12_11:41:13	1	Ltd Random	False	8.796973	88.24036	90.46519	88.38424	30	108.986	0	30	5.122642E-06	150	90	89.93707	0.4544289	1134.716	242.4027	210.7543	0	271.956	66.09806	151.4319	192.0732	5	2	0	1	0	4	0	0	
	2	2018-11-12_11:41:17	1	ZEROING DATA	True	3.539415	98.8604	98.81808	98.79151	3.11929E-16	1.160594E-32	0	3.11929E-16	0	0	0	100	6.931756E-19	1145.161	215.443	327.736	0	152.3808	51.0032	228.1061	170.4922	25	3	11	1	1	1	4	5	
	3	2018-11-12_11:41:53	1	Presets_dockPreset_1	True	36.60754	97.50216	96.02643	95.27928	0	150	0	150	6.930422	138.066	88.00854	21.75379	0.5922278	4051.429	764.7203	911.0024	0	865.0543	217.1362	548.5605	744.9539	111	57	0	1	22	10	12	11	
	4	2018-11-12_11:42:06	1	ZEROING DATA	True	12.44725	99.18513	98.90643	98.89145	0	0	0	0	0	0	0	100	0	1609.537	135.5019	370.4025	0	448.2308	78.03143	343.7735	233.5973	37	11	11	1	3	1	7	5	
	5	2018-11-12_11:42:33	1	Presets_dockPreset_2	True	27.03881	97.4953	98.44888	97.18011	90	90	0	90	31.56414	42.45478	139.7201	45.62627	0.5374878	3512.393	372.0435	230.2122	0	490.9006	237.4861	410.9555	1770.794	79	9	7	1	8	26	17	12	
	6	2018-11-12_11:42:39	1	ZEROING DATA	True	5.960276	99.441	99.24355	99.22044	4.076242E-28	1.611493E-43	0	4.076242E-28	0	0	0	100	9.058316E-31	1673.949	203.5068	251.0768	0	294.8959	65.70998	152.9564	705.8027	26	1	13	1	3	7	1	1	
	7	2018-11-12_11:43:06	1	Presets_dockPreset_4	True	26.63844	96.13091	96.99553	95.10284	110	38.43533	0	0	78.81	153.0791	102.3088	44.07679	0.5362592	4564.547	147.4577	342.7397	0	294.935	304.6686	1917.901	1556.844	65	4	2	1	9	16	25	10	
	8	2018-11-12_11:43:06	1	ZEROING DATA	True	0.4157688	75.48954	50.12138	59.71263	0.05184937	1.122173E-05	0	0	0	0	0	99.99969	5.762287E-05	503.4257	130.1096	45.9487	0	0	61.46576	149.8089	116.0927	0	0	0	1	1	0	0	0	
	9	2018-11-12_11:43:48	1	BAD DATA	True	41.86806	92.22874	60.79382	78.29845	30	30	0	150	90	90	0	35.65815	0.4333333	9361.312	2038.393	995.8667	0	761.4351	910.6141	2213.465	2441.538	27	4	8	1	0	2	0	14	
	10	2018-11-12_11:43:53	1	ZEROING DATA	True	4.77216	99.1459	99.73689	99.35139	0	0	0	0	0	0	0	100	0	1032.862	148.3683	145.1134	0	283.2211	161.6413	78.57919	215.9387	14	3	5	1	1	1	3	1	
