All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-13_15:21:49	1	Ltd Random	True	6.951573	95.7512	62.96352	81.33207	30	69.29871	0	150	90	90.00001	0	79.02798	0.4769986	2801.508	87.44305	62.35892	0	248.262	154.2006	690.707	1558.537	19	7	2	1	0	3	0	8	
	2	2018-11-13_15:21:53	1	ZEROING DATA	True	3.872602	99.44648	99.17114	99.12445	9.873905E-18	7.42685E-36	0	4.837999E-17	0	0	0	100	6.472655E-20	987.7472	88.38248	143.9413	0	300.7748	160.8262	106.3829	187.4397	14	1	1	1	1	1	3	7	
	3	2018-11-13_15:22:00	1	Presets_dockPreset_4	True	6.753278	92.48605	92.87215	91.04913	110	37.84229	0	1.611493E-43	2.585577	147.0828	132.1822	86.25775	0.4774365	903.0138	130.5798	123.7802	0	136.6722	112.9765	196.0864	202.9188	27	0	6	1	21	2	0	0	
	4	2018-11-13_15:22:05	1	ZEROING DATA	True	4.2756	98.92553	99.30899	99.04653	4.798198E-19	7.537486E-40	0	0	0	0	0	100	5.331331E-22	1151.218	161.5266	112.9962	0	45.24235	155.7117	332.1898	343.5511	28	1	1	1	20	3	3	1	
	5	2018-11-13_15:22:14	1	Ltd Random	True	8.774199	94.29762	37.55916	69.59752	30	68.99829	0	150	90	60	0	80.03304	0.4433314	3026.427	65.8754	109.2453	0	378.672	105.8949	1521.825	844.9154	13	2	0	1	0	8	0	4	
	6	2018-11-13_15:22:18	1	ZEROING DATA	True	4.168665	99.75578	98.76195	98.81473	3.752751E-19	1.076653E-38	0	1.809731E-18	0	0	0	100	2.427785E-21	1639.861	41.20154	101.509	0	320.996	162.2909	497.6502	516.2134	9	1	1	1	1	0	3	3	
	7	2018-11-13_15:22:31	1	Ltd Random	True	12.54718	87.65029	53.11436	71.95047	30	30	0	30	90	90.00001	0	76.56776	0.3	4956.026	55.56042	91.42847	0	550.2119	168.1629	2081.003	2009.66	33	0	6	1	12	14	0	2	
	8	2018-11-13_15:22:35	1	ZEROING DATA	True	4.708806	99.22701	99.4903	98.76873	9.334866E-22	1.611493E-43	0	9.334866E-22	0	0	0	100	2.074415E-24	779.4539	2.782776	77.12814	0	182.8874	150.932	112.7715	252.952	10	1	1	1	1	0	3	5	
	9	2018-11-13_15:22:59	1	Ltd Random	True	23.70109	76.58162	98.2719	85.84714	30	108.1142	0	30	30	90	180	58.1274	0.5201269	3080.348	365.9482	349.3037	0	353.963	164.0667	344.7137	1502.354	52	0	0	1	2	13	16	21	
	10	2018-11-13_15:23:02	1	ZEROING DATA	True	2.934777	99.50282	99.51579	99.3688	3.682189E-14	1.486887E-28	0	3.682189E-14	0	0	0	100	8.182642E-17	1195.894	210.4884	125.1867	0	200.2366	76.55743	187.4914	395.9331	12	1	1	1	1	5	1	3	
	11	2018-11-13_15:23:06	1	Presets_dockPreset_2	False	3.772595	97.502	95.09009	95.07578	90	90	0	90	47.52448	62.08145	2.117084	93.33359	0.4241367	594.5002	112.0585	107.3699	0	86.27099	75.68339	111.2281	101.8893	13	5	1	1	0	0	2	6	
	12	2018-11-13_15:23:13	1	ZEROING DATA	True	6.941617	99.28368	99.65305	99.23622	1.095415E-31	0	0	1.095415E-31	0	0	0	100	2.434255E-34	915.0186	181.2329	176.9962	0	233.4772	115.1109	117.1628	91.03879	10	1	1	1	1	1	3	3	
	13	2018-11-13_15:23:18	1	Presets_dockPreset_1	False	4.944495	93.28074	81.03494	86.13903	1.748596E-21	150	0	150	27.6738	104.3702	129.791	88.60635	0.6242611	1030.692	179.3405	180.2782	0	235.1353	91.58414	165.1844	179.1689	6	5	0	1	0	0	2	0	
	14	2018-11-13_15:23:24	1	ZEROING DATA	True	5.76172	99.30572	99.48123	99.13946	0	1.611493E-43	0	6.816577E-26	0	0	0	100	7.573975E-29	1042.803	11.01828	247.7946	0	317.3415	41.05601	262.7838	162.8091	24	3	1	1	1	11	3	7	
	15	2018-11-13_15:23:29	1	Presets_dockPreset_3	True	5.072778	97.12629	97.15788	97.05347	110	113.2728	0	135	53.87392	80.96277	6.499176	84.05538	0.5551208	1065.001	256.4686	173.0108	0	174.6518	92.15736	213.7681	154.9447	26	0	6	1	7	5	0	8	
	16	2018-11-13_15:23:34	1	ZEROING DATA	True	4.409982	99.90233	99.45194	99.62986	9.869578E-20	9.152861E-41	0	1.205142E-19	0	0	0	100	2.435667E-22	1090.443	193.632	215.6774	0	287.4225	112.452	152.2699	128.9899	14	1	1	1	1	1	5	5	
