All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-22_10:01:26	0	Presets_dockPreset_4	True	47.18182	86.8498	62.33767	69.57101	110	37.22284	0	0	43.42215	171.7632	117.137	19.0387	0.532828	8076.458	1226.717	1072.761	0	1140.277	191.6467	199.1568	4245.901	49	10	22	1	16	0	0	2	
	3	2018-11-22_10:02:20	0	Ltd Random	False	39.9403	89.29281	98.18693	93.0797	30	30	0	150	5.122642E-06	90	150	45.66909	0.5	3872.152	448.9373	677.9773	0	1396.98	85.20178	269.0047	994.0485	60	18	10	1	1	19	3	10	
	5	2018-11-22_10:02:41	0	Presets_dockPreset_2	True	14.77415	93.95719	90.57948	91.6868	90	90	0	89.99999	2.343981	79.55344	135.8771	67.39373	0.5419717	2338.815	356.8055	250.6078	0	357.5088	59.33521	89.05453	1225.503	45	2	4	1	2	20	0	18	
	7	2018-11-22_10:03:03	0	Presets_dockPreset_1	False	15.86014	92.3556	62.17992	73.36797	1.611493E-43	150	0	150	41.16474	135.2197	151.6163	67.98899	0.6977786	2301.546	422.9153	441.201	0	405.0984	160.7477	219.277	652.3055	15	16	0	1	0	0	0	0	
	9	2018-11-22_10:03:23	0	Presets_dockPreset_3	True	14.32956	87.99072	97.56976	91.24081	110	113.2599	0	135	57.80248	164.676	121.9378	55.85783	0.7807513	2520.849	254.8277	164.1024	0	190.8276	175.7152	246.0044	1489.372	34	0	2	1	4	4	18	6	
	11	2018-11-22_10:03:39	0	Ltd Random	False	8.086131	87.50185	73.8882	80.76491	30	109.2616	0	89.99999	90	60	0	88.26012	0.4214018	1477.297	79.0036	131.2819	0	193.4064	153.8031	386.2284	533.5731	11	2	2	1	0	0	0	8	
	13	2018-11-22_10:03:55	0	Presets_dockPreset_5	True	8.217606	72.94913	46.74709	51.55485	1.611493E-43	0	0	89.99999	59.20721	11.74216	104.331	93.88617	0.294756	1052.441	139.2526	153.7874	0	214.2708	80.65326	227.9948	236.4817	5	3	4	1	0	0	0	0	
	15	2018-11-22_10:04:09	0	Ltd Random	False	6.901543	94.7027	96.84358	95.34927	30	69.56207	0	89.99999	5.008956E-06	5.008956E-06	5.008956E-06	94.99438	0.2106245	286.4085	36.33697	80.87897	0	111.5896	7.153553	0	50.44937	29	7	0	1	4	5	8	8	
	17	2018-11-22_10:04:21	0	Ltd Random	False	6.471506	80.32047	77.95324	78.74103	90	90	0	30	30	180	180	88.13476	0.6666667	632.6354	36.33698	93.77277	0	131.2819	90.77616	149.5345	130.9331	10	0	4	1	2	4	0	0	
	19	2018-11-22_10:04:42	0	Ltd Random	True	14.76415	96.70928	92.84903	94.8183	90	90	0	89.99999	5.008957E-06	5.008957E-06	90	77.98013	0.4	1328.552	164.3369	177.9339	0	673.0543	18.82351	31.76617	262.6377	54	7	2	1	10	11	20	6	
