
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	0.694433	-0.7033081	0	-0.4775085	0.208155	-0.184021	-0.6535034	
1	1.121708	-3.282043	0	5.810352	0.07404424	-0.06838989	-0.329895	
2	-3.098053	-1.641022	0	3.466029	0.1346601	-0.2261353	-1.135986	
3	-0.5193176	0.2344359	0	0.887279	0.5623867	-0.3199768	-1.372711	
4	1.121708	0.7033003	0	0.6528431	0.572481	-0.3314819	-1.308777	
5	2.762729	1.172165	0	0.4184146	0.7523189	-0.3106689	-1.363922	
6	2.528301	0.7033004	0	0.4184146	0.8542107	-0.2931824	-1.372498	
7	2.762729	-1.641022	0	2.762729	1.065921	-0.1832581	-1.251343	
8	-0.5193176	-0.234436	0	0.4184146	1.188241	-0.124176	-1.240509	
9	1.356136	-0.234436	0	0.4184146	1.295353	0.1692108	-0.763855	
10	1.356136	-1.600822E-07	0	1.121708	1.018761	1.021835	-1.081299	
11	0.8872793	0.7033003	0	0.6528432	1.28671	3.351247	-2.001465	
12	1.590572	1.406593	0	0.4184147	2.329318	7.755949	-3.99646	
13	2.528301	-1.875458	0	2.762729	3.468401	10.87463	-6.419403	
14	-0.2848816	0	0	0.4184147	3.031382	11.2465	-7.847656	
15	1.590572	0.234436	0	1.121708	1.919087	11.51811	-8.0784	
16	0.8872791	0	0	0.6528432	2.368587	11.65175	-6.010773	
17	1.590572	-2.813171	0	0.4184147	2.571029	11.7675	-3.176331	
18	1.356136	-6.564087	0	5.107052	3.661613	11.8515	-3.359161	
19	-3.098053	-3.985352	0	2.528301	6.529377	12.00596	-5.089752	
20	0.1839784	-2.344299	0	0.8872799	9.182369	13.06461	-9.618225	
21	1.121707	-0.9377136	0	0.8872799	10.87235	12.7899	-14.79294	
22	2.293865	-1.641022	0	0.4184156	12.8073	12.91813	-17.58591	
23	2.762729	-2.344299	0	0.8872799	12.71147	13.61074	-19.60748	
24	1.121707	-6.329651	0	6.748081	11.90071	13.87619	-19.94327	
25	-3.566925	-1.875458	0	10.49899	11.71671	13.84501	-20.77356	
26	1.121707	-2.344299	0	23.62718	12.65766	13.94393	-22.8316	
27	1.356136	-0.9377136	0	28.08138	12.65783	13.6447	-26.74704	
28	2.059436	-0.7032776	0	23.39275	12.45317	14.17519	-28.27054	
29	2.059436	-0.9377136	0	6.044781	11.25647	16.47913	-25.50177	
30	2.059436	-3.516479	0	2.762729	9.373556	19.01628	-23.28436	
31	-0.9881897	-2.578735	0	0.4184145	8.431065	21.08257	-24.29593	
32	1.825	-2.109894	0	0.6528429	8.383591	21.91284	-26.35648	
33	1.825	-2.109894	0	1.590572	9.860948	22.3729	-31.23575	
34	0.887279	-2.813171	0	0.4184145	13.90009	21.64354	-38.65002	
35	1.356136	-4.688629	0	4.638187	21.94338	18.26104	-50.17642	
36	-1.691467	-3.047607	0	2.528301	29.18306	14.11541	-65.21255	
37	0.1839784	-0.9377136	0	0.4184145	31.44881	7.185261	-82.05231	
38	1.356136	0.7033011	0	1.356143	28.98966	-3.320068	-107.7885	
39	2.059436	0.7033011	0	0.6528429	19.34627	-17.34946	-129.2615	
40	2.997165	-0.4688721	0	31.12901	9.35449	-18.0347	-137.7192	
41	1.356136	-5.626373	0	41.91288	4.142619	-13.55072	-144.5244	
42	-4.270233	-1.641022	0	37.45868	0.1088632	-10.3418	-150.1506	
43	0.8872783	-3.516479	0	37.45868	-5.857697	-8.232697	-141.1634	
44	-16.69513	-7.267395	0	41.67845	-15.14746	-6.36618	-135.7294	
45	-19.27386	-7.501831	0	41.91288	-23.08994	-4.465454	-143.0318	
46	-20.44604	-7.501831	0	41.67845	-23.94778	-2.033478	-147.2032	
47	-26.07239	-10.54944	0	43.55391	-23.84445	0.1690983	-150.6211	
48	-34.98083	-8.673981	0	41.67845	-24.91223	3.525313	-154.6769	
49	-37.0907	-8.205109	0	51.5246	-24.59872	7.386598	-157.3848	
50	-40.60718	-1.641022	0	55.27551	-23.48456	9.658425	-156.8938	
51	-49.75003	-1.641022	0	71.68575	-21.04602	10.96937	-154.4092	
52	-53.96982	-5.860779	0	100.052	-17.4938	12.64629	-152.1581	
53	-61.94049	-3.516479	0	110.367	-16.78073	15.57922	-147.2462	
54	-65.45697	-1.641022	0	110.367	-17.42828	12.70903	-146.3286	
55	-64.51926	-0.7032776	0	110.1326	-15.60855	9.856524	-148.8585	
56	-63.34708	-0.4688721	0	108.2571	-12.76807	9.764585	-156.7204	
57	-63.81595	-0.7032776	0	98.64545	-11.19748	10.72126	-167.9059	
58	-63.58154	-13.12817	0	80.12532	-12.85986	11.2119	-161.6839	
59	-67.33246	-42.66663	0	62.30848	-13.17334	12.12324	-151.4606	
60	-67.56686	-62.82776	0	51.75904	-12.04248	11.86642	-142.8242	
61	-67.09802	-71.97064	0	50.82132	-11.38583	9.99771	-138.5946	
62	-67.09802	-75.95596	0	50.82132	-11.1095	8.805026	-139.6888	
63	-69.44232	-75.72156	0	51.29019	-10.8313	7.832785	-146.1671	
64	-71.08337	-76.65927	0	52.69678	-11.91302	8.177705	-149.5119	
65	-71.31781	-76.1904	0	51.05576	-13.65237	9.679667	-148.2525	
66	-70.38007	-75.72156	0	51.29019	-15.04105	11.25031	-145.4586	
67	-69.67676	-75.95596	0	53.63451	-15.63199	12.15134	-141.9548	
68	-70.6145	-76.1904	0	69.57589	-16.76035	13.86937	-143.5253	
69	-70.14563	-82.05121	0	84.57953	-16.7767	14.50322	-148.5108	
70	-61.94052	-91.42847	0	84.81397	-16.24689	14.79403	-156.592	
71	-46.23358	-100.1025	0	86.22057	-16.0636	14.98298	-160.696	
72	-35.91858	-101.2746	0	85.98613	-16.50156	14.81161	-161.8928	
73	-31.93323	-101.5091	0	85.98613	-16.70538	14.81027	-160.4518	
74	-31.93323	-102.4468	0	81.53193	-16.68738	14.79919	-158.7716	
75	-31.93323	-106.1977	0	77.54658	-16.67267	14.67065	-155.5939	
76	-34.74643	-107.1354	0	71.92021	-16.58337	14.54999	-152.4061	
77	-32.87097	-106.901	0	70.98248	-16.92325	14.5226	-150.2026	
78	-32.87097	-107.1354	0	71.21691	-17.35468	14.71085	-149.205	
79	-33.10541	-106.901	0	71.9202	-18.24234	15.09944	-147.9826	
80	-33.10541	-107.8387	0	74.49895	-18.69659	15.9142	-147.4913	
81	-36.62189	-107.3699	0	76.60884	-19.46649	16.7289	-147.6042	
82	-34.7464	-107.1354	0	78.4843	-20.1568	17.81439	-148.5158	
83	-33.33984	-106.6666	0	82.00079	-20.16934	18.68469	-150.3453	
84	-30.76108	-106.901	0	83.17294	-19.74417	19.17346	-152.9588	
85	-28.88562	-106.901	0	84.34511	-19.44397	19.41345	-154.7279	
86	-29.82333	-108.0732	0	87.62715	-19.39178	19.37437	-154.5705	
87	-33.80869	-107.1354	0	84.11068	-18.8522	19.18419	-154.3148	
88	-28.41675	-107.1354	0	84.34511	-17.53433	18.44836	-154.0699	
89	-27.94788	-106.6666	0	89.03374	-15.90637	16.98294	-155.1696	
90	-22.32153	-106.6666	0	95.36341	-13.5145	14.79483	-158.4634	
91	-18.80505	-106.6666	0	99.11432	-11.52951	11.28066	-160.653	
92	-18.57062	-107.3699	0	103.0997	-9.797485	7.257265	-161.5015	
93	-19.2739	-106.901	0	101.9275	-7.051422	3.295968	-162.8923	
94	-10.59991	-106.901	0	102.1619	-5.088806	0.08843928	-166.403	
95	-5.207977	-106.901	0	101.9275	-4.358215	-2.246887	-169.3282	
96	-4.035828	-107.1354	0	101.9275	-5.041626	-3.280243	-169.3714	
97	-4.035828	-107.8387	0	104.0374	-5.587738	-3.127441	-168.6693	
98	-8.255615	-107.3699	0	102.8652	-6.549103	-3.053955	-168.2206	
99	-5.442413	-107.1354	0	101.9275	-6.922272	-2.801208	-167.9287	
100	-3.801392	-106.901	0	101.9275	-7.520203	-2.622314	-167.0686	
101	-2.394806	-106.901	0	101.9275	-7.778595	-2.308594	-166.7152	
102	-2.394806	-106.6666	0	102.1619	-7.715057	-2.278259	-166.4584	
103	-3.098083	-107.6043	0	102.8652	-7.516632	-2.108307	-166.6458	
104	-5.676849	-107.1354	0	102.1619	-7.271576	-2.019836	-166.4877	
105	-4.270264	-109.0109	0	102.1619	-7.070557	-1.848297	-165.7386	
106	-4.035828	-113.4651	0	102.3964	-7.037048	-2.155426	-163.1663	
107	-4.973541	-117.4504	0	101.9275	-7.084961	-2.614258	-159.8999	
108	-4.035828	-119.7948	0	103.3341	-7.333038	-2.379364	-156.6877	
109	-8.021179	-119.5603	0	103.3341	-6.622131	-1.663391	-155.0735	
110	-6.380127	-119.3259	0	102.162	-6.268005	-1.138794	-154.4669	
111	-7.786743	-119.0915	0	102.3964	-6.302216	-0.4040527	-153.85	
112	-7.786743	-119.0915	0	102.162	-6.420074	-0.001668707	-154.2804	
113	-7.317871	-119.0915	0	106.3817	-6.428772	0.5961321	-155.2885	
114	-8.021149	-119.5603	0	109.1949	-6.319092	1.370762	-156.4598	
115	-10.36548	-119.3259	0	108.9605	-6.588989	1.638859	-156.2646	
116	-8.958893	-119.3259	0	111.5392	-6.804138	1.784759	-156.2235	
117	-8.958893	-119.3259	0	112.7114	-6.631042	2.25606	-156.9474	
118	-9.896606	-119.3259	0	111.7737	-6.260315	2.809294	-154.975	
119	-17.63287	-119.7948	0	107.7883	-5.937836	2.253335	-148.6012	
120	-27.47903	-119.5603	0	94.66013	-4.861603	0.9036284	-140.3448	
121	-37.32516	-119.3259	0	89.50262	-3.629272	0.3723671	-135.0032	
122	-38.73175	-119.0915	0	89.26819	-3.795654	0.7454657	-135.0294	
123	-37.79404	-118.857	0	89.73705	-4.412994	0.9171606	-135.1624	
124	-38.49731	-119.3259	0	89.03375	-4.913544	1.063157	-134.9809	
125	-38.96619	-119.7948	0	91.61251	-4.884399	1.196517	-135.0261	
126	-42.95154	-119.3259	0	87.62716	-4.665802	1.251123	-134.878	
127	-39.66949	-119.3259	0	86.455	-4.518036	1.722258	-135.4009	
128	-39.66949	-119.0915	0	84.11069	-4.496552	2.610357	-135.0474	
129	-39.20062	-118.857	0	83.87625	-4.414795	3.030207	-134.9284	
130	-39.90393	-114.4028	0	83.40739	-3.539124	2.959415	-133.8569	
131	-45.5303	-96.35156	0	82.7041	-2.621368	3.275921	-131.6267	
132	-61.94052	-84.39551	0	81.53194	-2.275452	4.210008	-131.481	
133	-68.03577	-84.62994	0	78.95318	-2.652313	4.350874	-131.535	
134	-68.2702	-84.62994	0	74.73341	-1.21814	4.049077	-130.4691	
135	-69.20792	-84.62994	0	73.09238	-0.4462891	3.865017	-130.5684	
136	-68.73907	-86.271	0	75.20227	-0.6573181	3.699534	-131.5472	
137	-70.38007	-85.33325	0	73.79568	-1.11673	3.764143	-134.9904	
138	-69.20792	-84.39551	0	72.62352	-1.376404	3.905669	-138.005	
139	-67.56689	-83.92664	0	73.32681	-2.102905	3.564106	-138.8947	
140	-66.62915	-83.92664	0	73.32681	-2.972504	3.573289	-141.0789	
141	-59.83063	-85.09882	0	72.85795	-4.475983	3.240196	-146.7619	
142	-49.9845	-87.44315	0	78.24989	-5.314392	3.140946	-149.7668	
143	-50.92224	-85.56769	0	74.49898	-5.605957	3.139758	-150.1229	
144	-48.81235	-86.5054	0	74.96784	-5.829895	3.016976	-150.7086	
145	-47.40576	-90.25632	0	74.49898	-5.997894	3.098154	-151.4364	
146	-44.12369	-96.35156	0	74.73341	-6.04303	3.069793	-152.1114	
147	-38.73175	-97.75815	0	74.49898	-6.214172	2.84404	-152.84	
148	-35.91858	-98.69586	0	76.37444	-6.327637	2.712369	-152.7438	
149	-38.73175	-97.75815	0	74.49898	-6.70166	2.338556	-152.4085	
