All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-11_13:23:04	0	Presets_dockPreset_1	True	11.88685	98.43831	89.40988	94.25308	1.611493E-43	150	0	150	4.839966	68.01895	100.1075	81.87209	0.5255182	1260.845	258.3448	225.2892	0	536.145	18.65305	85.93839	136.475	21	8	1	1	1	9	2	2	
	2	2018-11-11_13:23:08	0	ZEROING DATA	True	4.356717	99.186	99.3064	99.03352	0	2.51463E-40	0	1.877544E-19	0	0	0	100	2.08616E-22	1054.745	76.65506	302.6517	0	342.7439	44.29823	143.6446	144.7516	15	3	1	1	1	3	5	3	
	3	2018-11-11_13:23:42	0	BAD DATA	False	33.71387	91.33324	40.31673	68.72369	110	38.35376	0	1.611493E-43	3.920105	94.83768	138.7034	69.94572	0.4286833	2039.448	665.0154	514.3438	0	299.1351	272.0743	44.27142	244.6086	33	2	11	1	4	18	0	0	
	4	2018-11-11_13:23:43	0	ZEROING DATA	True	0.4067763	70.17504	81.08909	74.57781	0	0	0	0	0	0	0	100	0	326.3949	144.3378	41.0256	0	35.00266	5.360577	91.3918	9.276428	1	0	0	1	0	1	0	0	
	5	2018-11-11_13:24:02	0	BAD DATA	True	19.1232	93.7841	74.28419	85.07047	90	90	0	90.00001	74.80706	120.6364	18.72327	66.7601	0.537963	3166.524	904.3178	557.2446	0	751.2413	218.8714	314.4451	420.4031	23	4	4	1	10	1	0	4	
	6	2018-11-11_13:24:06	0	ZEROING DATA	True	3.93894	98.27433	99.12128	97.94535	8.923957E-18	9.205785E-37	0	8.923957E-18	0	0	0	100	1.983102E-20	1097.64	230.681	177.934	0	272.8788	119.257	71.16663	225.7231	10	1	6	1	1	0	1	1	
	7	2018-11-11_13:24:39	0	BAD DATA	True	32.67836	89.8738	92.62599	90.20139	110	113.2489	0	135	43.21767	104.2196	41.79383	50.63803	0.6083112	3546.756	819.105	989.0676	0	763.7794	115.1525	281.9475	577.7044	26	2	4	1	0	0	4	16	
	8	2018-11-11_13:24:44	0	ZEROING DATA	True	4.755787	98.76272	97.75072	97.47291	0	0	0	0	0	0	0	100	0	1389.085	234.432	328.9081	0	258.8129	162.8346	202.3303	201.7668	38	23	1	1	5	2	2	5	
	9	2018-11-11_13:24:52	0	Ltd Random	False	8.021872	81.03876	92.57879	85.1918	90	90	0	30	4.695755E-06	150	150	78.62273	0.5666667	1870.272	175.5896	191.2965	0	347.8972	244.9472	383.1596	527.382	23	0	4	1	0	8	2	10	
	10	2018-11-11_13:24:55	0	ZEROING DATA	True	2.824532	99.79433	98.28162	98.80767	2.370734E-12	6.271567E-26	0	7.955949E-13	0	0	0	100	3.518143E-15	1940.282	124.3291	252.2488	0	266.4692	181.662	343.5788	771.9945	29	1	11	1	5	3	3	6	
