All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-06_14:42:02	0	Presets_dockPreset_1	True	14.44283	97.45067	91.35033	93.97712	0	150	0	150	64.03998	9.466736	61.33957	56.0989	0.4831625	5541.915	439.091	440.7322	0	499.1058	423.162	910.4106	2829.409	42	4	6	1	3	16	6	8	
	3	2018-11-06_14:42:23	0	Ltd Random	True	18.27546	97.57176	94.00494	94.97607	90	90	0	150	30	90	30	60.8899	0.5333334	3705.597	250.1389	527.2376	0	265.8459	236.2319	1839.753	586.3914	37	0	1	1	1	6	14	15	
	5	2018-11-06_14:42:44	0	Ltd Random	True	17.85338	94.51186	97.72084	95.48855	90	50.4194	0	30	5.008957E-06	5.008957E-06	90	73.06003	0.2893549	5125.02	463.7066	679.1495	0	748.3215	373.938	849.9962	2009.908	48	8	9	1	2	21	5	4	
	7	2018-11-06_14:42:57	0	Ltd Random	True	6.059165	96.74582	97.25418	96.33094	90	128.8881	0	29.99999	5.008957E-06	5.008956E-06	150	85.11221	0.443209	1853.174	216.8497	446.593	0	329.474	99.50639	65.46301	695.2878	19	1	2	1	5	6	3	4	
	9	2018-11-06_14:43:12	0	Presets_dockPreset_4	False	11.64986	97.73116	93.2143	95.40698	110	38.3208	0	1.611493E-43	25.3015	126.0777	170.1123	60.09111	0.5220137	4480.195	542.71	675.6332	0	297.0253	173.8994	629.1722	2161.754	41	6	6	1	3	3	20	4	
	11	2018-11-06_14:43:26	0	Ltd Random	False	12.21613	96.5834	91.56893	93.68087	90	129.144	0	89.99999	90	0	0	29.90086	0.4434933	11384.52	587.2521	690.168	0	610.4609	263.5391	4402.557	4830.546	64	1	2	1	13	20	12	18	
	13	2018-11-06_14:43:42	0	Ltd Random	True	13.85493	97.26128	96.37563	94.1432	90	90	0	30	30	30	180	66.25893	0.5	2662.722	248.7325	274.5199	0	513.1717	128.141	51.23493	1446.922	54	6	2	1	15	2	12	17	
	15	2018-11-06_14:43:52	0	Ltd Random	False	8.139142	78.69987	91.2026	82.49277	90	50.91672	0	89.99999	5.122642E-06	90	150	85.89134	0.5232408	1482.485	346.9688	194.3441	0	313.4356	147.6428	115.6191	364.4741	9	4	0	1	0	4	2	0	
	17	2018-11-06_14:44:05	0	Presets_dockPreset_2	False	9.263205	96.15071	55.60915	78.35077	90	90	0	90.00001	86.32294	12.44157	145.317	66.19796	0.5712017	4391.386	341.5674	310.8568	0	302.6516	316.9649	1576.373	1542.971	13	4	3	1	4	2	0	0	
	19	2018-11-06_14:44:19	0	Presets_dockPreset_3	False	10.13763	97.76482	40.13145	72.25108	110	113.259	0	135	81.69399	174.0328	69.8844	71.37531	0.7598558	2353.359	271.3504	547.6332	0	736.1165	205.4144	138.0074	454.8379	9	0	3	1	6	0	0	0	
