All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-14_10:25:23	1	Ltd Random	True	8.203981	97.37553	88.16729	93.35886	90	50.13608	0	150	90	0	0	79.49596	0.4223734	2534.085	222.7104	212.8642	0	204.4247	76.63176	854.8381	962.6144	30	0	1	1	0	5	14	12	
	2	2018-11-14_10:25:26	1	ZEROING DATA	True	2.472427	98.27432	99.42287	98.35535	1.091859E-10	7.504114E-23	0	1.792476E-10	0	0	0	100	3.204817E-13	2054.292	207.4171	130.5786	0	284.8901	176.9835	607.7246	646.6976	16	1	7	1	3	1	3	1	
	3	2018-11-14_10:25:39	1	Ltd Random	False	13.46928	97.17236	93.84271	92.96468	90	90	0	150	5.008957E-06	150	5.008956E-06	75.1051	0.5333334	1620.866	141.5969	265.8459	0	546.9031	149.36	187.8043	329.3551	34	1	3	1	0	2	10	20	
	4	2018-11-14_10:25:43	1	ZEROING DATA	True	3.416517	99.89305	99.09045	99.00913	3.529874E-15	1.399606E-31	0	5.695131E-15	0	0	0	100	1.025001E-17	1226.812	186.2896	205.8313	0	290.0763	90.21005	273.6428	180.7615	11	1	3	1	1	2	1	3	
	5	2018-11-14_10:25:56	1	Presets_dockPreset_4	False	13.54632	82.47603	90.02523	83.51297	110	37.8143	0	0	51.16595	153.4045	20.36719	87.97098	0.4141688	1049.744	144.879	234.1976	0	368.0582	42.32678	116.4879	143.7952	11	0	6	1	2	2	0	2	
	6	2018-11-14_10:26:01	1	ZEROING DATA	True	4.234118	99.90231	98.60515	99.14368	5.967558E-19	1.21332E-39	0	0	0	0	0	100	6.63062E-22	1117.663	148.01	221.7726	0	214.1875	103.9223	275.8534	153.9179	24	1	3	1	5	5	5	5	
	7	2018-11-14_10:26:13	1	Ltd Random	True	12.24685	97.17541	93.4474	95.22685	30	108.7324	0	30	5.008957E-06	150	5.008956E-06	84.77562	0.3541471	1174.199	181.9194	184.9669	0	500.8223	97.25843	111.0462	98.18669	38	0	0	1	13	17	0	10	
	8	2018-11-14_10:26:16	1	ZEROING DATA	True	2.704453	99.41393	98.27795	98.87326	1.929439E-12	4.220477E-25	0	1.929439E-12	0	0	0	100	4.287641E-15	775.3646	71.74396	221.7726	0	94.46838	51.01859	252.4794	83.88166	20	5	1	1	1	5	1	8	
	9	2018-11-14_10:26:28	1	Presets_dockPreset_1	True	11.68272	96.07065	95.62735	95.83675	0	150	0	150	48.70866	102.5536	170.4807	71.65066	0.6908256	1435.419	205.3624	290.2269	0	193.8752	158.3716	196.5152	391.0673	30	11	0	1	1	11	4	4	
	10	2018-11-14_10:26:31	1	ZEROING DATA	True	3.476254	99.38109	98.25739	98.47482	0	5.54161E-32	0	2.822228E-15	0	0	0	100	3.135809E-18	1732.334	116.7472	279.9119	0	335.356	128.2662	190.9505	681.1019	21	7	1	1	5	6	1	2	
