
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.7949524	2.578743	0	-3.373688	-0.229126	0.09698964	0.3532546	
1	0.1152196	0.4688644	0	-0.5880737	-0.0133667	0.03719138	0.1924014	
2	0.1152196	-3.516479	0	5.507158	-0.02548218	0.1171478	0.4910094	
3	-4.338989	-0.9377136	0	1.521813	-0.2216492	0.1784072	0.8457937	
4	-1.056946	0.2344359	0	-0.5880737	-0.3991089	0.3385216	1.602624	
5	0.1152195	1.641029	0	0.5840842	-0.8199463	0.4554188	3.042093	
6	0.8185123	0.2344359	0	-0.3536377	-1.314636	0.597222	5.546733	
7	1.287377	1.406593	0	-0.1192017	-1.69342	1.118103	10.04671	
8	1.287377	-1.875458	0	1.756242	-1.730408	1.912212	17.92427	
9	-11.60638	0.2344359	0	0.3496482	-2.131195	1.897366	24.88178	
10	-19.10822	-1.600822E-07	0	-0.1192017	-1.556885	1.692397	30.8812	
11	-30.36093	-0.4688721	0	-0.3536377	-0.8265076	1.372178	38.88847	
12	-41.14484	-0.234436	0	-0.1192017	-0.3024597	0.2722122	42.06708	
13	-43.48914	0.2344359	0	-0.1192017	1.048681	-0.571991	40.96908	
14	-50.99097	-1.406586	0	1.521813	1.393877	-0.7503052	44.15005	
15	-57.55505	0.2344359	0	6.913743	2.180454	0.4672946	45.90186	
16	-56.61734	0.7033002	0	11.13352	3.452699	1.936343	45.13456	
17	-55.91403	-17.81683	0	13.71227	4.845679	3.990383	45.13391	
18	-56.61734	-68.68857	0	15.11887	6.326516	5.980654	44.87	
19	-35.75287	-88.14642	0	19.8075	8.088509	9.032922	43.81276	
20	-23.09357	-88.6153	0	16.75989	6.034515	10.9555	45.56778	
21	-17.46719	-87.91199	0	24.49615	2.9881	9.834255	40.43861	
22	-7.152161	-87.67755	0	25.6683	3.569426	9.349705	36.87129	
23	-5.980011	-88.14642	0	25.6683	8.05647	9.093043	36.60498	
24	-5.745575	-88.6153	0	25.6683	12.48295	9.313843	36.06189	
25	-5.980011	-89.55304	0	26.60603	12.78271	9.740168	36.45672	
26	-8.324341	-89.08417	0	25.43388	12.41408	9.789653	36.5204	
27	-6.917755	-89.3186	0	24.73057	13.07511	10.14309	36.24715	
