All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-22_10:26:35	1	Presets_dockPreset_1	True	12.73836	95.24055	93.45953	93.25829	0	150	0	150	32.54257	4.848114	109.0203	76.62094	0.4960122	2639.568	324.2764	427.3696	0	410.5473	216.8123	412.8984	847.663	17	2	0	1	0	4	2	10	
	2	2018-11-22_10:26:40	1	ZEROING DATA	True	4.818692	98.81202	99.24605	98.80371	0	1.611493E-43	0	1.681258E-21	0	0	0	100	1.868064E-24	1117.188	6.855469	362.9007	0	286.6534	95.20699	47.73923	317.832	20	1	1	1	1	3	7	7	
	3	2018-11-22_10:27:00	1	Ltd Random	True	19.55608	95.57287	95.51295	95.46132	90	90	0	30	30	180	90	47.2161	0.5666667	3359.197	323.2401	160.8203	0	1463.517	178.0575	649.7249	583.837	81	8	10	1	22	19	0	22	
	4	2018-11-22_10:27:13	1	ZEROING DATA	True	12.85786	99.67442	99.00803	99.03012	0	0	0	0	0	0	0	100	0	1921.306	147.3789	263.736	0	136.0495	162.8695	760.134	451.1379	44	1	3	1	1	17	11	11	
	5	2018-11-22_10:27:21	1	Presets_dockPreset_2	False	8.378829	89.58073	95.08092	90.88702	90	90	0	90	28.16811	99.09753	161.7615	73.44832	0.6211414	3336.777	228.3368	487.6185	0	346.0216	133.5554	607.3452	1533.901	3	0	0	1	0	0	0	3	
	6	2018-11-22_10:27:34	1	ZEROING DATA	True	12.44381	99.93488	97.24783	98.53824	0	0	0	0	0	0	0	100	0	1430.911	129.4172	239.1207	0	231.6081	172.3172	286.0574	372.3909	49	1	1	1	1	11	14	21	
	7	2018-11-22_10:27:48	1	Presets_dockPreset_4	True	13.77232	79.31632	99.13556	87.52628	110	37.75537	0	0	22.80582	81.01859	127.9177	78.66923	0.4216639	2581.483	205.8313	310.8569	0	489.9629	199.8195	383.061	991.9512	22	0	2	1	6	11	3	1	
	8	2018-11-22_10:27:57	1	ZEROING DATA	True	9.522782	99.67182	98.46052	98.85532	1.611493E-43	0	0	0	0	0	0	100	0	1048.425	154.1299	149.5677	0	183.9212	75.51586	196.2738	289.0163	23	1	1	1	1	7	8	5	
	9	2018-11-22_10:28:05	1	Presets_dockPreset_3	True	7.728538	91.58117	90.50853	89.79568	110	113.2372	0	135	63.124	172.1252	42.54736	59.25394	0.7067041	4092.792	135.2673	219.6627	0	431.5893	120.1847	1176.589	2009.498	18	0	2	1	2	6	0	8	
	10	2018-11-22_10:28:10	1	ZEROING DATA	True	4.413097	99.73951	98.65941	98.80308	9.553073E-20	8.65512E-41	0	1.158514E-19	0	0	0	100	2.348691E-22	1954.853	189.2767	346.0216	0	295.9977	158.834	597.7772	366.9458	14	3	3	1	1	2	2	3	
	11	2018-11-22_10:28:17	1	Presets_dockPreset_5	True	7.420594	99.51464	97.1591	98.47474	0	0	0	90	55.49359	157.2602	13.58829	84.88302	0.3514912	1558.755	87.67758	217.5529	0	278.2708	91.04464	643.3716	240.8367	41	3	7	1	3	7	7	16	
	12	2018-11-22_10:28:23	1	ZEROING DATA	True	5.925934	99.62725	98.64861	98.87937	0	0	0	6.344445E-27	0	0	0	100	7.049384E-30	746.4619	0	13.12821	0	175.1732	134.3773	337.4982	86.28501	25	1	3	1	1	11	6	5	
	13	2018-11-22_10:28:29	1	Ltd Random	False	5.42136	96.78771	52.29243	76.47337	90	90	0	150	90	90.00001	0	79.66039	0.5666667	2247.207	268.8936	264.9082	0	244.2781	138.7989	238.3635	1091.965	17	0	7	1	7	0	0	4	
	14	2018-11-22_10:28:33	1	ZEROING DATA	True	4.416838	99.84355	98.90679	99.09868	8.170131E-20	7.402639E-41	0	1.356143E-19	0	0	0	100	2.414617E-22	1276.38	143.684	223.6482	0	303.6124	164.6509	145.3673	295.4178	16	1	3	1	1	5	3	3	
	15	2018-11-22_10:28:49	1	Ltd Random	True	15.38046	92.19067	96.10166	92.64935	90	90	0	150	5.008957E-06	90	5.008957E-06	70.69176	0.4666667	1342.29	158.0072	422.9154	0	391.0327	67.54722	155.0903	147.6974	69	6	8	1	24	16	6	11	
	16	2018-11-22_10:28:53	1	ZEROING DATA	True	4.288044	99.79267	98.91635	99.29873	2.441147E-19	6.810072E-40	0	3.802095E-19	0	0	0	100	6.936935E-22	999.4899	103.4276	208.1756	0	342.931	43.76664	216.7518	84.43753	21	1	1	1	1	5	5	9	
	17	2018-11-22_10:28:59	1	Ltd Random	False	5.944844	95.4722	89.41093	90.76491	90	129.4644	0	90	30	30	30	89.82732	0.4438493	697.4378	104.0878	260.6883	0	177.9339	28.03969	54.24429	72.44391	21	0	15	1	4	0	2	0	
	18	2018-11-22_10:29:05	1	ZEROING DATA	True	5.80446	99.47903	97.95617	98.59731	2.822682E-26	1.611493E-43	0	2.822682E-26	0	0	0	100	6.272626E-29	745.8046	132.8386	253.4209	0	162.7802	44.33463	117.6156	34.8146	19	1	1	1	1	5	4	9	
