All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-05_17:30:30	1	Ltd Random	False	9.634114	93.91319	94.88087	94.30868	90	129.5092	0	90	5.008957E-06	5.008957E-06	90	84.37962	0.4438991	1155.493	364.542	244.9812	0	349.3036	8.9886	11.76715	175.9107	28	0	2	1	7	15	2	4	
	2	2018-11-05_17:30:40	1	ZEROING DATA	True	9.725124	98.75035	99.04917	98.50996	0	0	0	0	0	0	0	100	0	1765.258	478.0796	576.2336	0	458.7107	7.035593	17.81674	227.3814	122	48	35	1	31	5	1	3	
	3	2018-11-05_17:30:50	1	Presets_dockPreset_4	False	9.556806	74.52197	93.05885	81.82179	110	36.81561	0	3.208973E-43	74.15283	156.3371	22.96703	86.14832	0.4447474	1458.824	269.2895	412.1316	0	352.0515	87.69662	178.5305	159.1246	14	0	2	1	6	4	0	2	
	4	2018-11-05_17:30:57	1	ZEROING DATA	True	7.176011	97.98128	98.27603	97.73314	9.410291E-33	0	0	0	0	0	0	100	1.045588E-35	1779.61	186.6879	392.2047	0	371.2602	167.8679	405.1237	256.4646	81	19	28	1	22	3	4	5	
	5	2018-11-05_17:31:05	1	Ltd Random	True	8.086066	96.7145	97.19519	96.70128	90	90	0	90	90	90.00001	0	76.81401	0.5	2028.591	167.7734	191.7654	0	183.286	59.66797	506.2503	919.8486	37	0	4	1	26	1	3	4	
	6	2018-11-05_17:31:10	1	ZEROING DATA	True	4.352386	99.82763	98.82288	99.08532	1.480377E-19	2.453618E-40	0	1.480377E-19	0	0	0	100	3.289727E-22	1177.187	238.6175	272.1756	0	249.2359	161.7177	172.4999	82.94005	34	3	9	1	7	5	3	7	
	7	2018-11-05_17:31:26	1	Presets_dockPreset_2	True	16.51969	94.04707	90.62925	92.32418	90	90	0	90	52.52177	37.14932	114.8696	75.08106	0.5272675	1074.083	273.8165	237.0109	0	326.3294	37.56723	76.25298	123.1068	41	10	6	1	16	5	2	2	
	8	2018-11-05_17:31:34	1	ZEROING DATA	True	7.70341	99.60925	98.41528	98.52045	2.025064E-35	0	0	2.025064E-35	0	0	0	100	4.500141E-38	1727.827	368.2064	377.9045	0	441.2875	99.41266	148.4144	292.6016	80	27	17	1	29	2	4	1	
	9	2018-11-05_17:31:43	1	Ltd Random	False	8.676272	91.67971	92.30894	89.86224	30	108.1964	0	30	5.122642E-06	150	90	79.98083	0.4535515	946.2407	278.0364	191.7654	0	296.9667	29.90627	90.84708	58.71909	53	10	34	1	8	2	0	0	
	10	2018-11-05_17:31:49	1	ZEROING DATA	True	5.5805	99.43874	99.53564	98.9831	8.857775E-26	0	0	8.857775E-26	0	0	0	100	1.968394E-28	1355.242	242.375	366.1827	0	313.9324	49.81753	252.4299	130.5043	55	13	19	1	19	2	1	1	
