
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	1.40648	3.985103	0	-0.703186	-0.02279663	0.08193135	-0.03015137	
1	0.2645336	-1.17215	0	2.843292	-0.04116821	-0.01638794	-0.0002142096	
2	-1.376495	0.2344361	0	1.436698	-0.06149292	0.1295386	-0.01559448	
3	-0.2043457	0.4688645	0	0.03010496	-0.05502319	0.1294675	-0.02505493	
4	0.03010534	7.87744E-08	0	0.7334055	-0.05523682	0.1389117	-0.02511597	
5	-0.4387512	0.7033005	0	0.03010496	-0.008666992	0.1564707	0.04830828	
6	0.03010536	0.2344361	0	0.4989693	2.998408E-05	0.2298475	0.05360859	
7	-0.2043457	-0.234436	0	1.436698	0.05227735	0.3547349	0.07477505	
8	-0.9076233	1.334019E-07	0	0.2645409	0.2005706	0.3826199	0.1212087	
9	0.2645337	0.2344362	0	0.03010492	0.2603349	0.3748653	0.1762163	
10	-0.2043457	0.2344362	0	0.2645409	0.2197786	0.6154941	0.3281387	
11	0.03010538	-1.641022	0	0.4989693	0.2640564	1.424885	0.3979484	
12	-0.4387512	-12.65933	0	11.28284	0.2987484	1.557112	0.4638585	
13	-1.610931	-31.17944	0	15.26819	0.6026685	1.490128	0.5518978	
14	-0.4387512	-52.27832	0	14.56489	0.449761	3.473872	1.263607	
15	-0.2043457	-54.38821	0	19.95683	1.365212	4.158837	1.71418	
16	0.2645338	-54.15378	0	20.89455	1.343484	4.712273	2.835285	
17	0.2645338	-54.15378	0	23.4733	2.143504	6.331222	4.842887	
18	0.2645338	-50.6373	0	24.17661	2.567299	8.081386	7.680911	
19	-7.237274	-40.08786	0	23.70774	3.967245	10.68222	9.510118	
20	-12.39478	-40.3223	0	23.23888	7.24295	13.1183	10.16981	
21	-12.86365	-40.08786	0	23.47331	9.324756	15.21575	12.74867	
22	-17.31787	-40.3223	0	23.23888	11.25847	17.35848	14.64042	
23	-20.36548	-40.3223	0	24.41104	12.54501	19.26874	16.94598	
24	-25.52298	-40.3223	0	23.94217	11.49871	21.80465	18.70334	
25	-31.14935	-40.3223	0	23.00444	8.675546	28.07757	20.20052	
26	-37.01016	-39.85342	0	23.00444	5.489727	35.02375	20.066	
27	-38.18231	-40.08786	0	22.77002	2.672711	39.61116	19.78814	
28	-38.18231	-40.3223	0	22.53558	-0.9653625	43.74057	18.41873	
29	-38.41675	-40.3223	0	23.00444	-4.090393	46.25852	16.82638	
30	-38.41675	-40.08786	0	16.20592	-6.759155	47.10411	15.61676	
31	-37.94788	-40.3223	0	13.1583	-10.64349	46.23383	16.0374	
32	-32.3215	-40.08786	0	13.62717	-14.72226	43.24283	16.43542	
33	-23.41309	-40.55673	0	13.1583	-19.25604	38.90979	18.84093	
34	-19.89661	-40.55673	0	12.92386	-21.34012	34.08096	22.99361	
35	-16.38013	-40.79117	0	6.125335	-23.51764	29.80164	27.32222	
36	-16.61456	-40.79117	0	0.2645409	-25.53989	24.61178	32.63496	
37	-16.38013	-40.79117	0	0.4989693	-25.66928	20.05554	37.08144	
38	-16.14572	-40.3223	0	1.671126	-23.61295	17.94369	40.52247	
39	-16.61456	-40.08786	0	1.436698	-22.27637	17.2025	42.48951	
40	-16.14569	-41.0256	0	4.249885	-23.26251	18.99849	41.79495	
41	-18.02115	-41.0256	0	2.374427	-26.41318	23.15397	38.34241	
42	-14.73911	-41.0256	0	1.436698	-30.19379	28.74124	33.22308	
43	-14.50467	-40.3223	0	1.436698	-33.61447	35.39129	26.74254	
44	-13.80139	-40.3223	0	1.671126	-36.33603	42.91241	18.81113	
45	-13.80139	-31.17944	0	1.436698	-37.19513	49.68707	10.90135	
46	-13.80139	-26.72525	0	5.187613	-36.48566	54.86876	4.973122	
47	-13.56696	-25.55307	0	2.13999	-34.81537	57.69388	2.696615	
48	-12.39481	-25.78751	0	1.202269	-31.28848	62.04703	1.5997	
49	-11.6915	-25.08423	0	1.436697	-27.61908	67.19121	-1.126129	
50	-11.45706	-25.08423	0	1.671126	-24.21475	72.18388	-3.991394	
51	-11.6915	-25.31863	0	1.671126	-20.17944	76.73739	-7.826721	
