All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-06_14:56:50	1	Ltd Random	True	10.0893	94.16213	94.69833	91.77597	30	69.51312	0	150	5.122642E-06	150	90	65.64313	0.5439035	4307.793	435.3401	427.8384	0	521.1424	226.8875	1238.82	1457.763	20	9	4	1	0	2	0	6	
	2	2018-11-06_14:56:52	1	ZEROING DATA	True	1.119186	99.05571	91.25304	94.80833	7.519466E-05	4.327239E-10	0	0.0003623331	0	0	0	99.99999	4.861425E-07	1127.196	57.09854	204.8936	0	284.0001	115.6543	297.58	167.9696	8	1	1	1	1	0	0	5	
	3	2018-11-06_14:56:57	1	Presets_dockPreset_2	False	5.30625	93.86594	76.86172	85.22952	90	90	0	90	6.018555	90.91937	131.649	71.66121	0.5539855	4184.814	240.2928	330.3147	0	438.5193	302.1932	1568.768	1304.725	9	0	2	1	2	0	3	2	
	4	2018-11-06_14:56:58	1	ZEROING DATA	True	1.350992	99.74926	98.75291	99.28742	2.191056E-05	5.333521E-12	0	2.191056E-05	0	0	0	100	4.869013E-08	1130.008	163.364	247.3258	0	199.7712	109.701	176.762	233.0845	10	1	1	1	1	3	1	3	
	5	2018-11-06_14:57:02	1	Ltd Random	False	3.239776	92.34392	94.49351	93.20927	30	68.86554	0	90	5.008957E-06	90	5.008957E-06	94.87524	0.3098506	529.9661	46.18308	120.498	0	104.7911	41.77549	75.48549	141.2328	16	5	2	1	0	3	0	8	
	6	2018-11-06_14:57:03	1	ZEROING DATA	True	0.9984513	99.11054	96.9036	97.96907	0.0003240342	8.097802E-09	0	0.0009708503	0	0	0	99.99998	1.43877E-06	602.1802	50.83418	64.46878	0	207.2754	34.05529	183.8765	61.67002	8	1	1	1	1	5	0	1	
	7	2018-11-06_14:57:10	1	Presets_dockPreset_1	True	7.086285	97.46331	99.12373	98.07001	3.730829E-38	150	0	150	2.372467	15.96649	156.7039	53.12889	0.5278254	4971.414	170.704	432.9957	0	281.7872	314.3058	1471.892	2299.729	65	6	21	1	15	17	1	7	
	8	2018-11-06_14:57:12	1	ZEROING DATA	True	2.119305	99.90232	98.40519	99.21895	0	4.003396E-19	0	7.646628E-09	0	0	0	100	8.496253E-12	1483.8	16.67038	294.4466	0	334.9776	70.82375	69.83704	697.0447	15	1	1	1	1	7	5	1	
	9	2018-11-06_14:57:30	1	Ltd Random	False	17.90076	97.83282	61.04723	80.0637	90	129.5535	0	90	90	90.00001	0	25.28148	0.5439484	8346.25	834.1091	910.2992	0	890.607	186.6154	3257.661	2266.961	72	16	16	1	21	10	0	10	
	10	2018-11-06_14:57:33	1	ZEROING DATA	True	2.529517	99.70696	99.2396	99.42761	4.222503E-11	2.815628E-23	0	4.222503E-11	0	0	0	100	9.38334E-14	1990.016	207.1182	293.5089	0	205.4822	179.1261	419.2046	685.5752	9	1	1	1	1	3	0	3	
	11	2018-11-06_14:57:45	1	Presets_dockPreset_4	True	11.66682	95.15289	91.61938	93.47591	110	38.89548	0	0	40.15012	75.38159	82.63335	83.71449	0.3856228	1456.487	182.6225	362.4319	0	268.1902	163.3361	191.8112	288.0956	32	2	8	1	6	7	2	8	
	12	2018-11-06_14:57:46	1	ZEROING DATA	True	1.34697	99.3598	98.12614	98.33367	2.346822E-05	1.857995E-12	0	0	0	0	0	100	2.607581E-08	757.2934	232.0481	90.49078	0	43.40953	75.16763	99.08393	217.0936	6	1	1	1	1	2	0	1	
