All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-27_19:11:59	0	Ltd Random	False	46.80969	90.08967	88.33047	88.60569	30	69.10797	0	90	30	90	30	26.00334	0.3767866	7657.906	738.4605	1370.489	0	1923.75	1205.952	845.5842	1573.675	146	10	20	1	50	60	0	6	
	3	2018-11-27_19:12:07	0	Presets_dockPreset_1	False	4.585902	58.29992	89.86143	71.18855	0	150	0	150	62.21103	119.4784	92.14807	89.07184	0.6375973	755.37	148.1869	88.1464	0	156.1171	52.49014	113.2972	197.1325	10	2	0	1	0	6	1	2	
	5	2018-11-27_19:12:17	0	Presets_dockPreset_2	False	5.482812	95.87329	64.20052	69.92138	90	90	0	89.99999	85.54315	28.6633	133.2178	91.46912	0.5749159	835.5675	147.4577	159.6482	0	181.2159	72.58056	76.92918	197.7359	3	3	0	1	0	0	0	0	
	7	2018-11-27_19:12:26	0	Ltd Random	True	6.073081	82.74827	76.96954	79.58327	90	90	0	150	30	90	90	88.98174	0.6	629.0677	23.91202	104.5567	0	255.062	66.41881	57.43728	121.6808	12	0	2	1	0	10	0	0	
	9	2018-11-27_19:12:45	0	Presets_dockPreset_4	True	16.80489	83.99114	63.92809	73.90657	110	37.55585	0	1.611493E-43	11.85526	70.58559	96.1868	80.91106	0.3624261	3286.501	320.2211	442.8418	0	427.3695	148.2743	663.8726	1283.919	7	0	6	1	2	0	0	0	
	11	2018-11-27_19:12:55	0	Presets_dockPreset_3	True	6.834347	96.16009	81.88027	87.96789	110	113.2468	0	135	5.532681	30.44678	144.2884	88.27268	0.5983496	876.5091	219.194	148.1611	0	164.5712	74.57745	123.8637	146.1415	8	0	4	1	2	2	0	0	
	13	2018-11-27_19:13:03	0	Presets_dockPreset_5	True	4.180181	96.31767	97.25883	95.88551	5.490644E-35	1.611493E-43	0	89.99999	10.5296	41.71304	50.11578	97.43894	0.2137316	480.2389	86.97418	17.58238	0	191.9998	27.21653	39.12683	117.3392	7	3	1	1	0	4	1	0	
	15	2018-11-27_19:13:23	0	Ltd Random	False	17.8263	95.43971	67.12439	81.0104	30	108.8978	0	150	90	90.00001	0	59.67313	0.5209975	4757.689	917.0978	687.1199	0	611.8675	195.4711	401.7285	1944.401	24	6	4	1	3	0	0	12	
	17	2018-11-27_19:13:35	0	Presets_dockPreset_4	False	7.714908	84.2507	90.89082	85.17237	110	38.2905	0	1.611493E-43	40.13153	51.97832	26.85858	88.42133	0.2969543	1727.648	155.8973	188.9521	0	225.094	207.0418	420.3765	530.2864	29	2	0	1	4	2	12	10	
	19	2018-11-27_19:14:02	0	Presets_dockPreset_2	True	22.3279	98.26514	92.11596	95.50089	90	90	0	89.99999	3.57196	128.4027	47.31723	51.98576	0.4992132	3385.194	259.7289	345.7871	0	672.4699	476.5415	410.9216	1219.745	81	15	12	1	23	19	5	8	
	21	2018-11-27_19:14:13	0	Presets_dockPreset_3	False	7.733243	97.79164	55.19363	77.49809	110	113.2705	0	135	86.92451	145.1755	0.6284485	84.10238	0.6566654	1247.638	253.3061	290.6956	0	147.4577	84.22523	133.8367	338.1165	9	3	3	1	0	0	0	4	
	23	2018-11-27_19:14:24	0	Ltd Random	False	6.606405	95.80453	62.63081	79.57799	90	90	0	89.99999	90	150	0	85.0569	0.5666667	1376.377	353.6835	224.3514	0	265.3089	107.3147	71.87176	353.8469	12	2	2	1	3	0	0	6	
	25	2018-11-27_19:14:33	0	Presets_dockPreset_1	False	7.144176	94.81667	88.90151	89.41647	1.926785E-42	150	0	150	9.446693	36.54138	124.1051	68.23009	0.5223258	3667.977	330.5553	278.0363	0	295.5732	237.1485	227.6417	2299.021	35	10	10	1	0	4	12	0	
	27	2018-11-27_19:14:40	0	Ltd Random	False	3.843548	92.37986	69.34106	80.71786	30	69.71136	0	89.99999	90	90	0	93.04975	0.4107904	807.5651	125.9088	164.1024	0	120.7514	80.4786	123.5893	192.7344	11	2	2	1	4	0	0	4	
	29	2018-11-27_19:14:49	0	Ltd Random	True	7.384722	95.31886	96.18093	94.22125	90	50.88193	0	89.99999	30	30	180	80.20928	0.5232021	2244.142	258.3441	244.9814	0	289.3398	27.171	27.01766	1397.289	16	2	0	1	6	0	0	8	
	31	2018-11-27_19:14:56	0	Presets_dockPreset_5	False	4.067658	96.90038	81.59825	90.22717	1.589792E-31	1.611493E-43	0	90	48.06556	95.01254	77.52963	92.72147	0.3451197	1202.221	59.78011	43.6044	0	219.1939	150.9029	135.6241	593.1154	11	1	3	1	4	5	0	0	
	33	2018-11-27_19:15:03	0	Presets_dockPreset_2	True	4.997323	98.72394	94.87956	95.74654	90	90	0	89.99999	65.51593	66.87694	81.84845	88.19455	0.5380459	894.4026	174.6639	219.1939	0	140.6471	75.12862	151.6186	133.1506	17	3	2	1	1	2	9	0	
	35	2018-11-27_19:15:13	0	Ltd Random	True	8.160821	95.1801	42.85426	71.92224	90	90	0	29.99999	90	150	0	77.58811	0.5	3066.295	158.0072	164.5715	0	690.9768	104.6304	270.7542	1677.355	13	0	0	1	8	0	0	6	
	37	2018-11-27_19:15:22	0	Ltd Random	True	7.075591	97.40769	82.71351	90.54178	90	90	0	150	90	90.00001	0	81.25638	0.5666667	2100.14	372.7469	218.725	0	257.3969	93.54423	428.6327	729.094	10	1	4	1	0	4	0	2	
	39	2018-11-27_19:15:33	0	Ltd Random	True	7.061591	94.39538	98.58094	95.22421	30	30	0	150	5.008957E-06	5.008957E-06	90	89.04652	0.3333333	1179.882	281.9531	128.4688	0	322.6206	25.62756	123.5267	297.6851	28	2	8	1	3	8	5	4	
	41	2018-11-27_19:15:46	0	Ltd Random	False	11.07352	94.63473	91.82266	92.13207	90	90	0	89.99999	1.024528E-05	90	90	83.4422	0.5	1004.208	142.6795	173.0108	0	213.4781	57.38681	124.743	292.9098	25	4	2	1	6	2	10	2	
	43	2018-11-27_19:16:06	0	Ltd Random	False	10.42212	97.43891	91.55561	93.55333	90	90	0	150	5.122642E-06	90	150	77.08505	0.6333333	1575.938	304.8195	349.3037	0	275.9633	133.1581	131.3805	381.313	21	7	0	1	3	4	2	6	
	45	2018-11-27_19:16:21	0	Presets_dockPreset_4	True	11.68986	90.68465	72.43026	82.72249	110	37.75665	0	1.611493E-43	66.1702	19.9855	155.1315	85.4959	0.4322709	1686.342	159.6482	339.6919	0	488.9426	114.6448	263.6815	319.7334	11	0	2	1	5	5	0	0	
	47	2018-11-27_19:16:33	0	Ltd Random	False	7.490587	81.33773	89.70899	84.19538	90	129.5798	0	89.99999	30	180	30	80.1396	0.6106443	1603.309	216.6151	175.5895	0	524.8932	176.6666	216.1815	293.3631	18	2	2	1	0	8	0	6	
	49	2018-11-27_19:16:38	0	Presets_dockPreset_1	False	2.594337	98.39442	87.91135	93.5909	2.801685E-21	150	0	150	23.08369	175.8552	146.371	77.59787	0.717011	2064.943	298.6663	184.0291	0	264.4393	193.512	192.7763	931.5197	17	12	2	1	1	1	0	2	
	51	2018-11-27_19:16:48	0	Presets_dockPreset_3	True	8.610609	96.4725	94.70773	93.91472	110	113.2613	0	135	29.43784	111.846	76.98428	76.30281	0.6405882	2138.225	324.4749	395.4869	0	473.3937	188.9553	194.8312	561.0819	14	7	2	1	2	0	3	0	
	53	2018-11-27_19:16:53	0	Presets_dockPreset_5	False	2.650696	94.68968	66.48935	81.59374	1.95429E-21	1.611493E-43	0	89.99999	64.02376	150.7016	114.2408	96.0003	0.465518	594.1246	5.391935	2.344315	0	154.2563	74.70581	172.3255	185.1007	0	1	1	1	0	0	0	0	
	55	2018-11-27_19:17:07	0	Presets_dockPreset_4	False	12.2792	89.62022	77.6123	83.87363	110	37.51108	0	1.611493E-43	19.5669	91.3642	133.3744	66.48608	0.4353518	3870.204	584.0812	359.1499	0	696.9662	170.9048	280.2547	1778.848	52	6	10	1	7	12	8	10	
	57	2018-11-27_19:17:37	0	Presets_dockPreset_2	True	17.28399	98.74033	97.26021	97.39335	90	90	0	90	41.2786	154.5699	160.8055	41.73021	0.6962821	2840.305	333.6612	496.2926	0	428.5417	175.9115	319.2032	1086.694	76	31	7	1	7	10	3	18	
	59	2018-11-27_19:17:44	0	Presets_dockPreset_1	False	4.193664	96.88679	83.81169	90.40763	3.27174E-32	150	0	150	69.68726	73.9321	141.9702	74.88757	0.650655	3040.196	356.1023	442.1387	0	383.062	160.0011	779.9567	918.9354	8	4	1	1	0	2	2	0	
	61	2018-11-27_19:17:57	0	Presets_dockPreset_3	False	10.02623	89.97669	92.62636	90.40808	110	113.2864	0	135	78.89404	114.2919	55.44791	58.85832	0.6743559	4198.263	308.7469	534.5049	0	284.1315	164.8888	1188.545	1717.445	18	0	2	1	2	8	0	6	
