
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.3174744	-0.4688416	0	0.3858603	-0.06408691	0.05513274	0.07109858	
1	-0.07116699	0.2344284	0	-0.5400391	-0.001671131	0.3534282	-0.1690979	
2	0.1632681	0.2344284	0	-0.305603	0.03799857	0.7099132	-0.4971619	
3	0.1632681	-0.234436	0	-0.305603	0.04133086	0.6980497	-0.53125	
4	0.1632681	2.668037E-08	0	-0.5400391	-0.04156494	1.03477	-0.8492737	
5	-0.07116699	-0.9377136	0	0.1632682	-0.122345	1.108013	-0.8058777	
6	-0.5400391	-0.234436	0	-0.305603	-0.1921082	1.351434	-0.9595947	
7	0.1632682	-3.938727E-08	0	-0.7744751	-0.3009033	1.433009	-1.161102	
8	-0.07116699	-3.938727E-08	0	-0.5400391	-0.505188	1.531476	-1.644073	
9	0.1632682	-3.938727E-08	0	-0.5400391	-0.9823608	1.727777	-1.78949	
10	0.1632682	-3.938727E-08	0	-0.7744751	-1.69696	2.303362	-2.014038	
11	0.1632682	-0.7033081	0	0.1632683	-2.22348	2.331734	-1.589966	
12	-0.5400391	-0.234436	0	-0.305603	-2.847626	2.477211	-1.604462	
13	-0.07116699	-0.7033081	0	-0.5400391	-3.974609	2.81784	0.215578	
14	-0.305603	-1.17218	0	-0.305603	-6.903137	3.11563	2.814467	
15	0.1632681	-2.109894	0	-0.5400391	-9.408997	3.315937	7.488541	
16	0.1632681	-2.578766	0	-0.5400391	-12.15598	3.511539	10.89157	
17	0.1632681	-3.516479	0	3.210883	-14.84885	3.821725	13.19367	
18	-0.7744751	-3.282043	0	2.976455	-16.28339	4.524585	20.01518	
19	-12.49606	-3.282043	0	2.976455	-17.88251	4.587432	25.93085	
20	-22.34219	-3.047607	0	2.742019	-20.57697	3.567601	31.53227	
21	-26.56198	-3.047607	0	2.976455	-22.194	2.575891	33.8784	
22	-26.79642	-3.282043	0	11.88487	-23.24936	2.243622	31.45514	
23	-27.26529	-3.282043	0	12.35373	-25.039	2.008597	25.13889	
24	-27.03085	-3.047607	0	11.88487	-25.72025	1.080603	21.99157	
25	-26.56198	-3.047607	0	11.65043	-26.19284	1.006025	24.41561	
26	-26.56198	-4.68866	0	-0.5400391	-26.57443	0.1924448	32.26229	
27	-26.32755	-5.391937	0	-0.5400391	-27.6571	-0.7498169	40.05665	
28	-28.203	-6.095245	0	0.6321308	-28.69113	-1.132599	39.14768	
29	-28.67188	-5.391937	0	2.507589	-29.04529	-1.495728	37.75309	
30	-32.18835	-5.391937	0	2.507589	-31.18781	-2.871643	43.82941	
31	-42.50336	-5.391937	0	4.148611	-31.57373	-4.609406	45.36511	
32	-42.26892	-5.391937	0	9.540547	-32.52859	-5.578125	43.52779	
33	-42.26892	-5.157501	0	12.8226	-33.83102	-6.757416	43.33111	
34	-42.50336	-5.626373	0	19.38669	-35.71494	-8.268311	40.56908	
