
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.8597412	-3.282013	0	1.015763	-0.04690552	2.003039	-0.07720947	
1	0.3099565	-2.578735	0	3.826444	-0.02651978	1.276919	-0.04391479	
2	-2.737671	-1.17215	0	1.950986	-0.06484985	2.312128	-0.08834839	
3	0.3099566	1.406593	0	0.3099643	-0.1190796	4.525681	-0.1675415	
4	0.07552812	0.4688645	0	0.5443927	-0.1121216	5.427217	-0.2068787	
5	-0.158905	0.4688645	0	0.3099643	-0.1209717	6.446413	-0.25354	
6	-0.158905	-0.4688721	0	0.07552823	-0.132782	7.327425	-0.2823486	
7	-0.3933411	-1.17215	0	1.247693	-0.1076355	8.142078	-0.3147278	
8	-1.096649	0.4688643	0	0.5443927	-0.1282654	9.720332	-0.3432007	
9	0.07552812	1.172165	0	0.07552827	-0.1260071	10.35377	-0.2080078	
10	1.247685	0.4688644	0	0.07552828	-0.08834839	11.2268	-0.1585388	
11	0.3099565	0.234436	0	25.15976	-0.1378784	12.0455	0.006640934	
12	0.07552805	-9.377289	0	31.95828	0.2163457	13.88694	2.288878	
13	-2.737671	-11.01831	0	28.67624	1.415948	17.0949	4.605791	
14	-0.3933411	-15.00363	0	19.53339	2.591368	20.73252	8.364711	
15	-4.144257	-18.98898	0	0.3099659	9.289253	22.83573	12.44898	
16	-4.613129	-30.47617	0	0.3099659	20.01396	24.31246	13.46041	
17	-4.613129	-32.58606	0	0.07552986	30.74261	23.80285	16.92869	
18	-12.81824	-33.99265	0	1.716559	39.11536	22.92003	23.97718	
19	-33.21381	-33.0549	0	0.7788302	50.37299	20.63722	29.59675	
20	-36.26144	-33.0549	0	17.4235	59.28263	16.20077	23.38551	
21	-36.26144	-33.52377	0	49.07183	67.77222	13.92282	13.45735	
22	-25.94641	-34.93036	0	51.41615	78.62103	6.003004	1.19587	
23	-21.96109	-47.35526	0	57.27695	80.29824	5.470419	3.846895	
24	-17.7413	-57.67026	0	55.87035	82.65911	7.121723	6.109317	
25	-10.94278	-59.07687	0	54.93263	85.94827	19.34783	21.03246	
26	-9.536194	-58.608	0	55.16706	85.52197	43.55967	46.01936	
27	-8.832886	-58.84244	0	55.63593	85.41537	64.82784	68.14439	
28	-9.301758	-58.608	0	60.79342	85.24783	80.42228	85.77176	
29	-9.301758	-59.78015	0	62.66889	85.1144	83.97594	91.85741	
30	-16.80359	-59.07687	0	62.20003	84.63349	75.79914	89.75883	
31	-25.71201	-59.54572	0	61.73117	84.34393	71.98865	92.64555	
32	-29.69733	-59.54572	0	61.96561	84.31074	71.5049	93.41006	
33	-31.10394	-60.48346	0	61.96561	84.43594	72.57172	95.05182	
34	-32.04166	-63.99994	0	63.84106	84.43105	72.0891	94.56921	
35	-33.91711	-64.70325	0	62.43447	84.40771	71.62297	94.15541	
36	-32.51053	-64.23438	0	55.87038	84.37834	69.24113	93.4828	
37	-40.71564	-63.99994	0	52.82277	84.27251	68.11454	96.0738	
38	-44.70099	-64.23438	0	52.11947	84.13843	67.07658	96.61279	
39	-52.20282	-69.15744	0	54.93265	83.93897	65.30216	99.68533	
40	-56.42261	-75.01825	0	52.11947	83.92591	63.81834	100.6784	
41	-58.06363	-80.41019	0	44.85208	83.87977	61.7446	102.7385	
