
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-94.71127	-135.2673	0	33.99191	83.69233	65.36517	38.41853	
1	-94.71127	-135.2673	0	33.75748	83.69233	65.36517	38.41853	
2	-94.71127	-135.2673	0	34.22635	83.69233	65.36517	38.41853	
3	-94.71127	-135.5017	0	33.75748	83.6531	65.07465	38.11271	
4	-94.71127	-135.2673	0	33.75748	83.6531	65.07465	38.11271	
5	-94.71127	-135.2673	0	33.75748	83.6253	64.90337	37.94906	
6	-94.71127	-135.2673	0	33.75748	83.61153	64.85172	37.86134	
7	-94.94571	-135.2673	0	33.75748	83.58556	65.00375	38.0704	
8	-94.71127	-135.2673	0	31.6476	83.50388	65.52254	38.77247	
9	-94.71127	-135.2673	0	30.47543	83.23938	62.68259	35.79129	
10	-94.71127	-135.2673	0	29.53771	83.10607	62.04319	35.26908	
11	-94.71127	-135.5017	0	29.30327	83.2566	63.76581	37.07334	
12	-94.71127	-135.2673	0	29.30327	83.29809	64.25658	37.52152	
13	-94.71127	-135.2673	0	29.53771	83.5331	67.01897	40.24827	
14	-94.71127	-135.2673	0	22.97361	83.5993	74.68282	48.01101	
15	-94.71127	-135.2673	0	9.142129	80.4048	93.4268	67.8474	
16	-94.71127	-135.2673	0	2.109162	74.83984	100.1975	74.6576	
17	-94.71127	-135.2673	0	-5.861511	68.46529	96.92886	71.51775	
18	-94.2424	-135.5017	0	-9.143555	59.99117	84.52995	61.59066	
19	-90.96036	-135.2673	0	-9.612427	49.25019	73.39029	46.41956	
20	-85.80286	-135.2673	0	-9.846863	43.75546	68.09412	35.7618	
21	-69.86148	-135.5017	0	-9.612427	35.93193	62.32444	22.09295	
22	-49.93475	-135.2673	0	-9.846863	29.94538	58.33171	11.0158	
23	-24.61612	-130.5786	0	-9.612427	23.55033	53.86896	-1.198212	
24	-3.986084	-107.3698	0	-9.378021	17.42289	52.03022	-3.426605	
25	-3.517212	-97.52371	0	-9.846863	13.08565	49.87982	-0.8369141	
26	-3.04837	-84.86438	0	-9.846863	9.027442	48.45163	2.616847	
27	-2.110626	-70.56403	0	-9.846863	6.515946	47.17971	0.9441774	
28	-1.87619	-54.15378	0	-9.612427	2.687899	47.26904	0.6207544	
29	-1.641754	-35.39923	0	-9.846863	0.8661084	47.70163	-2.062531	
30	-1.87619	-29.77286	0	-9.846863	0.6422329	48.42347	-4.1651	
31	-2.110626	-29.30399	0	-9.846863	-0.6097412	48.41103	-3.861877	
32	-1.87619	-28.36627	0	-9.612427	-1.263153	46.95697	-2.736084	
33	-1.87619	-28.13184	0	-9.846863	-1.217926	47.54277	-2.816559	
34	-1.87619	-27.66296	0	-9.612427	-0.6550598	46.8138	-3.248474	
35	-1.87619	-26.95969	0	-9.377991	-0.6502075	45.30877	-3.561188	
36	-2.110626	-24.84979	0	-9.612427	-0.3952026	42.3705	-4.436523	
37	-2.110626	-24.84979	0	-9.612427	0.02814166	37.36259	-4.211792	
38	-1.87619	-27.66296	0	-9.846863	1.755342	32.58549	-1.623413	
39	-1.87619	-31.17944	0	-9.846863	3.091282	27.28232	1.789285	
40	-2.110626	-30.7106	0	-9.846863	2.227902	22.19295	1.483005	
41	-1.87619	-26.95969	0	-9.846863	-0.8225708	18.36658	1.121254	
42	-2.110626	-26.72525	0	-9.612427	-0.9085388	13.78666	1.59199	
43	-2.110626	-26.49081	0	-9.846863	-0.3397217	9.655157	2.419649	
44	-1.87619	-26.25638	0	-9.846863	-0.1863708	7.023407	2.314209	
45	-1.87619	-25.5531	0	-9.612427	-0.8555603	5.042444	2.459233	
46	-1.87619	-25.5531	0	-9.846863	-0.4782715	3.52376	2.867907	
47	-1.87619	-25.78754	0	-9.612427	-0.2776184	2.298794	3.227331	
48	-2.110626	-25.78754	0	-9.846863	-0.3876343	1.892534	3.342989	
49	-1.87619	-25.78754	0	-9.846863	-0.2208862	-0.07226563	3.544508	
