
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	-0.5415955	0.4688055	0	0.3961859	0.1204772	-0.01831055	0.01076941	
1	-0.01080322	5.699555E-10	0	-0.4796753	0.01193638	-0.06729126	0.08137039	
2	-0.01080322	5.699555E-10	0	-0.4796753	0.3964843	-0.4596863	0.2778049	
3	-0.01080322	0.2344284	0	-0.4796753	0.5950669	-0.6986694	0.2894112	
4	0.2236281	1.715279E-29	0	-0.4796753	0.5021302	-0.6977844	0.2432762	
5	0.2236281	1.715279E-29	0	-0.4796753	0.5670629	-0.7496643	0.2191671	
6	-0.01080322	-0.4688721	0	-0.2452393	0.9728442	-0.7159729	-0.02514648	
7	-0.2452393	-3.43208E-29	0	-0.4796753	1.384756	-0.5948486	-0.3909912	
8	0.2236281	-3.43208E-29	0	-0.4796753	1.766832	-0.5864868	-1.033142	
9	0.2236281	-3.43208E-29	0	-0.4796753	2.303357	-0.6351624	-1.518158	
10	0.2236281	-3.43208E-29	0	-0.4796753	2.424495	-0.6139832	-1.720306	
11	0.2236281	-3.43208E-29	0	-0.4796753	2.880446	-0.6344299	-2.209351	
12	0.2236281	-0.234436	0	-0.2452393	2.790888	-0.2583618	-1.665802	
13	-0.01080322	-1.716512E-29	0	-0.4796753	2.543357	0.04677078	-1.417358	
14	-0.01080322	-1.716512E-29	0	-0.4796753	2.919282	0.07849979	-1.578156	
15	0.2236281	-1.716512E-29	0	-0.4796753	3.763681	0.06384876	-2.142151	
16	-0.01080322	-1.716512E-29	0	-0.4796753	4.547719	-0.3150024	-2.359772	
17	0.2236281	-0.234436	0	-0.4796753	5.307386	-0.3337097	-2.882996	
18	-0.2452393	-0.234436	0	-0.4796753	5.809092	-0.3190002	-3.379089	
19	-0.01080322	-1.716512E-29	0	-0.2452393	6.233097	-0.3288269	-3.776886	
20	-0.01080322	-1.716512E-29	0	-0.4796753	6.739315	-0.2987671	-4.213013	
21	-0.01080322	-1.716512E-29	0	-0.4796753	6.998487	-0.2578735	-4.403229	
22	-0.01080322	-1.716512E-29	0	-0.2452393	7.153236	-0.2683105	-4.529419	
23	-0.01080322	-0.4688721	0	-0.01080322	7.287078	-0.2803955	-4.654327	
24	-0.4796753	-3.43208E-29	0	-0.4796753	7.353967	-0.2795715	-4.733337	
25	-0.01080322	-0.234436	0	-0.4796753	7.440754	-0.2762756	-4.784454	
26	-0.01080322	-1.716512E-29	0	-0.4796753	7.686512	-0.2658081	-5.003235	
27	0.2236281	-1.716512E-29	0	2.333514	8.115396	-0.2244568	-5.121124	
28	-0.01080322	-1.716512E-29	0	8.194316	10.82859	-0.1323242	-5.464539	
29	0.2236281	-0.234436	0	34.68513	15.37048	-0.0168457	-7.401031	
30	-0.01080322	-0.234436	0	66.33344	21.10892	0.1275501	-14.77661	
31	-0.01080322	-1.716512E-29	0	79.22721	24.48833	1.74121	-17.57025	
32	-0.01080322	-0.234436	0	91.18324	28.96188	3.059797	-21.17838	
33	-0.01080322	-1.716512E-29	0	98.45064	32.27869	3.979253	-23.21671	
34	-0.01080322	-15.23807	0	99.38837	36.2307	4.933862	-21.88312	
35	-0.01080322	-25.5531	0	99.85724	38.34988	3.409391	-20.72095	
36	-0.2452393	-32.11719	0	100.0917	37.46183	-0.5119934	-22.97571	
37	-0.01080322	-33.75821	0	97.74734	35.08044	-5.981384	-24.09958	
38	0.2236281	-33.52377	0	96.80962	31.47679	-12.35788	-25.68762	
39	-8.450348	-33.52377	0	97.04406	30.13352	-22.90942	-31.17609	
40	-21.34412	-37.50912	0	96.80962	24.30493	-32.50085	-35.93759	
41	-22.51627	-41.49448	0	96.80962	19.15413	-38.46979	-39.27545	
42	-22.51627	-41.96332	0	96.80962	16.10006	-42.79547	-40.78412	
43	-22.51627	-41.96332	0	96.80962	15.00462	-45.22488	-42.71539	
44	-22.51627	-41.72891	0	96.80962	13.9698	-46.39001	-43.57025	
45	-26.26718	-42.43219	0	95.40303	11.28641	-48.67386	-42.13608	
46	-34.70673	-42.19775	0	95.40303	8.171265	-53.9776	-43.12177	
47	-38.45764	-42.43219	0	96.80962	5.449682	-58.4794	-45.09024	
48	-38.45764	-42.90106	0	102.2016	4.584904	-62.78333	-44.2554	
49	-43.1463	-42.66663	0	103.8426	4.530017	-67.65698	-43.16696	
50	-43.38074	-42.43219	0	103.8426	4.412611	-70.90903	-42.75415	
51	-43.1463	-42.66663	0	104.077	5.461207	-73.37219	-44.07111	
52	-43.38074	-42.66663	0	104.077	7.18872	-75.88174	-44.15817	
53	-43.1463	-42.66663	0	104.077	10.098	-79.76648	-43.54523	
54	-43.1463	-42.66663	0	104.077	12.18514	-82.65436	-43.07523	
55	-45.72504	-42.90106	0	103.8426	12.35451	-85.85794	-38.74869	
56	-58.14993	-42.43219	0	103.8426	12.62765	-88.10095	-36.67996	
57	-61.43201	-42.66663	0	103.8426	12.2373	-89.54907	-35.83957	
58	-64.01074	-42.66663	0	103.8426	12.98324	-92.07617	-35.39465	
59	-64.71405	-42.66663	0	103.6082	13.17127	-93.13489	-35.38708	
60	-64.71405	-42.66663	0	103.8426	13.44849	-94.05652	-35.51752	
61	-64.71405	-42.66663	0	103.8426	13.53035	-94.67615	-36.03964	
62	-64.94849	-42.66663	0	103.8426	13.91371	-95.87854	-37.76309	
63	-64.71405	-42.66663	0	104.077	14.06876	-96.90228	-39.83533	
64	-64.71405	-44.07321	0	106.8902	15.53377	-98.26544	-42.19006	
65	-64.47961	-45.01096	0	110.8755	16.65079	-99.97794	-46.7204	
66	-56.27451	-44.77652	0	115.5642	18.09609	-100.4489	-51.46198	
67	-47.36609	-44.77652	0	118.6118	18.94975	-101.6017	-55.84927	
68	-41.27084	-45.01096	0	120.0184	19.10425	-102.6123	-58.52673	
69	-40.09869	-41.96332	0	120.4873	19.83671	-104.7148	-59.0239	
70	-40.09869	-41.72888	0	120.7217	19.96767	-106.0086	-59.46851	
71	-40.09869	-41.72888	0	120.9561	19.83145	-106.519	-58.92218	
72	-40.09869	-41.49448	0	121.1906	20.28261	-107.5164	-59.08557	
73	-40.09869	-41.72888	0	121.1906	20.73507	-107.8941	-59.17703	
74	-40.33313	-41.49448	0	121.425	21.20171	-108.8305	-59.76587	
75	-40.09869	-41.26004	0	121.425	21.67403	-110.14	-60.25351	
76	-40.09869	-41.49448	0	121.425	21.87441	-110.7675	-60.63196	
77	-40.09869	-41.49448	0	121.425	22.1681	-111.4551	-60.94073	
78	-39.86426	-41.26004	0	121.425	22.67913	-112.0057	-61.28439	
79	-40.09869	-41.49448	0	121.425	23.3417	-112.9892	-62.07196	
80	-40.09869	-41.49448	0	121.425	23.90222	-114.1479	-62.62738	
81	-40.09869	-41.49448	0	121.6594	23.7819	-114.2791	-62.73651	
82	-40.09869	-41.26004	0	121.425	23.80353	-114.4269	-62.91306	
83	-40.09869	-41.49448	0	121.425	23.99944	-114.6128	-62.96371	
84	-40.09869	-41.72891	0	121.6594	24.1388	-114.6267	-62.99707	
85	-40.09869	-41.49448	0	121.425	24.29306	-114.7867	-63.11456	
86	-40.09869	-41.49448	0	121.425	24.37443	-114.8251	-63.02777	
87	-40.09869	-41.26004	0	121.425	24.16567	-115.0426	-63.08832	
88	-40.09869	-41.26004	0	121.6594	24.22237	-115.8205	-63.31302	
89	-40.09869	-41.26004	0	121.6594	24.70531	-116.8336	-63.67975	
90	-40.09869	-41.49448	0	121.425	25.22353	-117.6136	-63.89374	
91	-40.09869	-41.49448	0	121.425	25.94946	-119.0504	-64.50967	
92	-39.86426	-41.49448	0	121.425	26.58467	-120.4262	-65.0766	
93	-39.86426	-41.49448	0	121.6594	26.93625	-121.4498	-65.50879	
94	-40.33313	-41.26004	0	121.6594	27.46988	-122.7923	-66.31079	
95	-40.09869	-41.49448	0	121.6594	28.03367	-124.2025	-67.15576	
96	-40.33313	-41.49448	0	121.6594	28.37372	-124.8486	-67.45731	
97	-40.33313	-41.49448	0	121.425	29.06439	-125.9635	-68.0777	
98	-39.86426	-41.26004	0	121.6594	29.39547	-126.5687	-68.01471	
99	-40.09869	-37.978	0	121.6594	29.45972	-126.8565	-67.17154	
100	-39.86426	-36.10254	0	121.425	29.01864	-127.1952	-66.52728	
101	-40.09869	-36.33698	0	121.425	28.75232	-127.7156	-66.50238	
102	-40.09869	-36.10254	0	121.6594	28.59745	-128.3401	-66.94693	
103	-40.09869	-36.10254	0	121.425	29.14482	-129.2832	-67.84698	
104	-39.86426	-36.10254	0	121.425	29.58143	-129.7823	-68.20996	
105	-40.09869	-36.10254	0	121.425	29.5232	-130.1824	-68.39914	
106	-40.09869	-36.10254	0	121.425	29.19355	-130.439	-68.52258	
107	-39.86426	-36.10254	0	121.425	29.04757	-130.6346	-68.89313	
108	-40.09869	-36.10254	0	121.6594	29.0503	-131.2024	-69.46341	
109	-40.09869	-36.10254	0	121.425	28.81539	-131.5093	-69.91492	
110	-40.09869	-36.10254	0	121.6594	28.54876	-131.7555	-70.29575	
111	-40.09869	-36.10254	0	121.6594	28.50368	-132.1872	-70.6745	
112	-40.09869	-36.10254	0	121.6594	28.51389	-132.2845	-70.72537	
113	-40.09869	-35.8681	0	121.6594	28.67279	-132.263	-70.71509	
114	-40.09869	-36.10254	0	121.6594	28.95388	-132.8339	-71.02118	
115	-40.09869	-35.8681	0	121.425	29.00332	-132.8473	-70.98431	
116	-40.09869	-35.8681	0	121.425	29.07375	-132.8627	-70.92136	
117	-40.09869	-35.8681	0	121.6594	29.09276	-132.9613	-70.95065	
118	-40.09869	-36.10254	0	121.6594	29.20855	-133.2036	-71.03091	
119	-40.33313	-36.33698	0	121.425	29.36931	-133.36	-71.07681	
120	-40.09869	-36.10254	0	121.6594	29.53621	-133.3316	-70.92862	
121	-40.09869	-36.10254	0	121.425	29.72077	-133.3449	-70.94339	
122	-40.09869	-35.8681	0	121.6594	29.87787	-133.2854	-70.89188	
123	-40.09869	-36.33698	0	121.425	29.9779	-133.2962	-70.90833	
124	-40.33313	-36.10254	0	121.6594	29.97542	-133.3217	-71.18787	
125	-40.09869	-35.8681	0	121.425	29.9736	-133.6155	-71.45581	
126	-39.86426	-36.10254	0	121.6594	29.90034	-133.8956	-71.69962	
127	-40.09869	-35.8681	0	121.6594	29.80671	-133.9116	-71.72232	
