
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	2.174091	1.640972	0	-0.6390381	0.1711004	-0.03067017	0.05083064	
1	-0.05093384	1.403719E-09	0	-0.05093384	0.02184747	0.04675944	-0.1089783	
2	0.1835059	-0.7033081	0	0.652378	0.0429046	0.07281513	-0.2129822	
3	-0.2853699	-0.234436	0	-0.05093384	-0.04812622	0.1318353	-0.2532043	
4	-0.2853699	-0.234436	0	-0.5197754	-0.06274414	0.2174257	-0.2676392	
5	-0.05093384	-5.336074E-08	0	-0.05093384	0.04708693	0.2383758	-0.2540588	
6	-0.2853699	-0.4688721	0	-0.2853394	0.0548462	0.2256064	-0.1657104	
7	-0.05093384	-1.17215	0	1.590099	0.1244939	0.2418511	-0.1853943	
8	-0.5197754	-0.7033081	0	0.4179422	0.1406597	0.3200727	-0.3377991	
9	-0.2853699	-0.234436	0	-0.5197754	1.033133	0.8035101	-0.916748	
10	-0.05093384	-6.606764E-08	0	-0.2853394	3.330691	1.909296	-2.514038	
11	0.183506	-6.606764E-08	0	-0.5197754	7.496394	4.46146	-6.83786	
12	0.417942	-0.234436	0	-0.2853394	13.33051	6.793146	-14.98425	
13	-0.2853699	-1.17218	0	2.058964	19.13785	7.795959	-23.78906	
14	-1.223083	-0.234436	0	-0.2853394	23.74163	7.002798	-31.78979	
15	-0.05093384	-0.234436	0	-0.2853394	28.27293	0.8775712	-33.62823	
16	-0.05093384	-8.004111E-08	0	2.527828	32.11722	-4.74292	-39.52243	
17	-0.05093384	-8.004111E-08	0	2.527828	35.99827	-6.236053	-42.20834	
18	-0.05093384	-8.004111E-08	0	2.2934	38.67165	-6.979187	-40.49612	
19	-7.552734	-0.9377441	0	3.465557	29.98327	-5.479858	-40.93738	
20	-9.193756	-0.234436	0	2.762264	27.04721	-10.06293	-43.03375	
21	-9.193756	-0.234436	0	2.996692	23.28426	-12.80475	-40.70981	
22	-8.959351	-0.234436	0	2.527828	15.44646	-13.22363	-35.24442	
23	-8.490479	-0.234436	0	-0.5197754	5.979277	-10.86206	-18.69122	
24	-1.223083	-1.17218	0	1.121234	-6.219391	-10.45999	-0.3908386	
25	-2.160797	-0.4688721	0	0.6523775	-12.63931	-11.29376	5.908377	
26	-1.45752	-0.234436	0	-0.2853394	-12.71747	-12.02655	5.602521	
27	-1.223083	-10.78387	0	-0.5197754	-16.13022	-12.58737	4.829865	
28	-1.223083	-42.66663	0	-0.2853394	-19.62497	-11.53076	3.596304	
29	-0.9886475	-53.91937	0	-0.5197754	-25.21936	-11.84665	5.465388	
30	-1.223083	-52.51276	0	1.824535	-28.54147	-15.18622	10.30301	
31	-2.160797	-31.88275	0	0.4179416	-30.76999	-18.46967	15.25401	
32	-1.223083	-20.63004	0	-0.2853394	-31.44296	-19.20551	13.78325	
33	-1.223083	-23.91208	0	-0.2853394	-35.56873	-11.68689	7.209492	
34	-0.9886475	-26.72525	0	-0.2853394	-40.60977	6.268192	-4.527557	
35	-0.9886475	-26.72525	0	-0.2853394	-39.37054	31.15243	-19.35364	
36	-0.9886475	-34.93036	0	2.293399	-30.03665	52.36763	-27.48038	
37	-2.395233	-10.08057	0	-0.05093384	-22.3895	64.339	-28.57062	
38	-1.223083	-0.9377441	0	-0.2853394	-13.59464	71.41216	-29.96439	
39	-1.223083	-0.7033081	0	-0.2853394	-11.63983	75.36086	-33.18188	
40	-1.223083	-0.7033081	0	21.04796	-11.52194	72.28374	-39.72501	
41	-0.9886475	-0.4688721	0	25.26774	-7.009003	59.63214	-46.96188	
42	-0.9886475	-1.406586	0	13.78057	-8.01535	38.17001	-45.71936	
43	-1.691956	-0.9377441	0	-0.2853394	-16.4274	15.23875	-33.77332	
44	-0.9886475	-0.7033081	0	-0.2853394	-25.25406	-6.496674	-21.15921	
