All Test Averages	Trial Number	Test Timestamp	Tester Name	Dock Shape Style	Virtual Device Visible	Time Taken	Shape Precision %	Orientation Precision %	Overall Precision %	Dock Rotate Angle	Dock ChildRotate Angle	Dock RotateInverse Angle	Dock ChildRotateInverse Angle	Dock x Rotation	Dock y Rotation	Dock z Rotation	Efficiency %	Total Difficulty	MV Avg	MV Rotate Angle	MV ChildRotate Angle	MV RotateInverse Angle	MV ChildRotateInverse Angle	MV x Rotation	MV y Rotation	MV z Rotation	TRE Avg	TRE Rotate Angle	TRE ChildRotate Angle	TRE RotateInverse Angle	TRE ChildRotateInverse Angle	TRE x Rotation	TRE y Rotation	TRE z Rotation	
	1	2018-11-14_19:38:11	1	Presets_dockPreset_4	True	21.59437	96.69643	96.88293	96.11871	110	37.68671	0	0	11.15417	64.01407	152.4454	59.38728	0.4170005	2779.815	508.014	524.19	0	746.4313	191.9724	119.3413	689.8658	97	12	14	1	21	20	23	8	
	2	2018-11-14_19:38:18	1	ZEROING DATA	True	6.875449	99.80461	99.46619	98.95739	8.947202E-32	0	0	0	0	0	0	100	9.941336E-35	1807.559	283.8177	249.2013	0	196.4541	169.4267	265.1307	643.5286	32	5	3	1	5	10	1	9	
	3	2018-11-14_19:38:32	1	Ltd Random	False	13.7497	90.10987	94.19757	89.14746	90	50.87161	0	150	30	180	30	57.25306	0.5898574	3272.026	390.7982	324.2195	0	375.3257	247.0438	1052.732	881.9075	53	4	6	1	25	4	0	14	
	4	2018-11-14_19:38:41	1	ZEROING DATA	True	9.293428	99.70828	99.52723	99.05259	8.02944E-43	0	0	1.444739E-42	0	0	0	100	2.802597E-45	2132.368	173.475	174.183	0	304.2976	300.9213	892.9633	286.5273	25	5	1	1	1	10	1	7	
	5	2018-11-14_19:39:01	1	Ltd Random	True	19.89648	95.52748	99.86684	96.77277	90	50.53503	0	150	5.008957E-06	5.008957E-06	90	61.74011	0.4228167	2659.164	346.4904	342.2707	0	1135.354	172.9319	82.09306	580.0242	89	13	6	1	0	14	29	29	
	6	2018-11-14_19:39:12	1	ZEROING DATA	True	11.23604	99.47866	99.37194	98.86047	0	0	0	0	0	0	0	100	0	1704.793	231.8519	222.9448	0	504.4991	135.8589	69.30485	540.3328	64	3	5	1	5	14	15	23	
	7	2018-11-14_19:39:30	1	Presets_dockPreset_1	True	17.62164	94.71999	93.66869	93.16358	0	150	0	150	6.401796	30.12204	79.56079	71.75341	0.4623162	1547.634	284.776	467.6918	0	462.7687	47.75797	30.58798	254.0519	56	19	0	1	0	10	18	10	
	8	2018-11-14_19:39:40	1	ZEROING DATA	True	9.910186	99.83718	99.70014	99.04001	0	0	0	1.611493E-43	0	0	0	100	0	1121.359	4.158142	271.2378	0	313.4975	125.4057	86.59863	320.4608	28	3	1	1	1	12	7	5	
	9	2018-11-14_19:40:04	1	Ltd Random	False	24.10888	94.87189	98.45324	92.87658	90	49.99335	0	150	90	0	0	65.37969	0.4222148	2188.803	277.3329	511.5305	0	399.2376	127.8832	315.8149	557.0036	73	0	10	1	0	2	40	23	
	10	2018-11-14_19:40:14	1	ZEROING DATA	True	9.384334	99.67152	98.87634	98.78432	1.611493E-43	0	0	1.611493E-43	0	0	0	100	0	858.29	160.8101	146.7545	0	272.4203	139.2059	56.4773	82.62195	46	1	1	1	1	16	11	17	
	11	2018-11-14_19:40:30	1	Presets_dockPreset_2	False	16.25773	96.9731	89.74731	92.27864	90	90	0	90	2.927277	82.86343	124.0124	50.63971	0.5331146	4133.078	407.9118	456.9079	0	850.0502	253.8787	265.0585	1899.271	71	8	28	1	11	8	15	2	
	12	2018-11-14_19:40:37	1	ZEROING DATA	True	6.408333	99.64181	92.23566	93.581	2.561352E-29	0	0	2.561352E-29	0	0	0	100	5.691894E-32	1679.24	188.8502	226.9301	0	275.0909	184.3151	274.6154	529.4385	29	3	1	1	1	8	6	10	
	13	2018-11-14_19:40:43	1	Ltd Random	False	6.064949	93.68753	96.25655	93.69058	30	107.4945	0	150	5.008957E-06	5.008957E-06	90	87.86125	0.4194383	987.5546	177.9339	274.7543	0	184.7324	105.0297	48.91941	196.1849	27	0	12	1	0	4	7	6	
	14	2018-11-14_19:40:54	1	ZEROING DATA	True	10.7476	99.57672	99.46628	99.1405	0	0	0	0	0	0	0	100	0	977.7573	105.08	202.0804	0	290.1723	98.333	53.24931	228.842	32	3	1	1	3	12	9	5	
	15	2018-11-14_19:41:05	1	Ltd Random	True	11.14492	94.01215	71.76544	84.26851	90	129.0965	0	30	90	0	0	66.81199	0.3767739	5293.979	175.4096	264.205	0	300.5418	190.2322	1654.796	2708.795	48	5	22	1	6	5	6	6	
	16	2018-11-14_19:41:10	1	ZEROING DATA	True	4.696167	99.77209	99.60954	98.83914	3.652017E-21	1.611493E-43	0	1.234414E-21	0	0	0	100	5.429367E-24	1138.087	202.6855	274.051	0	0	172.4494	226.7564	262.145	14	1	1	1	1	2	3	7	
	17	2018-11-14_19:41:18	1	Ltd Random	False	7.899495	89.61365	42.17475	67.02449	90	51.04977	0	150	90	150	0	82.0251	0.5900553	1556.357	164.3369	326.3293	0	356.6695	70.6902	249.5775	388.7545	15	8	4	1	0	0	0	4	
	18	2018-11-14_19:41:26	1	ZEROING DATA	True	7.52714	99.62748	95.21571	96.53916	1.938131E-34	0	0	3.195252E-34	0	0	0	100	5.70376E-37	1907.914	175.7585	178.1683	0	303.4207	234.9543	215.6016	800.0104	17	3	1	1	1	6	4	2	
	19	2018-11-14_19:41:53	1	Ltd Random	True	27.30431	98.72044	65.37664	84.11846	90	130.0559	0	90	90	90.00001	0	-16.43635	0.5445065	11453.4	391.0327	770.3434	0	398.9976	161.6729	6645.188	3086.165	144	5	84	1	9	17	12	18	
	20	2018-11-14_19:42:07	1	ZEROING DATA	True	14.04057	99.93488	99.73103	99.15508	0	0	0	0	0	0	0	100	0	2226.451	191.1713	322.3439	0	209.2387	260.2084	900.5382	342.9514	35	1	1	1	1	4	11	17	
	21	2018-11-14_19:42:38	1	Presets_dockPreset_3	True	30.70321	94.0704	97.33244	95.13361	110	113.2389	0	135	18.09598	20.30823	149.4496	25.54337	0.6067696	3400.668	448.7026	558.4171	0	453.0482	231.5415	314.8499	1394.11	117	0	18	1	0	31	30	38	
	22	2018-11-14_19:42:42	1	ZEROING DATA	True	3.756365	99.51164	99.60915	99.49654	0	0	0	0	0	0	0	100	0	1471.66	205.1803	198.5639	0	265.5595	155.9286	195.241	451.1862	8	1	1	1	1	1	1	3	
	23	2018-11-14_19:42:53	1	Ltd Random	True	10.90236	93.99931	98.49226	95.61836	90	90	0	150	5.008957E-06	5.008956E-06	150	74.429	0.5333334	1704.326	330.3144	431.3549	0	189.89	148.3193	136	468.4479	40	4	0	1	0	19	11	8	
