
Angles Over Time
Frames	Rotate	ChildRotate	RotateInverse	ChildRotateInverse	Docking x	Docking y	Docking z	
0	2.472994	5.157496	0	0.3632024	0.001975127	-0.001398547	-0.03231812	
1	0.03231877	-0.4688721	0	0.03231877	0	0	0	
2	0.03231877	0	0	0.03231877	0	0	0	
3	-0.2021179	-1.641022	0	1.673348	0	0	0	
4	-1.84314	0	0	0.5011831	0	0	0	
5	0.03231885	0	0	0.03231875	0	0	0	
6	0.03231885	-0.7033081	0	0.5011831	-0.01202393	0.7451741	-0.05749512	
7	-1.139832	-0.7033081	0	0.03231872	-0.01202393	0.7451741	-0.05749512	
8	-0.6709595	-3.282043	0	3.31437	-0.01202393	0.7451741	-0.05749512	
9	-3.015289	-0.7032776	0	0.5011833	-0.01202393	0.7451741	-0.05749512	
10	-1.139832	-0.9377136	0	0.03231896	-0.01202393	0.7451741	-0.05749512	
11	-0.9053955	-1.406586	0	0.03231896	0.00521099	0.744632	-0.07254028	
12	-0.6709595	-0.7033081	0	0.03231896	0.1747628	0.5394305	-0.1499939	
13	-0.6709595	-25.5531	0	0.7356194	0.4218215	0.2627689	-0.03335571	
14	-1.608704	-44.30765	0	20.89677	0.7775347	0.4672213	0.2255126	
15	-2.077576	-57.90469	0	40.35463	0.6671566	0.4274786	0.2930991	
16	-0.9053955	-75.48712	0	59.81248	0.5620856	0.3941595	0.2956178	
17	-0.2021179	-76.42484	0	66.37658	0.6594499	0.2201024	0.2027662	
18	-1.139832	-76.42484	0	71.06522	0.8398663	0.1970234	0.1824552	
19	-1.374268	-76.1904	0	71.76852	1.187154	0.6034304	1.752333	
20	-3.718597	-76.42484	0	53.01396	1.839887	2.512591	8.037677	
21	-21.30099	-76.42484	0	66.61102	1.335477	4.386983	19.88327	
22	-47.55737	-76.1904	0	58.4059	0.4204309	8.619307	39.07676	
23	-59.98227	-76.1904	0	47.38759	-1.540436	13.03214	49.45008	
24	-67.95294	-76.42484	0	0.0323213	-4.106659	15.68465	64.90364	
25	-79.20569	-76.1904	0	2.142215	-5.21521	17.41795	76.47209	
26	-82.9566	-75.95596	0	0.2667573	-4.717499	19.16953	80.91872	
27	-90.45844	-75.95596	0	0.5011857	-3.83963	19.30537	85.69913	
28	-96.78809	-75.95596	0	0.5011857	-2.925354	18.27739	87.47362	
29	-98.89798	-76.1904	0	0.5011857	-3.727539	17.5302	91.6896	
30	-101.0079	-76.1904	0	2.142215	-3.318848	16.20326	92.34625	
31	-100.3046	-75.25269	0	2.142215	-3.047607	14.22466	91.31657	
32	-100.7734	-72.90836	0	0.2667573	-3.115234	13.22483	91.26317	
33	-101.2423	-70.79846	0	1.204486	-2.956848	13.837	91.75629	
34	-101.4767	-70.79846	0	0.5011857	-3.343201	16.0169	94.05088	
35	-101.4767	-70.56403	0	0.97005	-3.926697	18.0807	97.74488	
36	-101.0079	-70.79846	0	3.548808	-4.410095	19.26572	99.29697	
37	-100.0701	-70.56403	0	1.67335	-5.014557	20.0366	101.8906	
38	-101.7112	-70.79846	0	0.5011856	-5.574768	20.4975	106.0063	
39	-101.7112	-70.79846	0	0.9700499	-5.896179	20.61247	108.8207	
40	-102.18	-70.79846	0	0.5011856	-6.399689	20.65807	111.9209	
41	-102.18	-71.50177	0	0.5011856	-6.784698	21.56364	115.863	
42	-102.18	-71.50177	0	2.142215	-7.388245	21.37338	117.3684	
43	-101.4767	-71.50177	0	0.5011857	-7.608856	20.43464	117.3362	
44	-101.9456	-71.50177	0	0.5011857	-7.45166	19.98434	117.2462	
45	-102.8833	-71.50177	0	0.97005	-7.330109	19.66083	117.5155	
46	-103.1177	-71.26733	0	0.97005	-7.341248	19.46047	117.7321	
47	-105.6965	-71.0329	0	15.2704	-7.436218	19.21032	116.2649	
48	-104.9932	-60.7179	0	17.61473	-8.416077	19.63583	112.307	
49	-107.1031	-43.60434	0	15.2704	-8.675964	20.09253	108.3792	
50	-112.7295	-43.1355	0	0.501186	-9.02655	20.88331	110.5727	
51	-116.7148	-43.36993	0	0.501186	-8.868744	20.92809	116.0981	
52	-118.5903	-42.66663	0	0.501186	-7.724548	20.39331	116.3587	
53	-118.3558	-32.8205	0	5.424259	-6.174622	19.68918	113.8127	
54	-116.4804	-29.77286	0	2.376644	-4.913422	20.06921	112.0334	
55	-118.5903	-29.30402	0	7.534153	-6.107666	21.18653	113.4247	
56	-119.2935	-27.42856	0	7.534153	-6.970032	22.38867	114.4927	
57	-119.7624	-25.08423	0	8.003016	-5.736084	24.30367	111.0939	
58	-119.7624	-24.84979	0	8.237445	-5.941772	25.24207	108.9762	
59	-119.528	-27.42856	0	5.424259	-5.46405	25.76345	108.8376	
60	-118.3558	-25.5531	0	0.5011857	-5.069397	26.06543	107.0732	
61	-119.0591	-25.31866	0	0.5011857	-4.458282	26.85891	102.9337	
62	-118.8247	-24.84979	0	0.5011857	-3.570587	26.28872	101.2974	
63	-114.8393	-33.28934	0	0.2667572	-2.960388	25.71056	98.84106	
64	-106.1653	-55.79483	0	1.204486	-2.045776	25.132	98.30318	
65	-90.92725	-66.10983	0	2.142215	-0.2848511	24.97067	96.12278	
66	-82.2533	-66.34424	0	0.5011855	0.3883966	25.97192	92.71053	
67	-77.3302	-70.79846	0	1.907779	1.087622	26.73182	92.81803	
68	-77.56464	-73.84607	0	1.907779	1.398443	27.69749	95.54571	
69	-77.56464	-73.84607	0	1.673351	1.12266	28.44471	95.30415	
70	-77.3302	-74.54938	0	6.596424	0.6911466	28.85671	95.55871	
71	-78.03351	-74.08051	0	4.252101	0.4540296	29.09547	96.27877	
72	-77.56464	-73.84607	0	2.142215	0.2341839	30.22827	96.15751	
73	-77.3302	-73.84607	0	1.438915	0.1011022	30.52292	96.63142	
74	-77.3302	-74.08051	0	1.673351	-0.08465576	30.53437	97.97633	
75	-77.09576	-75.48712	0	2.61108	-0.1106567	31.00989	98.52783	
76	-75.68918	-79.94131	0	9.878467	0.07034926	31.15151	99.37286	
77	-75.45474	-81.3479	0	4.955394	0.5580387	31.37724	100.4551	
78	-73.11041	-86.03656	0	2.611079	0.6161889	32.17352	102.4445	
79	-72.87598	-86.03656	0	1.907779	0.37623	33.13063	104.7141	
80	-72.64157	-86.03656	0	1.204486	-0.1434631	34.17531	106.3392	
81	-72.64157	-85.80212	0	1.67335	-0.5053711	34.91178	106.6616	
82	-73.11041	-86.03653	0	6.127559	-0.7834167	35.19725	107.2682	
83	-78.73679	-85.56769	0	1.673351	-0.9482727	33.90863	105.2837	
84	-78.73679	-85.56769	0	1.438915	-0.9531555	34.59174	104.3257	
85	-79.20566	-85.80212	0	0.9700503	-0.6944275	34.98975	103.6251	
86	-82.95657	-85.80212	0	1.673351	-0.7983093	35.59263	104.628	
87	-85.76974	-85.80212	0	1.673351	-1.077911	36.13328	104.4817	
88	-86.47305	-86.03653	0	3.548809	-1.142151	36.81252	104.8201	
89	-88.58295	-85.80209	0	1.204486	-1.337799	37.82413	105.6229	
90	-92.09943	-81.3479	0	1.673351	-1.72467	38.21343	106.3124	
91	-95.38147	-77.59698	0	0.7356219	-2.014099	38.58337	106.6865	
92	-96.08478	-77.36255	0	1.204486	-2.31543	39.14954	106.6488	
93	-96.31918	-76.65924	0	3.079944	-2.17923	39.48394	107.3376	
94	-98.66351	-70.79846	0	3.079944	-1.925812	39.93871	107.3022	
95	-102.4144	-67.75085	0	0.9700502	-1.514465	40.25089	107.0296	
96	-103.821	-66.57867	0	1.204486	-1.434662	40.14035	106.7789	
97	-103.821	-64.46878	0	1.204486	-1.629852	39.66228	104.5335	
98	-103.821	-63.06219	0	1.204486	-1.691071	39.55286	103.7206	
99	-104.2899	-61.89005	0	5.424259	-1.691467	39.3688	103.1818	
100	-104.9932	-56.26367	0	2.142215	-1.745575	39.40194	102.8122	
101	-105.462	-54.38821	0	0.7356221	-1.922974	39.41539	102.5026	
102	-106.3998	-52.98163	0	1.673351	-1.797882	39.21901	102.6294	
103	-106.3998	-52.98163	0	1.204487	-1.871185	39.39823	103.154	
104	-107.8064	-53.4505	0	2.142215	-1.720886	39.51676	103.7264	
105	-108.7441	-55.09152	0	6.361988	-1.897766	39.63261	104.4045	
106	-109.4474	-53.4505	0	2.142215	-1.780579	39.69509	103.9632	
107	-109.4474	-53.4505	0	1.673351	-1.861023	39.78983	103.7573	
108	-109.6818	-53.4505	0	1.204487	-1.905975	39.8184	103.3402	
109	-109.6818	-53.4505	0	0.7356224	-1.802551	39.76633	103.2172	
110	-109.9162	-53.21606	0	1.204487	-1.778564	39.78308	103.1257	
111	-109.6818	-55.09152	0	5.42426	-1.87146	39.8227	103.0527	
112	-109.6818	-53.4505	0	1.438915	-1.681427	39.86214	102.8331	
113	-109.6818	-53.4505	0	1.204487	-1.652832	39.84806	102.7705	
